Pattern,Train_count
111011111011000000100111000100000010010100100111,3
111011111010101100100101001100010110110101000111,3
001000001110000001100111100100000001011000000111,3
001000000110000101100101100100000000011000000111,3
110011011111110100100101001100010010110100000111,3
101001010110010101100101000100000100111101000111,3
001110111101011101000101100110000001111111000001,3
010110101101011101000101000110000011111111000001,3
001010000111000001101111100100000000110000000101,3
111011001101010101000100000100000000011101000011,3
110011111011011000101111001100000110110100000111,3
111011101011000000100101000100000000110101100111,3
001110111100010101000100000110000001111111000011,3
111001111010010001100111000100000011010100100111,3
111001111011010000100111000100000010010100100111,3
000111101101011101000101000110000001111111000001,3
010111111101011101000100000110000001111111000101,3
111011011101010101000100000100000000011101000111,3
001000100110000001110111100100000000010000100111,3
001000100010100000100101100100000010010000001101,3
111000011010010001100111000100000011010100100111,3
111011001111010000100101100100000010110101000111,3
110011110011000000111111001100010110110100000111,3
101011010111110100100101100100000010110000000111,3
011000101011100000110111100100000110010000100101,3
011000101010100000110111100100000010010000100101,3
000110101100100000001101000010000111110111001001,3
111011001111010000000111100100000010010100100111,3
000110101100101000001101000110010111111011001101,3
111001011010010001100111000100000011010100100111,3
110011111011010000111111001100010110110100000111,3
111011011101011101000100000100000001111111000111,3
000110101100000000001111000010000111110111001001,3
111011001100010101000100100100000001011100100011,3
111001011110110100100101100100000010010000000111,3
000110101100101000001101000010000111110111001101,3
000110101100100000001101000010000111110011001001,3
000110101100100000001101000010000111110011001101,3
111011011110100100100101100100000010010000000111,3
000110101100101000001101000010000111110011001101,3
111011011111110000100111100100000010010100000111,3
111011011100010101000100100100000001011100100011,3
000110101101100000001101000110010111111011001101,3
000110101100100000001101000000010111110011001001,3
001010100010100000100111100100000010010000001101,3
000100101100100000001101000100000111110011001001,3
111111001101011101000100000100000000111101000101,3
111001011011010000100111000100000010010100100111,3
000110101100110000001111000010000111110011001001,3
111011011100010101000100000100000000011101000111,3
111011111111011000100111100100000010110100000111,3
011000101011100000101111100100000110110000001101,3
000110101100110000001101100110000011111111000001,3
111011001111010000100111100100000010010100100111,3
110011111111110000100111100100000010110100000111,3
111011001101010001000100100100000001010101100011,3
111011101111100000100111100100000010110100000111,3
000100111100110101000101100110000011111111000001,3
110011111111110000101111100100000110110100000111,3
001000000111000001110111100100000010010000000111,3
111111001101011101000100000100000001111101000101,3
111011011111010100100111100100000010110100000111,3
011000101011100000101111100100010110110000001101,3
000110101100110000001111000110000111111111000001,3
110001111011011000111111001100010110110100000111,3
111011011101010101000100000100000000011101000011,2
111011101111001100000101000100000110110101000101,2
111011111011011100000101001100000110110101000111,2
111011011100011101000100000100000001011101000011,2
111111011101011101000100000100000000111101000101,2
111011011101011100000100000100000001111111000111,2
101011011111110100110101100100000010110000000111,2
111011011101011100000100000100000000111111000111,2
111001011100010101000101000100000100111101000111,2
110011111011110000111111001100000110110100000111,2
111011011101011101000101000100000001111101000111,2
111011101011001100000101000100000110010101100111,2
111001011000011101000101000100000101111101000111,2
110001110010011100111111001100010110110100000110,2
111011010010011100111111001100010110110100000111,2
111011011100011101000101000100000000111101000111,2
111011011100010101000101000100000000111101000111,2
111011011110010100110101001100010110110100000111,2
111001111010011100100101001100010110110111000111,2
111011010110010100110101001100010110110100000111,2
111011010110000100110101001100010110110101000111,2
110011111011001000111111001100010110110100000110,2
101011010110010100100101000100010110111101000111,2
101011011100010101000100000100000000111101000111,2
111001010110010100110101001100010110110100000111,2
111011011101010101000101000100000001111111000111,2
111011111111011100000101001100010100110101000111,2
110011110011001000111111001100010110110100000110,2
111011111011011100000101000100000110010100100111,2
111011111011011100000101000100000110010101000111,2
110011110011010000111111001100010110110100000111,2
111011011110010101100101100100000011111101000111,2
111011011110010100100101100100000000111101000111,2
110001110010000000111111001100010110110000000110,2
111011011111010101100101100100000010111101000111,2
111001011100011101000101000100000100111101000111,2
101011011111010100100101100100000000110101000111,2
101011011111010100100101100100000000111101000111,2
111011101011001100000101001100010110110101000101,2
001010001111000001101111100100000010110000000101,2
011011011111010101100111100100000011111101000111,2
001000100110000001110111100100000010010000100111,2
001010000111000001100111100100000000010000100111,2
001010000110000001100111100100000001111000000101,2
001010000110100001100111100100000000111000000101,2
001010000111000001110111100100000010010000000111,2
001011010111110100100101100100000010110000000111,2
001000000110000001110111100100000001010000100111,2
001000000110100001110111100100000000010000000111,2
101011000111000101100111100100000010110001100111,2
001000000111000001110111100100000010010000100111,2
111011011111110100100111100100000010110100000111,2
000100101100110000001111000110000111110011001001,2
001010000111100000111111100100000000110001000101,2
001000001111010001100111100100000010110000000111,2
001010001110000001100111100100000001111000000101,2
111001011111110000100111100100000010010000000111,2
001011011110110100100101100100000000011000000111,2
001000000110010001100111100100000001011000000111,2
111011001111010000100101100100000010010100100111,2
111001011111010101100101100100000010010100000111,2
111001011011010101100101000100000010010100000111,2
111001011011010000100111000100000011010100100111,2
111001001011010000100111100100000010010100100111,2
111001011011010101100111000100000010010100100111,2
111001001011010000100111000100000010010100100111,2
111011001111010000100101100100000000110100000111,2
101001011110010101000101000100000000011101000111,2
111001001011000000100111000100000010010100100111,2
111001011010110000100111000100000010010000100111,2
011011011110110000100101100100000000010000000111,2
111011011110110000100101100100000000010000000111,2
111011011110100100100101100100000000011000000111,2
101001011110010101000101000100000000011100000111,2
001000000110000001100111100100000011011000000111,2
001000000110010101100111100100000001011000000111,2
111001111010011100100101001100010110110101000111,2
110011111011111000101111001100010110110100000111,2
111000001111010001100111100100000010010100000111,2
111000001111010001100111100100000010110100000111,2
110011111011111100110101001100010010110100000111,2
110011111010111100100101001100000110110100000111,2
110011011111111100100101001100010110110100000111,2
110011111011111100100101001100010110110100000111,2
101011010111000100100101100100000010010000000111,2
011010001111000001100111100100000010110000000111,2
110011111011111000100111001100000110110100000101,2
110011111011011100101111001100010110110100000111,2
111011111010001100100101001100010110110101000111,2
111011001111000000110111100100000010110000000111,2
111011111111011100100101001100010110110101000111,2
111011111111011100100101001100010110110111000111,2
111000001111000001100111100100000010010000000111,2
011010001111010001100111100100000010010000000111,2
001010000110000101100101100100000001111000000101,2
011011010110110100110101001100010110110000000111,2
001010000110000101100101100100000001111001000101,2
110011111011111000101111100100000110110100000111,2
001000001110000001100111100100000001011000100111,2
001000000111000001100111100100000010010000000111,2
110011111110101100110111000100000110110000000111,2
011011111110110100110101001100010110110100000111,2
011011010111110100110101101100010110110000000111,2
011000001111010001100111100100000010010000000111,2
001000000110000101100111100100000010011000000111,2
001000000110000001100111100100000010011000000111,2
001010000111000001100111100100000000010000000111,2
001010000111000001101111100100000010110000000101,2
001000001111010001100111100100000011010000000111,2
001010001111000001100111100100000001110000000101,2
111011011101010101000100100100000000010101000011,2
000100101100110000001111000010000111110111001001,2
111001101011000000101111100100000110010000100111,2
000110101100101000001101000000000111110011001101,2
011000101010100000100111000100000110010000101101,2
000110101100000000101101000110000011111111000101,2
000110101100101000001101000010000111110011001001,2
111011011011010000100111000100000010010100100111,2
001111111100011101000100000110000001111111000101,2
000110101101000000101101000110000011111111000101,2
010011111110011100100101000110000011111111000111,2
000110101100101000001101000000000111110011001001,2
111001011010010101100111000100000011010100100111,2
011000101010100000100111000100000111010000100101,2
000110101100110000001101000100000111110011001001,2
111011011010010001100111000100000011010100100111,2
111011101111000001100101100100000001110101100111,2
111011101111000001100100100100000001110101100111,2
111011101111000001100100100100000001010101100111,2
010111101100011101000101000110000001111111000101,2
111011011110011100100101000110000011111111000111,2
001011011110010100100101100110000110111111000111,2
010111101101011101000101000110000011111111000001,2
000110101101010101001101100110000011111111000001,2
000110101100010000001101000110000111111111000001,2
000110111100011101000101000110000001111111000001,2
000111011100111101000100000110010001111111000101,2
011000101010100000110111100100000010010000101101,2
010111111101011101000100000110000001111111000001,2
000110101100110101000101100110000011111111000001,2
000110111100011101000100000110000001111111000101,2
000111111100111101000100000110000001111111000001,2
000110101100100100100101100110010001111011000101,2
111011111011000000100101000100000010010100100111,2
111000101010000000100111000100000110010000101101,2
011000101010000000100111000100000011010000100101,2
001111111100010101000100000110000001111111000101,2
111001101011000000100111100100000110010000100111,2
011010101011000000100111000100000011010000100101,2
100111111101011101000100000110000001111111000101,2
011000101011000000100111000100000011010000100101,2
111011111011010000100111000100000110010100100111,2
111011101011000001100111100100000010010000100111,2
111011101011000000100111000100000010010100100111,2
000110101100110000001101000110000111110111001001,2
000110101100101000001101000110010111111111001101,2
111011111011000000110101000100000010010100100111,2
010001011110110100100101000110000110111111000111,2
000111011100111101000100000110000001111111000101,2
001111101101011101000100000110000001111111000001,2
010111101101011101000101000110000001111111000001,2
001010100010100000100101100100000010010000001101,2
111011011010010001100101000100000001010100100111,2
001000100010100010110111100100000010010000001101,2
111001001100010101000100100100000001011100100011,2
010110111101011101000101000110000001111111000001,2
111011001101010101000100100100000001010101100011,2
011011011110110000110111000110000011111111000111,2
011110101101011101000100000110000001111111000001,2
000110101101101000001101000010000111110111001101,2
111011001101010101000100100100000001011101100011,2
000110101101101000001111000010000111110111001001,2
000110101101100000001101000010000111110011001001,2
001010100011100000111111100100010110110000000101,2
001000100010100000101111100100000110010000001101,2
010111111101011101000101000110000001111111000001,2
000111101101011101000100000110000001111111000001,2
000110101100110000001111000110000111110111001001,2
111000011010010001100111000100000011010100000111,2
001110111101011101000100000110000001111111000001,2
000110101101011101000101000110000001111111000001,2
001110101101011101000100000110000001111111000001,2
000110101101011101000101100110000001111111000001,2
111001011101010101000100000100000001011100000011,2
111011101111011000100111100100000010110100100111,1
111001011010010001100111000100000011010000100111,1
011000111011010000100111000110000011010100000111,1
110011101111110000100111100100010010110100000111,1
011000111011010000100111000100000011010100000011,1
011000111011010000100111000110000011010110000011,1
011010101010010001100111100100000011010000100111,1
111011011010010001100111000100000001010100000111,1
111011011010010001100111000100000011010100000111,1
011000101011010000100111100100000011010000100111,1
010011110111110100110101101100010110110000000111,1
110011101111011000100111100100000010110100000111,1
111000101011010000100111000110000011010110000001,1
110011111111110000111111101100010110110000000111,1
111001011010010001100111000100000011010100000111,1
111011101111111000100111100110000010110100000111,1
111011101111100000100111100110000010110100000111,1
111011101111101000100111100100000010110100000111,1
111011101111001000100111100100000010110100000111,1
111011101111011000100111100100000010110100000111,1
110011101111011000100111100110000010110100000111,1
110011111111110000100111100100010010110100000111,1
111011111111110100110101101100010110110100000111,1
010001111010110100110111001100010110110000000111,1
110001111010101000100111000100000110010100000100,1
011000011010010001100111100100000011010000100111,1
110001111010101000100111000100000110010100000110,1
011000111010000000100111100100000011010000100111,1
110011101011101000100111000100000110110100000101,1
011000011010010000100111000100000011010000100111,1
110011111010100000110111001100000110110000000111,1
110011101111101000100111100100000110110000000101,1
111011111110100100110111001100010110110000000111,1
010011111110100100110111001100010110110000000111,1
111011011111010000100101100110000010110110000111,1
010001111010110100110111001100010110110100000111,1
110001111011111000101111000100000110110000000101,1
110011111111111000101111100100000110110100000101,1
011000101011010000100111100100000011010100100111,1
111011111110100100110101001100010110110000000111,1
011000011010010001100111000100000011010100000011,1
011000111010010000100111000100000011010100100111,1
011000011010010001100111000100000011010100000111,1
110011111011011000101111100100000110110100000111,1
011001010010110100110101001100010110110100000111,1
011001010010110100110101001100010110110000000111,1
111000011011010001100111000100000011010100000111,1
110011111111111000101111100100000110110100000111,1
110011111111110000101111100100000010110100000111,1
011000101010010000100111000100000011010100100111,1
011011010111110100110101001100010110110000000111,1
110011111110101000110111000100000110110000000111,1
011000101010000000100111000100000011010000100111,1
111011001111010101000100100100000000010101000111,1
111011011111010000100101100100000010110110000111,1
001010100010100000100101100100000010000000001111,1
111000011011010000100111000100000011010100000111,1
111001011011010000100111000100000011010100000111,1
111000011010010000100111000100000011010100100111,1
001010100010100010100101100100000010000000001111,1
111001011110110000100111100100000010010000100111,1
111011001111110000100101100100000000010000000111,1
111011011111110000100101100100000010010000000111,1
001000100011100000101111100100000010010000001101,1
111001011110100100100101100100000010011000000111,1
101011011110100100000101100100000000011000000111,1
001010100010100000100111000100000010110000001101,1
001000100010100000111111100100000110110000001101,1
101011011110100100100101100100000000011000000111,1
101011011110110100100101100100000000011000000111,1
001011010111110100100101100100000000110000000111,1
001001011111110100100101100100000010110100000111,1
001001011111110100100101100100000010010000000111,1
111000011010010000100111000100000011010100000111,1
001000100010100010100101100100000010010000001101,1
001011011111110100100101100100000010110100000111,1
001000100010100010100111100100000010010000001111,1
111011011110010101100101000100000000010100000111,1
011000101011100010111111100100000110110000001101,1
011000101011100010101111100100010110110000001101,1
111001011011010101100111000100000010010100000111,1
111001011011010101100111100100000010010100100111,1
001010100011100000111111000100010110110000000101,1
001010100011100000111111100100000110110000001101,1
111001011111010001100111100100000010010100100111,1
001000101010100000110111100100000110010000001101,1
001010100010100000110101000100000010110000000101,1
001000100011100010100111100100000110110000001101,1
111001011011010001100111100100000010010100100111,1
111001011010010000100111000100000010010000100111,1
011000101011100000100111100100000110010000001101,1
111011001011010000100111100100000010010100100111,1
111011011011010000100111100100000010010100100111,1
001000101011100000110111100100000010010000001101,1
001011011111110100100101100100000000110000000111,1
011011011111110100100101100100000000110100000111,1
111011011111010000100101100100010010110100000111,1
011011010111110000100101100100000010010000000111,1
011011010111110100100101100100000000110000000111,1
101011010111100100100101100100000000010000000111,1
101011010110100100100101100100000000111000000111,1
101011010111110100100101100100000110110000000111,1
011010101011000000100111100100000011110000100101,1
011000101011000000100111100100000011010000100101,1
101011010111110100100101100100000010110100000111,1
110011111111110000101101101100010010110110000111,1
111011011111010100100101100100000010110100000111,1
011000101010000000100111000100000110010000101101,1
011000101011000000101111000100000110110000101101,1
011010101010100000100111000100000110110000000101,1
011010101011000000100111000100000111110000100101,1
111000101011000000100111000100000111010100100101,1
111011011111110000100111100100000010110100000111,1
111011011111110000100101100100010010110110000111,1
111000101011010000100111000110000011010110100001,1
101011010111110100110111100100000010010000000111,1
011000101010100000100111100100000010010000101101,1
011000101010100000100111000100000110110000001101,1
011000101011100000110111100100000010010000100101,1
011011011110110100100101100100000000111000000111,1
011011011111110100100101100100000000110000000111,1
111001011110110100100111100100000010010000000111,1
011000101010100000110111000100000111010000100101,1
111011011111110000100101100100000010010100000111,1
111011001111110000100111100100000010010000000111,1
111011011111110000100111100100000010010000000111,1
111011001111110000100101100100000010110000000111,1
111011011111100000100101100100000010010000000111,1
011011001111100000100101100100000000010000000111,1
011011001111100000100101100100000010010000000111,1
111001011110100100100101100100000010010000000111,1
011011011110100100100101100100000010010000000111,1
011000101010100000110111000100000111110000101101,1
011000101010100000110111100100000110010000100101,1
011000101010100000110111100100000010010000001101,1
001011011111110100100101100100000010010000000111,1
110011111111110000111111101100010110110100000111,1
110011111011111000100111101100010110110000000111,1
110011111111110000100101101100010010110000000111,1
111011011100010100000100000100000001011101000111,1
111011111100010100000100000100000100011101000111,1
111001101011000001000110000100000011010100100011,1
111011011100010101000100000100000100111101000111,1
111011101111000001000100000100000001010100100011,1
111001011100010101000101000100000100011101000111,1
111011001111000001100100100100000001010101100111,1
111001011000011101000101000100000100111101000111,1
111011001111000001100100100100000001110101100111,1
111011001111010001100100100100000001110101100111,1
111011011100011101000101000100000100111101000111,1
111011001101010001000100100100000001110101100011,1
101011001101010001000100100100000001110101100111,1
111011011101011101000101000100000000111101000111,1
111001011110010101100101000100000010010100000111,1
111011001101010101000100100100000001010100100011,1
101011001101000101000100100100000001011101100011,1
101011001101000101000100100100000001011101100111,1
111011011100010101000100000100000001011101000111,1
111011011110011100000100000100000100011101000111,1
111011001101000101000100100100000001011101100011,1
111011101111000001000111000100000011010100100111,1
111011111011011100000101000100000100110101000111,1
111011101111000000100101000100000000110101100111,1
111011111111011100000101001100010000110101000111,1
111011101111010001000101100100000000110101100111,1
111011111111011100000101001100010110110101000111,1
111011111011011100000101001100000110110101100111,1
111011101011011100000101001100000110110101100101,1
111011111011011100000101000100000110110101100111,1
111011101011010001000101100100000001010101100011,1
111011101011010001000111100100000011110101100111,1
111011101011010001000111100100000011010101100011,1
111011111010001100000101000100000110010101100111,1
111011101010001100000101000100000110010101000111,1
111011111110001100000101000100000110011101000111,1
111011101111000001000110000100000011010101100111,1
111011111011011100000101000100000110011101000111,1
111011111110011100000101000100000110011101000111,1
111011011101011101000100000100000000111101000111,1
111011011101010101000100000100000000111101000111,1
110011111111110000100101101100010110110100000111,1
111011011101011100000100000100000001111101000111,1
111011011111010101000100000100000001010101000011,1
111111001101011101000100000100000001111111000101,1
111011001101010101000100000100000001010101100011,1
111111001101011101000100000100000000110101000101,1
111011001111010101000100000100000001010101100011,1
111011001101010101000100000100000011010101100011,1
111111011101011101000100000100000001110111000001,1
111111011101011101000100000100000001110101000011,1
111111011101011101000100000100000001111111000011,1
111111011101011101000100000100000001111101000011,1
111011011101011101000100000100000001011101000111,1
111011011101011100000100000100000001010101000011,1
111011001101010101000100100100000001010101000011,1
111011011101010101000100000100000000010101000011,1
111011011101010101000101000100000000010101000011,1
111011011101010101000100100100000001010101000011,1
111011001101010101000100100100000000011101000011,1
111111001101011100000100000100000000111101000101,1
111011011101010101000100000100000001011101000011,1
111011011111010101000100000100000000011101000111,1
111011011101011100000100000100000000110111000111,1
111011001101010001000100100100000001011101100011,1
111011011111010101000100000100000000111101000111,1
111011001101010001100100100100000001010101100111,1
111011001101010001000100100100000001010100100011,1
111011011110010101000100000100000000011101000111,1
111011001101010101000100100100000001011100100011,1
101011011100000101000100000100000100111101000111,1
101011011100000101000100000100000000111101000111,1
111011001100010101000100100100000001011100000011,1
101011011100010101000100000100000001111101000111,1
111000001100010101000100100100000001011100100011,1
111011011100010101000100000100000001111101000111,1
111011011100010101000101000100000001111101000111,1
111001011100010101000100100100000001011100000011,1
111001011101010101000100100100000001011100100011,1
111011011100011101000100000100000101111101000111,1
111011011101010101000100000100000001011100000011,1
111011101011000000100101000100000000010101100111,1
111011101011000000100101000100000000010100100111,1
111011111010001100000101001100010110110101000111,1
110001111010111100100101001100010110010100000111,1
110011111011111100100101001100010010110100000111,1
110011111111111000100101001100010010110100000111,1
110011111011111100100111001100000010110100000111,1
110011111011111100100101001100000110010100000111,1
111011011010010101100111000100000011010100100111,1
110011111010101100100101001100010110110100000111,1
110011011110111100100101001100010110110100000111,1
110011111110101100100101001100010110110100000111,1
110011011110110100100101001100010110110100000111,1
110011011111110100100101001100010110110100000111,1
110011111111111100100101001100010110110100000111,1
110011111011111000101101101100010110110100000111,1
110011111111111000100111001100010110110100000111,1
110011111011111000101111001100000110110100000111,1
110011111011011000101111001100000110110101000101,1
110011111011111000101111001100000110110100000101,1
111011111011000000100111100100000110010100100111,1
110001111010111100100101001100000110010100000111,1
110011111010111100100101001100010110010100000111,1
111011111010001100000101001100000110110101000111,1
110001111011111100100101001100000110010100000111,1
110011111111100000100111101100010110110000000111,1
110011101111100000100101101100010110110000000111,1
110011101111101000100111101100010110110000000111,1
111011011010000101100111000100000011010000100111,1
110011101111101000100111101100010110110100000111,1
111000111010010001100111000100000011010100100111,1
110011111111111100100111101100010110110100000111,1
110011111111101000100101101100010110110100000111,1
110011111011101100100101001100010110110100000111,1
110011111011111100100101001100000110110000000111,1
110011111011101100100101001100000110110000000111,1
111011011101010101000100100100000000011101000011,1
110011111011111100100111001100000110110100000111,1
110011111011110100100101001100010010110100000111,1
110011111011110000100111001100010010110100000111,1
110011111011110100110101001100000110110100000111,1
110011111011111100110111001100000110010100000111,1
110011111011011000100111001100000110110100000111,1
110011111011111000100111001100000110110100000111,1
111011111011000000100111100100000010010100100111,1
111011101011000000110111100100000010010100100111,1
111011111110011100100101001100010110110101000111,1
111011111010011100100101001100010110110100000101,1
111011111011011100100101001100010110110100000111,1
111011111011001100100101001100000110110101000101,1
111011101111001000100101001100010110110101000101,1
111011101111001100000101001100010110110101000101,1
111011101111001100000101000100010110110101000101,1
111011101011001100000101001100000110110101000101,1
111001111010000001110111000100000011010000100111,1
111001101011010000100111100100000010010000100111,1
111011111010001100000101000100000110110101000101,1
111011101011000000100111100100000110010000100111,1
111001101011000001100111100100000010010000100111,1
111011111000011100000101001100010100111101000111,1
111011111010011100000101001100010100110101000111,1
111011101011000000100111100100000010010000100111,1
111011111010001100000101001100000100110101000111,1
111001111011010001100111000100000011010000100111,1
111011111010111100100101001100010110110101000111,1
111000101010000001100111000100000011010000100111,1
110011111011011100100101001100010110110101000111,1
110011111011011100100111001100000110110100000111,1
111011101011000000110111000100000110010100100111,1
110011111011011100100101001100010110110100000111,1
110011111010101100100101001100010110110100000101,1
110011111010001100100101001100010110110101000101,1
111001111011010000100111000100000110010100100111,1
110011111011111100100101001100010110110101000111,1
111011111110101100100101001100010110110101000111,1
111011111011001100100101001100010110110101000101,1
111001111011000000100111000100000110010100100111,1
111011111011010000100111000100000010010100100111,1
111011111011011100100101001100010110110111000111,1
111001101010000001100111000100000011010000100111,1
111011111011111100100101001100010110110101000111,1
111011111011101100100101001100010110110101000101,1
111001111010010001100111000100000011010000100111,1
111011011110010101100101000100000010010100000111,1
001010000111000001110111100100000010110000000111,1
111001011110010101100101000100000010011100000111,1
010000011110110000110111000110000011110100000111,1
110000011110010100110111000100000011110110000111,1
010000011110010100100111000110000011110110000111,1
010000011110010000100111000110000011110110000111,1
010000011110010000110111000110000011110110000111,1
011000011110010000110111000110000011110110000111,1
011000011110010000110111000110000011110100000111,1
011000011110110000111111000100000011110100000111,1
011000011110010000111111000100000011110100000111,1
010000011110110000111111000110000011110100000111,1
011000011110100100110111000100000010110000000111,1
010000011110110000110111100110000011110100000111,1
011010011110010001100111000110000011111111000111,1
110000011110010100100101000110000111111111000111,1
001011011110110000100111100110000001111111000111,1
001011011110110001100111100110000001111111000111,1
001011011110110100100111100110000011111000000111,1
001011001110100100100111100110000001111000000111,1
001011001110100100100101100110000000111000000101,1
001011011110010101100111100110000001111100000111,1
001011000110100100100101100100000000111101000101,1
001011010110000100100101100100000000111101000101,1
001011010110010101100101100100000000111101000111,1
001011000111100100100101100110000000111101000101,1
001011000111100100100101100100000000111101000101,1
010000011110010100100111000100000011111110000111,1
010000011110010100100111000110000011111110000111,1
001011000111100100100101100100000000110111000101,1
010011011110011101000101000110000011111111000111,1
001111011101011101000100100110000001111111000001,1
001111011101010101000100100110000001111111000011,1
001110111101010101000100100110000001111111000001,1
001110111110011101000100000110000001111111000001,1
011110111100011101000101000110000011111111000011,1
111111111110011101000100000110000001111111000011,1
111011111110011101000101000110000011111111000011,1
010011011111011101000101000110000011111111000011,1
010011011110011101000101000110000001111111000111,1
010011011110011100100101000110000001111111000111,1
010011011110011101000101000110000011111111000011,1
010011011110011101100101000110000011111111000111,1
010001011110010100100111000110000011111110000111,1
000011111110010100100101000110000011111111000111,1
010011011110011100100101000110000111111111000111,1
010011011110010100100101000110000001111111000111,1
001011011110010100100101000110000001111111000111,1
001011011110010100100101100110000001111111000111,1
111011011111011100100101100110000011111111000111,1
010011011110010100100101000110000010111111000111,1
010001011110010100100101000110000110111111000111,1
000001011110110100100101000110000110111111000111,1
010001011110010101100101000110000110111111000111,1
010001011110110100100101100110000010111110000111,1
001011000111010100100101100100000000111101000101,1
001011000111110100100111100110000000110011000101,1
001111011100010101000100100110000001111111000001,1
110001110010101000111111001100010110110100000110,1
110011011011100000110111001100000010110100000110,1
110011011010110000111111001100000110110100000111,1
110001011010010000111111001100000110110100000111,1
110011110010100000111111001100010110110000000110,1
110011110011010000111111101100010110110100000111,1
110011110011001000111111101100010110110100000110,1
111011110011001000111111001100010110110100000110,1
110011110011011000111111001100010110110100000110,1
110001110011001000111111001100010110110100000110,1
110011110010101000111111001100010110110100000110,1
110011110011101000111111001100010110110100000110,1
110001110010001000111111001100010110110100000110,1
110001011011010000111111001100000010110100000111,1
110001111010101000111111001100010110110100000111,1
110001110010011000111111001100010110110100000110,1
111001110010001100111111001100010110110100000110,1
110011110010001100111111001100010110110100000110,1
110011110010011100111111001100010110110100000111,1
110001110010011100110111001100010110110100000111,1
111001110010001100110111001100010110110100000110,1
111011010010001100110101001100010110110100000111,1
111011010010011100110101001100010110110100000111,1
111001011010010100110101000100000110111101000111,1
111001011110010101100101000100000110111101000111,1
110011011011010000111111101100000010110100000111,1
110011111011110000110111101100000010110100000111,1
001011000111010000101111100110000010110011000101,1
101011001111100100110101100100000000110000000111,1
001011000111010000101111100100000000110111000101,1
001011000111110000101111100110000000110111000101,1
001011010111010000100111100100000000110101000111,1
