Pattern,Train_count
000111101100011101000101000110010001111111000101,3
111011111011011100000101000100000110010100000111,3
111011111010011100100101001100010100110101000111,3
011000001111010001100111100100000011010000000111,3
111001001100010101000100100100000001011100100011,3
000110101100100000001101000110000111111011001101,3
011000101011000000101111100100000010010000000101,3
001000010110000001100101100100000001011000000111,3
111001001011010000100111000100000011010100100111,3
111001001111110000100111100100000010010100000111,3
000110100100100100000101000110010101111011000101,3
000110101100100000001111000100000111110011001101,3
001000101111000011111111100100000010010000000111,3
010011010111110100110101001100010110110100000111,3
001000000111100001110111100100000010010000000111,3
111001011111010001100101100100000000010100100111,3
111001011111010101100101100100000000010100100111,3
000110101100111000001111000100000111110011001001,3
001000000110000001110111100100000001010000000111,3
000100101100110000001111000110000111110011000001,3
011011010111100100100101100100000010110000000111,3
000110101100110000001101000110010111111011001101,3
001000100011100010110111100100000010010000001101,3
001000000111000001100111100100000001010000100111,3
001000000111000001100111100100000000010000100111,3
111001101111011000100111100100000110110100000111,3
000100101100110000001111000100010111110001001001,3
001000100011100000101111100100000010010000001101,3
000100101101010001001111000110000111110011000001,3
000110101101010001000101100110000011111111000001,3
110011111010111100100101001100010110110100000111,3
001110101100010101000100000110000001111111000101,3
011000101011100010111111100100010110110000001101,3
001000001111000001101111100100000010010000000111,3
000110101100011101000101000110000011111111000001,3
111000111011010000100111000100000011010100000111,3
111000101011010000100111000100000011010100000111,3
110001011011110000111111001100000010110100000111,2
111001001100010101000100000100000001011101000011,2
111011001111010000100101100100000010010100100111,2
111001001110100100100101100100000010010000000111,2
111001001101010101000101100100000001010101100011,2
111011010111010100110101001100010110110100000111,2
101011000110100100100101100100000000111000000101,2
111011010110100100110101001100010110110100000111,2
111001011111010101000101000100000001011100000011,2
101011000111100100100101100100000000110101000111,2
101011000111000100100101100100000000010101000111,2
111001001100010101000100000100000001011100000011,2
111111001101011101000101000100000001011101000011,2
101011000111000000101101100100010000110101000101,2
111011011100011101000101000100000001011101000011,2
111011011111011000100101000100000010110100000111,2
001011000111100100100101100110000000110111000101,2
111001001101010101000101000100000001011100000011,2
111011001110010100000101000100000000111101000111,2
111011001111011100000101000100000000011101000111,2
011001001100010101000100100100000001011100100011,2
011011011110110000100101100100000000010000000111,2
111001001010110000100111100100000011010000000111,2
111011001101011100000101000100000001010101000011,2
111011001111010000100101100100000010010100000111,2
111001001010010000100111100100000010010100100111,2
110011111011110000111111001100010110110100000111,2
110001111011010000111111001100010110110100000111,2
111011001100011101000101000100000001011101000011,2
011001011110110100100101100100000011010100000111,2
111001001110100100100101100100000010010100100111,2
111011001100011100000101000100000001011101000011,2
111111001100011101000101000100000001011101000011,2
111011001111110000100101100100000010010100100111,2
111011001101011100000101000100000001011101000011,2
110011111011001000111111001100010110110100000111,2
110001011011010000111111001100000110110100000111,2
110011111011001000111111001100010110110100000110,2
111011101111001000100111100100000010110100000111,2
110001111011001000111111001100010110110100000110,2
110001011011100000111111001100000110110100000111,2
111011001101010101000101100100000000010101000011,2
110011110010100000111111001100010110110100000110,2
111011001101010101000101100100000000011101000011,2
110001111010100000111111001100010110110100000110,2
010011011111010000111111101100010110110100000111,2
110011011111010000111111100100010110110100000111,2
111001001111110000100111100100000011010100000111,2
111001001111010100100101100100000010010100100111,2
110001110010001100111111001100010110110100000111,2
111001101111001000100111100100000110110100000111,2
111000001111010001100111100100000010010100000111,2
111011101111001000100111100100000110110100000111,2
001000000110000101100111100100000011010000000111,2
001000001110000001100111100100000001010000000111,2
001011010110010101100101000100000000111101000111,2
111011111010011100100101000100010110110101000111,2
111011101010011100000101000100010110110101000101,2
111011101010001100100101001100010110110101000101,2
111011010110000100100101100100000010110100000111,2
001000000110000001100111100100000011010000000111,2
111011101111001100100101001100010110110101000101,2
110001111010111100100101001100010110010100000111,2
001000010111000001110111100100000010010000000111,2
111011010111000100100111100100000010110100000111,2
111011111010011100100101001100010110110100000111,2
111001111010011100100101001100010110110100000111,2
111011111010111100100101001100010110110101000111,2
111011101111101000100111100100000110110100000111,2
001000000110000101100101100100000001011000000111,2
001010000111000001100111100100000010010000000111,2
110011011110110100100101001100010110110100000111,2
111011111011011100100101001100010110110101000101,2
110011111111111000100111001100010110110100000111,2
001000001111000011101111100100000010110000000111,2
110001101011011000100111001100010110110100000111,2
111001111110111100100101001100010110110101000111,2
110001111010011100100111001100010110110100000111,2
011010011110110000110101000110000001111111000111,2
111000001111000001100111100100000010010100000111,2
110011111010111100100101001100010110110101000101,2
001000001111010001100111100100000010010000000111,2
001001010110010101100101000100010100111101000111,2
110001011010111100100101001100010110110100000111,2
001010000110000001100101100100000001111001000101,2
001010000110000101100101100100000001011000000111,2
001000000111000011101111100100000010010000100111,2
001010000111000001100111100100000000010000100111,2
101011001111000100100101100100000010110101000101,2
001000000110000001100111100100000001010000100111,2
001000001111010001101111100100000010110000000111,2
110001111111011000100111100100010110110100000111,2
111011001110010100000101000100000000011101000111,2
001010000111000001110111100100000001010000000101,2
110001111010101000111111001100000110110100000111,2
111001101010011100000101000100000110010100100111,2
001000000111000001110111100100000000010000100111,2
001000000111000001110111100100000010010000100111,2
110011111110100100110111001100010110110100000111,2
010001111010110100110111001100010110110100000111,2
001000100010000001110111100100000010010000001101,2
010011010110110100110101001100010110110100000111,2
001000000111000011110111100100000010010000100111,2
001000000111000011111111100100000010010000000111,2
011011011111010001100111100100000011110100000111,2
111001011111010000100111100100000010010100000111,2
111001011111010000111111100100000010010100000111,2
001000100111000011111111100100000010010000000111,2
111001001111000000111111100100000010010100000111,2
110011111111101100100101001100010110110100000111,2
110001011111101100100101001100010110010100000111,2
001000000111000001110111100100000011010000000111,2
001000000111000101100111100100000011010000000111,2
111011111010101100100101001100010110110101000111,2
000100101100010000001111000110000111110011000001,2
010110101100011101000100000110000001111111000001,2
000100101101010000001111000110000111110011001001,2
011111101100011101000100000110000001111111000101,2
000110101100011101000100000110000001111111000101,2
001000101010100000111111100100000110010000001101,2
010110101101011101000100000110000001111111000001,2
111001101011000000100111100100000010010100100111,2
111001101011010000100111000100000110010100100111,2
011000101011100000110111100100000010010000001101,2
010111101101011101000100000110000001111111000101,2
011000100010100000110111100100000010010000001101,2
000111111100011101000101000110000001111111000001,2
010001111110011101100101000110000011011110000111,2
111011101011000000100101100100000010010100100111,2
011011011110010100100101000110000001111111000111,2
010111101101011101000100000110000001111111000001,2
000110101100110000001111000100010111110001001101,2
000111101100011101000101000110010001111111000001,2
001110101101011101000100000110000001111111000001,2
000100101100100000001111000100000111110001001001,2
011111101101011101000100000110000001111111000001,2
011000101011100000111111100100010110110000001101,2
111001101011010001100111100100000010010100100111,2
001111011100010101000100000110000001111111000001,2
000110111100011101000100100110000001111111000001,2
000100101101111000001111000000000111110011001001,2
010111111100111101000100000110000001111111000101,2
111001101010010000100111100100000011010000100111,2
000110101101111000001111000000000111110011001101,2
111111101100011101000101000110000011111111000001,2
000110101100110000001111000110000111111011000001,2
001111001100010100000100000110000001111111000101,2
011111101100011101000101000110000001111111000101,2
000111101101011101000100000110000001111111000001,2
001111011101010101000100100110000001111111000001,2
011000101011100000101111100100000110010000000101,2
111001011010010100100101000100000001010100100111,2
000110101101111000001111000010000111110011000001,2
001000101011010000111111100100000110110000000101,2
111001011011010000100101000100000010010100100111,2
001111101101011101000101000110000001111111000001,2
001111011101010101000101100110000001111111000011,2
010110111101011101000100000110000001111111000001,2
001000100010100000110111100100000010010000001101,2
000110101100010001000101100110000111111111000001,2
001110111100010101000100000110000001111111000001,2
011000101011100000111111100100000110010000000101,2
000111001100011101000100000110000001111111000101,2
000110101100100000001101000100000111110011001101,2
000100101100010000001111000110000111110011001001,2
001010100010100000100111100100000010010000001101,2
001110101100011101000101000110000011111111000001,2
011000111010010000100111000100000011010100000111,2
000110101100101000001111000100000111110011001101,2
000110101100010000001101000110000111111011000001,2
011000011110010000111111001100000011010100000111,2
000110101100000000001101000110000111111011000101,2
000100101100111000001111000100000111110011001001,2
000110101100100000101101000110000101111011000101,2
000110101100100000001111000110000111110011001001,2
000110101100110000001101000100010111111011001101,2
000110101101100000001111000110010111110011000101,2
000110011100011101000100000110000001111111000011,2
011001011010010001100111100100000011010100000111,2
111011101111000001100101100100000000010001100111,2
111001001111010001100101100100000000010000100111,2
000110101101110000001111000110000111110011000001,2
000100101100110000001111000100000111110000001001,2
011000011011010001100111000100000011010100000111,2
000100101100100000001111000100010111110000001101,2
000100101100110100001101100110010111111011000001,2
001000100011100000110111100100000010010000000101,2
000100101100100000001111100100000111110011001001,2
111001101011010001100101100100000011010100100111,2
111001111011010000100111000100000110010100100111,2
111011001111010001100101100100000000010101100111,2
000110101100100000001111100100000111110011001001,2
011000101010100000101111000100000110110000001101,1
001000100011100000111111100100010110110000001101,1
110001111010101100111111001100000110110100000111,1
001000100011100000101111100100010110110000001101,1
011000101010100000111111000100000110110000001101,1
011011010110100100110101001100010110110100000111,1
110001111110100100111111001100010110110100000111,1
110001111110100100110111001100010110110100000111,1
110001111010100000110111001100000110110100000111,1
001000100010100000101111100100000010010000001101,1
111011111110100100110101001100010110110100000111,1
011000101011100000101111000100000110010000001101,1
010011110110110100110101001100010110110100000111,1
011000101010100000101111100100000010010000001101,1
011000100010100000111111100100000010010000001101,1
010011111110110100110101001100010110110100000111,1
110011101111101100100111001100010110110100000111,1
010001010110110100110101001100010110110100000111,1
011000101010100000111111000100000110010000001101,1
110001011010110100100101001100010110010100000111,1
011000101011100000111111100100000110010000100101,1
110001111010111100100101001100010010010100000111,1
011000101011010000100111100100000011010000100111,1
111000101011000000100111100100000011010000000101,1
110001111010111100110111001100000110010100000111,1
110011111010111100110101001100010010110100000111,1
110011111011111000110111001100010010110100000111,1
110011111011111000100101001100000010110100000111,1
110001111011111100100111001100000110010100000111,1
110001111010111100100111001100000110110100000111,1
111000101011100000100111000100000011010000000101,1
110001111010100100100101001100010110110100000111,1
111000101010100000100111000100000011010000000111,1
111000101011000000100111000100000011010000000111,1
111000101010100000111111000100000010010000000101,1
111000101010100000111111100100000010010000000101,1
110001111010111100110101001100000110010100000111,1
110001111011110100110111001100000010010100000111,1
110001011011110100100101001100000010010100000111,1
110011101111101100100101001100010110110100000111,1
010011110111110100110101001100010110110100000111,1
010011110111110000110101001100010110110100000111,1
110011111111111000110111101100010110110100000111,1
110011111111111000110111001100010110110100000111,1
110011111111100000100101001100010110110100000111,1
110011111111101000100101001100010110110100000111,1
110011111111101000100111001100010110110100000111,1
110011101111101000100111001100010110110100000111,1
110011111011111000100111001100000110110100000111,1
001000101010100000111111100100000010010000001101,1
110001011111101100100101000100010110010100000111,1
110011111111101100100111001100010110010100000111,1
110001011111111100100101001100010110010100000111,1
011000101011100000110111100100000010010000000101,1
011000100011100000110111100100000010010000001101,1
110011011111110100100101001100010010110100000111,1
001010100011100000101111000100000010110000001101,1
111011001101010101000101100100000001010101100011,1
011010100010100000101111000100000010110000001101,1
001010100011100010111111100100010110110000001101,1
011010100011100010111111100100010110110000001101,1
111001001111110100100111100100000010010100000111,1
001000100011100000111111100100000010010000001101,1
001000100010100000111111100100000110010000001101,1
111011001111110000100111100100000010010100000111,1
111001001111110000100111100100000010010000000111,1
111011001111100000100101100100000010010100000111,1
001000100011100010111111100100000010110000001101,1
111011001111100000100101100100000010010000000111,1
001010100010100000100101100100000010010000001101,1
011011001111100000100101100100000000010000000111,1
011011001111100000100101100100000010010000000111,1
001010100010100000100111000100000010010000001101,1
111011001110100100100101100100000010010000000111,1
111001000110100100100101100100000010010000000111,1
011011011110100100100101100100000010010000000111,1
011011010111100100100101100100000010010000000111,1
011010100011100000100111000100000010110000001101,1
011011010111100000100101100100000010010000000111,1
011010100011100000111111000100010110110000000101,1
011001011111110100100101100100000010010000000111,1
110001101011101000110111000100000110110100000111,1
011011011111110100100101100100000010010000000111,1
011000100011100010111111100100010110110000001101,1
011011001111110000100101100100000010010000000111,1
111001011110110100100101100100000010010100000111,1
111001011110100100100101100100000000011000000111,1
111011011110100100100101100100000000011000000111,1
111001001110100100100101100100000000011100000111,1
101001000110100100100101100100000000011000000101,1
001011000110100100100101100100000000011000000101,1
001011010110110100100101100100000000011000000111,1
001001010110110100100101100100000000011000000111,1
001010100011100000111111000100010110110000000101,1
001011010111110100100101100100000000011100000111,1
001011010111110100100101100100000000010100000111,1
001001011111110100100101100100000010110100000111,1
001001011111110100100101100100000000010100000111,1
001011010111110100100101100100000010110000000111,1
001001011111110100100101100100000010010100000111,1
011001011111110100100101100100000010010100000111,1
011011011111110100100101100100000000010000000111,1
001000100011100010111111100100010010110000001101,1
011011010111100100100111100100000010010000000111,1
001000100011100010111111100100010010010000001101,1
011011000111100100100101100100000000110000000111,1
111001001111001000100111100100000110110100000111,1
001000100011100010101111100100010110110000001101,1
110011101111101000100111100100010110110100000111,1
110011111111010000100111000100000110110100000111,1
110001111111010000110111000100000110110100000111,1
110011111111110000100111000100010110110100000111,1
111000101011000000111111000100000110010000000101,1
001000100011100010101111100100000010010000001101,1
110011111111110000100111100100010110110100000111,1
110011111111111000100111100100010110110100000111,1
110001111111011000101111100100010110110100000111,1
110001111111011000100111000100010110110100000111,1
110001111011011000100111000100010110110100000111,1
110001111011011000101111000100000110110100000111,1
110001111011011000101111000100010110110100000111,1
110001111011001000101111000100010110110100000111,1
110001111011001000111111001100000110110100000111,1
110001101011101000111111000100000110110100000111,1
001010100010100000100111000100000010110000001101,1
001010100010100000100101100100000010000000001101,1
111011101111101000100111000100000010110100000111,1
001010100010100000100101000100000010010000001101,1
111011000111100100100101100100010010110100000111,1
001011000111100100100101100100010000110001000101,1
101011000111100100100101100100010000110000000101,1
101011000111100100100101100100000000110000000101,1
101011000110100100100101100100000000110100000111,1
111011010110100100100101100100010000111100000111,1
101001010110100100100101100100010010110100000111,1
101011010111100100100101100100010000110100000111,1
101011000111100100100101100100010000110100000111,1
101011010111010100100101100100010110110100000111,1
001000100010100000100101100100000010010000001101,1
111011011111010100100101100100010110110100000111,1
111001001111010100100111100100000110110100000111,1
001000100011100010111111100100000110110000001101,1
111011011111010000100101100100010110110100000111,1
011011011111010000100101100100010110110100000111,1
011011011111010000100101100100000010110100000111,1
011000100011100010101111100100000010110000001101,1
111001001111011000100111100100000110110100000111,1
110001011110110100100101001100010110110100000111,1
011000011011010001100111000100000011010100000011,1
110011011110100100100101001100010110110100000111,1
111011011101011100000101000100000001111111000001,1
111001100010010000110111100100000010010000100111,1
111011011111011100000101000100000000110111000101,1
111011011101011100000101000100000001111111000101,1
111111001101011100000101000100000001111111000101,1
111001101011010000100111100100000010010100100111,1
111001100011000000100111100100000110010000100111,1
111001100011010000100111100100000110010000100111,1
111011001111011100000101000100000001111101000101,1
101001100011010000100111100100000110010000100111,1
101001100011000000100101100100000010010000100111,1
111111001111011100000101000100000000111101000111,1
011011001111110000100101100100000000010000000111,1
111001101011010000100101100100000010010000100111,1
111001101011010000100111100100000110010100100111,1
111001101011000000100111100100000110010100100111,1
111111001101011100000101000100000000011101000101,1
111111001101011101000101000100000001010101000011,1
111011101011000100100101100100000010010100100111,1
111011101011000100100101000100000010010100100111,1
111111001101011100000101000100000001011101000101,1
111001101011010000100111100100000011010000100111,1
011001011100010101100101000100000000011111000111,1
111111001101011100000101000100000001011101000011,1
111001011100010100100101000100000000011101000111,1
111011011110011100000101000100000000011101000111,1
111011001110010100000101000100000000011101000011,1
111001001110010100000101000100000000011101000011,1
111011001100010100000101000100000000111101000101,1
111011001110010100000101000100000001011101000011,1
111011011100010100000101000100000001011101000011,1
011011011101010101000101000100000001111111000011,1
111011011100010101000101000100000001011111000011,1
111011011101010101000101000100000001011111000011,1
111011011111011100000101000100000001011101000011,1
111011111011010000100111000100000010010100100111,1
111001011100011100000101000100000001011101000011,1
111011101011000000100101000100000010010100000111,1
111011011100011101000101000100000001011111000011,1
111001101010000000110111100100000010010000100111,1
111111011100011100000101000100000001011111000011,1
111111001111011100000101000100000001011111000011,1
111111001111011100000101000100000001011101000011,1
111011101010000100100101000100000010010100100111,1
111101001100011101000100000100000001011101000011,1
111011101011000000100101000100000000010101100111,1
111011101011010000100101000100000000010101100111,1
111011001100010101000101000100000001011100100011,1
111001001101010101000101100100000001011100100011,1
011001001111010001000101100100000001010101100011,1
111001001100010101000101000100000001011101000011,1
101011001111010001000101100100000000010001100111,1
111001001111010001000101100100000001010101100011,1
111001001110010101000100000100000001011101000011,1
101001001111010101000101100100000001010101100011,1
111001001101010101000101100100000001011100000011,1
101001001101010101100100100100000001011101100011,1
011001001100010101000100100100000001011100000011,1
101001001101010101100100100100000001011001100011,1
111001001101010101000100100100000001011100100011,1
011011001100010101100101100100000001011100100011,1
111001001101010101000100100100000001010100100011,1
111001001100010101100100100100000001011001100011,1
111001001101010101100100100100000001010100100011,1
111001001101010101000101100100000001010100100011,1
111011001101010101100101100100000001010101100011,1
111001001111010101000101000100000001010100100011,1
111001001111010101000101100100000001010101100011,1
111001001111010101000101100100000001010100100011,1
111011001101011101000101000100000000010101000011,1
111011101111010001100101100100000000010101100111,1
111001001100011101000101000100000001011101000011,1
111011101011010001100101100100000000010100100111,1
111001101011010001100101100100000000010100100111,1
111001101011010001100101100100000010010100100111,1
111001001100011100000101000100000000011101000011,1
111011001101010100000101000100000000011101000011,1
111011001101010101000101000100000000010101000011,1
111001101111010001100101100100000001010100100111,1
111001001111010101000101000100000001011101100011,1
111011001111000001100101100100000000010000100111,1
111011101111000001100101100100000000010101100111,1
111011001111011100000101100100000000010101000111,1
111011001111010101000101100100000000010101100011,1
111001001111010101000101100100000001011101100011,1
111001001111010101000101100100000001011101000011,1
111001001111010001100101100100000001010001100111,1
111001001111011101000101000100000001010101100011,1
011011011100010101100101000100000000011101000111,1
111001011100010101000101000100000000011111000111,1
110011011110110100100101001100010010110100000111,1
011001011010010001110111000100000011010100000111,1
111011111111011100100101001100010110110101000111,1
111011111011011100100101001100010110110101000111,1
011001011010010001100111000100000001010100000111,1
111011111010101100100101001100010110110101000101,1
111000011010010001100111000100000001010100000111,1
111001111010101100100101001100010110110101000111,1
111011011010010000100101000100000001010100100111,1
111011111010001100100101001100010110110100000101,1
111001111011011100100101001100010110110100000101,1
111011011010010001100101000100000001010100000111,1
111001011010010001100111000100000011010100100111,1
111001111010010001100111000100000011010100100111,1
111001111010010001100111000100000011010100000111,1
111001011010010001100111000100000011010100000011,1
111000111010010101100111000100000011010100000011,1
111011111011011100100101001100010110110100000111,1
111011111010011100100101001100010110110101000101,1
111001111010010000100111000100000011010100100111,1
111001111010011100100101001100010110110100000101,1
111001111010111100100101001100010110110101000111,1
111001111010101100100101001100010110110100000111,1
111001011100010101000101000100000001011111000011,1
011000011011010001100111000110000011010100000111,1
110011011110110100110101001100010010110100000111,1
110011011111111100110101001100010110110100000111,1
010011011111110100100101001100010110110100000111,1
111000101010100000111111000100000110010000000101,1
110011111111111100100101001100010110110100000111,1
111000101010100000101111000100000010010000000111,1
111000101011000000101111000100000110010000000101,1
111000101011000000101111000100000111010100000111,1
011000101011010000100111100100000011010000000111,1
111000101010010000100111000100000011010100000111,1
011000111010010001100111000100000011010100000111,1
110001111011011100100111001100010110110100000111,1
011000111010010000100111100100000011010000000111,1
110001111010011100100101001100010110110100000111,1
110011111010011100100101001100010110110100000111,1
011000101010010001100111100100000011010000000111,1
011000111011010001100111100100000011010000000111,1
011011001101010101100101100100000001010101100011,1
110011111010111100100101001100010110110100000101,1
111001011010010000100101000100000011010100100111,1
111001001010010100100101000100000001010100100111,1
111011101010001100100101000100010110110101000101,1
111011101010011100100101000100010110110101000101,1
111011001011010100100101100100000110010100100111,1
111011000011100100100101100100000110010100100111,1
111011111111011100000101001100000100110101000111,1
111011101111011100000101000100000110110101000111,1
111011101011011100100101001100000110110101000111,1
111011101011011100100101001100000110110100000111,1
111001101011011100100101000100000110010100100111,1
111011101011000100100101100100000110010100100111,1
111001101010001100100101000100000110110100100111,1
111011101011100000100101001100000110110100000111,1
111001101010011100000101000100000110010101000111,1
111001101110001100000101000100000110011101100111,1
111001001110011100000101000100000110011101000111,1
111001001110011100000101000100000000011101000111,1
111011001110011100000101000100000000011101000111,1
111011101010100100100101001100000110010100100111,1
111011001100010100000101000100000000011101000111,1
111001101011010000100111000100000010010100100111,1
111001011100010100000101000100000000011101000011,1
111001001011010100100111100100000110010100100111,1
111011111111011100100101001100010100110101000111,1
111011101111011100100101001100010100110101000111,1
111011111011011100000101001100010110110101000101,1
111011101110001100100101000100010110110101000101,1
111001001010010100100101000100000011010100100111,1
111001011010010100100101000100000011010100100111,1
111011111011011100000101000100010110110101000111,1
111011111010011100000101001100010110110101000111,1
111011111010011100000101001100010100110101000111,1
111011111010011100000101000100010110110101000111,1
111001111011010000100111000100000010010100100111,1
111001011011010000100111000100000010010100100111,1
111011111011011100100101001100000100110101000111,1
111001001011010100100111000100000010010100100111,1
111011111010011100100101000100010100110101000111,1
111011111010011100000101000100000110110101000111,1
111001111011011100100101000100000110010100000111,1
111001101011011100100101000100000110010100000111,1
111011111010011100100101000100000110010100000111,1
111011111011011100100101000100000110010100000111,1
111011111011011100100101000100000100110101000111,1
011011001111110000100101100100000000010100000111,1
001000000110000001110111100100000000010000000111,1
011011011110110000100101100100000000010100000111,1
010001011110010100110101100100010110111111000111,1
010001011110010100110101100100010110111110000111,1
010001011110010100110101000110000011111110000111,1
010001011110010100110111000110000011111110000111,1
010000011110010100110101000110000111111110000111,1
110000011110010000110111001110000011010100000111,1
010000011110010000110111000110000011010110000111,1
011000011110010001110111000110000011010110000111,1
011000011111010001110111001110000011010110000111,1
011000011110010000110111000100000011010100000111,1
011000011010010000110111000110000011010100000111,1
011000111010010000110111000100000011010100000111,1
011000011110100100110111000100000011010100000111,1
011000011110110000110111000100000011010100000111,1
011000011110010000110111000110000011010100000111,1
011010011110110000111111001110000011111111000111,1
011010011110010000110111000110000011110110000111,1
011010011110010001110111000110000011110110000111,1
011010011110100100100111100110000011111000000111,1
001010001110100100100111100110000011111000000101,1
001011000110100100110101100110000001111001000101,1
001011010111000100110111100110000001111001000111,1
001011000110100100100101100110000001111111000101,1
001011010110100100100101100110000001111111000101,1
001011010111000100100101100110000001111101000101,1
001011000111100100100101100110000001111111000101,1
000001011110010100110101000110000011111110000111,1
010001011110010100100101000110000011111110000111,1
001011000111000100100101100110000001111101000101,1
010001011110010100100111000110000011110100000111,1
000110111100011101000100100110000001011111000001,1
011111011100010100000100000110000001111111000101,1
011111001100010101000100000110000001111111000101,1
001111011100010101000100100110000001111111000001,1
001101011101010101000101100110000001111111000011,1
001111011100010101000100100110000001111111000011,1
001111011100010101000100000110000001111111000011,1
001110011100010101000101100110000001111111000011,1
001100011110010101000101100110000001111111000011,1
011100011110010101000101100110000011111111000011,1
011100111110011101000101000110000011011111000011,1
011101111110010101000101000110000011011111000011,1
111101111110011101100101000110000011011111000011,1
010111011111011101100101000110000011011110000011,1
010111011110010101100101000110000001111111000011,1
011011011110010100100101000110000011111111000111,1
010101011111011101100101000110000011011110000011,1
010001011111011101100101000110000011111110000111,1
