Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2018,Crossing_H60,2018-04-19,2018-04-19,2018-04-18,385735,2012-06-05,2018-04-18,1576,2018-04-19,2018-04-19,1,4.470966684820553,new equal-MSE validation selection
2018,Crossing_H60,2018-04-20,2018-04-20,2018-04-19,385735,2012-06-05,2018-04-19,1577,2018-04-20,2018-06-05,34,4.930834995233714,new equal-MSE validation selection
2018,Crossing_H60,2018-06-06,2018-06-06,2018-06-05,385735,2012-06-05,2018-06-05,1611,2018-06-06,2018-06-14,7,8.017744138826588,new equal-MSE validation selection
2018,Crossing_H60,2018-06-15,2018-06-15,2018-06-14,385735,2012-06-05,2018-06-14,1618,2018-06-15,2018-06-19,3,8.743689464844492,new equal-MSE validation selection
2018,Crossing_H60,2018-06-20,2018-06-20,2018-06-19,385735,2012-06-05,2018-06-19,1621,2018-06-20,2018-07-24,25,8.752067591318845,new equal-MSE validation selection
2018,Crossing_H60,2018-07-25,2018-07-25,2018-07-24,385735,2012-06-05,2018-07-24,1646,2018-07-25,2018-08-15,16,4.227559140596192,new equal-MSE validation selection
2018,Crossing_H60,2018-08-16,2018-08-16,2018-08-15,374583,2012-06-05,2018-08-15,1662,2018-08-16,2018-08-16,1,2.4925750547207923,new equal-MSE validation selection
2018,Crossing_H60,2018-08-17,2018-08-17,2018-08-16,374583,2012-06-05,2018-08-16,1663,2018-08-17,2018-08-20,2,2.3843034081102545,new equal-MSE validation selection
2018,Crossing_H60,2018-08-21,2018-08-21,2018-08-20,374583,2012-06-05,2018-08-20,1665,2018-08-21,2018-09-03,10,2.531680187235112,new equal-MSE validation selection
2018,Crossing_H60,2018-09-04,2018-09-04,2018-09-03,550343,2012-06-05,2018-09-03,1675,2018-09-04,2018-09-05,2,2.9511199363372884,new equal-MSE validation selection
2018,Crossing_H60,2018-09-06,2018-09-06,2018-09-05,965409,2012-06-05,2018-09-05,1677,2018-09-06,2018-09-21,12,2.5426035238049804,new equal-MSE validation selection
2018,Crossing_H60,2018-09-24,2018-09-24,2018-09-21,785634,2012-06-05,2018-09-21,1689,2018-09-24,2018-09-29,6,2.4197655298854905,new equal-MSE validation selection
2018,Crossing_H60,2018-09-30,2018-09-30,2018-09-29,785634,2012-06-05,2018-09-29,1695,2018-09-30,2018-10-03,4,2.9242962135062283,new equal-MSE validation selection
2018,Crossing_H60,2018-10-04,2018-10-04,2018-10-03,741131,2012-06-05,2018-10-03,1699,2018-10-04,2018-10-04,1,3.0193032160405644,new equal-MSE validation selection
2018,Crossing_H60,2018-10-05,2018-10-05,2018-10-04,741131,2012-06-05,2018-10-04,1700,2018-10-05,2018-10-30,18,3.073794788483383,new equal-MSE validation selection
2018,Crossing_H60,2018-10-31,2018-10-31,2018-10-30,741131,2012-06-05,2018-10-30,1718,2018-10-31,2018-11-01,2,4.887726522052678,new equal-MSE validation selection
2018,Crossing_H60,2018-11-02,2018-11-02,2018-11-01,741131,2012-06-05,2018-11-01,1720,2018-11-02,2018-12-18,33,5.134214851547642,new equal-MSE validation selection
2018,Crossing_H60,2018-12-19,2018-12-19,2018-12-18,374583,2012-06-05,2018-12-18,1753,2018-12-19,2018-12-19,1,2.322191251547116,new equal-MSE validation selection
2018,Crossing_H60,2018-12-20,2018-12-20,2018-12-19,374583,2012-06-05,2018-12-19,1754,2018-12-20,2018-12-29,8,3.663131293577958,new equal-MSE validation selection
2018,Crossing_H60,2018-12-30,2018-12-30,2018-12-29,374583,2012-06-05,2018-12-29,1762,2018-12-30,2018-12-30,1,2.223105316008298,new equal-MSE validation selection
2018,Crossing_H60,2018-12-31,2018-12-31,2018-12-30,374583,2012-06-05,2018-12-30,1763,2018-12-31,2018-12-31,1,2.3430732789722395,new equal-MSE validation selection
