Seed,Budget,Model,Epoch,Train_MSE,Train_MSE_standardized
1,100,DirectReturns,12,0.16614354196490577,0.31384758544412583
1,100,DirectReturns,13,0.14817368438523876,0.279902261145306
1,100,DirectReturns,14,0.14020873423908975,0.2648563536006135
1,100,DirectReturns,15,0.1391618628879185,0.26287879827736704
1,100,DirectReturns,16,0.13920596627135426,0.26296211021496946
1,100,DirectReturns,17,0.1350341868321933,0.2550815577210141
1,100,DirectReturns,18,0.12453350959202437,0.23524562453709755
1,100,DirectReturns,19,0.10979322835238324,0.20740101727089458
1,100,DirectReturns,20,0.09510626208687914,0.17965712277211565
1,100,DirectReturns,21,0.08351659859279553,0.15776407859651725
1,100,DirectReturns,22,0.07620386385456458,0.14395021551496603
1,100,DirectReturns,23,0.072805400800785,0.13753046900519747
1,100,DirectReturns,24,0.07172507554164083,0.13548971875955557
1,100,DirectReturns,25,0.07101082782984669,0.13414049436536918
1,100,DirectReturns,26,0.06889120524752915,0.13013649624635878
1,100,DirectReturns,27,0.06491309901475215,0.12262179527735566
1,100,DirectReturns,28,0.05976256683543903,0.11289236451458103
1,100,DirectReturns,29,0.05480882911653856,0.10353468137135777
1,100,DirectReturns,30,0.05121225264657172,0.09674069571525155
1,100,DirectReturns,31,0.04938234419309665,0.09328397183110411
1,100,DirectReturns,32,0.04875429199700734,0.09209757202919579
1,100,DirectReturns,33,0.0483512860213487,0.09133628783551503
1,100,DirectReturns,34,0.04738184944745094,0.0895050079412697
1,100,DirectReturns,35,0.0456370499284501,0.08620905608153293
1,100,DirectReturns,36,0.043600560165092644,0.08236209707576896
1,100,DirectReturns,37,0.04186875491816533,0.07909069158639753
1,100,DirectReturns,38,0.04071759986488328,0.07691614282168725
1,100,DirectReturns,39,0.04016005861737746,0.0758629392349227
1,100,DirectReturns,40,0.039915518025946034,0.0754009984742036
1,100,DirectReturns,41,0.03958188743608495,0.07477076540092341
1,100,DirectReturns,42,0.03893750146620487,0.07355351086096872
1,100,DirectReturns,43,0.03801648849789574,0.07181370386728127
1,100,DirectReturns,44,0.036989695280045025,0.06987407643210282
1,100,DirectReturns,45,0.03610098886260495,0.06819529698642819
1,100,DirectReturns,46,0.035449249078048646,0.06696415098278709
1,100,DirectReturns,47,0.034953997207563946,0.06602861294200581
1,100,DirectReturns,48,0.03444330838401613,0.06506391427067473
1,100,DirectReturns,49,0.03377666896641633,0.06380462264187481
1,100,DirectReturns,50,0.03294874130654999,0.06224065515991067
1,100,DirectReturns,51,0.03211854044052524,0.060672393558201664
1,100,DirectReturns,52,0.03139543686652208,0.059306440310528355
1,100,DirectReturns,53,0.030828523040582017,0.05823553178575546
1,100,DirectReturns,54,0.030366995828058414,0.05736370011806484
1,100,DirectReturns,55,0.02990478722165077,0.0564905812873421
1,100,DirectReturns,56,0.0293677522976384,0.05547611444615694
1,100,DirectReturns,57,0.02876592614825071,0.05433925603078525
1,100,DirectReturns,58,0.02815815405481573,0.05319116563997619
1,100,DirectReturns,59,0.02762093499820757,0.0521763509696193
1,100,DirectReturns,60,0.02721237848139633,0.051404581722363486
1,100,DirectReturns,61,0.026884953788444004,0.050786071679285325
1,100,DirectReturns,62,0.026571567176911174,0.05019407977772306
1,100,DirectReturns,63,0.026198683495952897,0.04948969704014429
1,100,DirectReturns,64,0.025768319807328067,0.04867673372576966
1,100,DirectReturns,65,0.025349165090420428,0.04788494432322541
1,100,DirectReturns,66,0.02500175069163287,0.04722867343289475
1,100,DirectReturns,67,0.024722926735309205,0.04670197089350478
1,100,DirectReturns,68,0.02445514903085154,0.046196134885761776
1,100,DirectReturns,69,0.02415635637614489,0.04563171118250445
1,100,DirectReturns,70,0.023829161017250532,0.04501363435482246
1,100,DirectReturns,71,0.023512919774461544,0.04441625001298546
1,100,DirectReturns,72,0.023232986642671715,0.043887452224886006
1,100,DirectReturns,73,0.02298953341394161,0.04342756550824396
1,100,DirectReturns,74,0.022757888437605497,0.042989984753412654
1,100,DirectReturns,75,0.02251896523377731,0.04253865532019345
1,100,DirectReturns,76,0.022272728298234443,0.04207351014058958
1,100,DirectReturns,77,0.022032759204951857,0.04162020500686453
1,100,DirectReturns,78,0.021815854426498804,0.041210468701837616
1,100,DirectReturns,79,0.021615959658416554,0.04083286455566636
1,100,DirectReturns,80,0.021416133751692556,0.04045539048960993
1,100,DirectReturns,81,0.021208966772125824,0.040064049029377276
1,100,DirectReturns,82,0.021003229368572324,0.03967540805918266
1,100,DirectReturns,83,0.020815821956292224,0.03932139271111175
1,100,DirectReturns,84,0.020647808779949654,0.039004013358930535
1,100,DirectReturns,85,0.02048634451104642,0.03869900498887011
1,100,DirectReturns,86,0.02032065578244642,0.03838601655253714
1,100,DirectReturns,87,0.0201540844105906,0.038071360790159645
1,100,DirectReturns,88,0.019998261526017462,0.03777700907776779
1,100,DirectReturns,89,0.019853322853839853,0.037503217802088665
1,100,DirectReturns,90,0.01970590239796389,0.03722473840063521
1,100,DirectReturns,91,0.019554268436115133,0.036938299624654315
1,100,DirectReturns,92,0.01940309652076074,0.03665273366127211
1,100,DirectReturns,93,0.019257215657437498,0.03637716257271199
1,100,DirectReturns,94,0.019122953015786454,0.03612353847514441
1,100,DirectReturns,95,0.018996616692696162,0.0358848873094906
1,100,DirectReturns,96,0.01886941430491917,0.03564460013495228
1,100,DirectReturns,97,0.01874245686228113,0.03540477566537087
1,100,DirectReturns,98,0.01862308992860907,0.035179289778457745
1,100,DirectReturns,99,0.018510859905342146,0.034967285619884415
1,100,DirectReturns,100,0.01839901489694862,0.03475600876004896
21,100,Base,1,0.4506137758554304,0.851216025898618
21,100,Base,2,0.40083391951051905,0.757181147787581
21,100,Base,3,0.3551170251169996,0.6708212643414889
21,100,Base,4,0.3114093088226637,0.5882567477673104
21,100,Base,5,0.27060514899622173,0.5111770919097864
21,100,Base,6,0.23337315362734873,0.4408453070592149
21,100,Base,7,0.2013027579356052,0.38026385963697645
21,100,Base,8,0.17552409546247358,0.33156758846394213
21,100,Base,9,0.15658719686616457,0.29579550951363764
21,100,Base,10,0.14501245436153434,0.27393065130576927
21,100,Base,11,0.1408930475946677,0.26614903155724856
21,100,Base,12,0.1402754771276761,0.26498243189520543
21,100,Base,13,0.1370787707986782,0.2589438067950985
21,100,Base,14,0.127740384130011,0.24130345753298937
21,100,Base,15,0.11380028254323483,0.21497040135690484
21,100,Base,16,0.10056958134620514,0.18997741291262582
21,100,Base,17,0.09174840038307817,0.17331407280743008
21,100,Base,18,0.08721738918673494,0.16475492625996452
21,100,Base,19,0.08514909536879146,0.16084788892903001
21,100,Base,20,0.08313555015623224,0.15704427251595404
21,100,Base,21,0.079758775522499,0.15066549574947577
21,100,Base,22,0.07472601372330204,0.1411585349605512
21,100,Base,23,0.06859810596422852,0.12958282740511828
21,100,Base,24,0.06237041466544735,0.11781862728094662
21,100,Base,25,0.057098347730868255,0.10785961558450062
21,100,Base,26,0.05333931226708956,0.10075874250840487
21,100,Base,27,0.050873135078160686,0.09610009765908416
21,100,Base,28,0.04899811667496833,0.0925581604188782
21,100,Base,29,0.047134979540129324,0.08903866706870017
21,100,Base,30,0.04511529498977569,0.08522345335656453
21,100,Base,31,0.04304025629439556,0.08130367485331254
21,100,Base,32,0.04105744481309136,0.07755811490895032
21,100,Base,33,0.03936364301556682,0.07435849849240442
21,100,Base,34,0.038220280559012706,0.07219867005710616
21,100,Base,35,0.037652271590626146,0.07112569279220358
21,100,Base,36,0.03736546110639431,0.07058390358456025
21,100,Base,37,0.037054588739874265,0.06999666112867095
21,100,Base,38,0.036577738746589615,0.06909588450358223
21,100,Base,39,0.035967577328606115,0.06794328064368778
21,100,Base,40,0.03529899461978767,0.0666803181092988
21,100,Base,41,0.034639239328721795,0.06543403069640163
21,100,Base,42,0.03400618076686913,0.0642381737962029
21,100,Base,43,0.03330778279718051,0.06291888979711643
21,100,Base,44,0.03242799582449057,0.06125695931328059
21,100,Base,45,0.03141621098971369,0.05934568293366193
21,100,Base,46,0.03044847704558527,0.057517619332001266
21,100,Base,47,0.02966881459355459,0.056044825534918484
21,100,Base,48,0.029039035159137385,0.05485516295449777
21,100,Base,49,0.028448610998404508,0.0537398430627801
21,100,Base,50,0.02783155862610094,0.0525742220891948
21,100,Base,51,0.027192550018430833,0.05136712546525477
21,100,Base,52,0.026596864230669447,0.050241866282976215
21,100,Base,53,0.02610964760315803,0.049321506933920164
21,100,Base,54,0.025744265485377824,0.0486312947591129
21,100,Base,55,0.02543306619185321,0.04804343473332118
21,100,Base,56,0.025093302444451633,0.04740161603557151
21,100,Base,57,0.024706619997580385,0.04667116722697562
21,100,Base,58,0.024322314455771092,0.04594520842687299
21,100,Base,59,0.02399141046707336,0.04532012594314606
21,100,Base,60,0.023719683124767823,0.044806829011630314
21,100,Base,61,0.023474588006608673,0.044343840741796516
21,100,Base,62,0.023223946049331628,0.04387037441158546
21,100,Base,63,0.022954805224027264,0.04336196344858783
21,100,Base,64,0.02269294510851024,0.042867305853070234
21,100,Base,65,0.022465181773216804,0.04243705757505022
21,100,Base,66,0.022272763423780415,0.042073576493260656
21,100,Base,67,0.02209810057700149,0.0417436358161807
21,100,Base,68,0.02192880974863257,0.041423842960598964
21,100,Base,69,0.021764835334560768,0.04111409288953137
21,100,Base,70,0.021608463205367773,0.04081870364600396
21,100,Base,71,0.02147407921553805,0.040564850319948616
21,100,Base,72,0.02135883353590769,0.04034714954231324
21,100,Base,73,0.02124813636228824,0.04013804095918642
21,100,Base,74,0.02113027938694887,0.03991540740569072
21,100,Base,75,0.021009803381445025,0.03968782646583498
21,100,Base,76,0.02089857955775383,0.03947772303300508
21,100,Base,77,0.02080064962451464,0.03929273195404809
21,100,Base,78,0.0207043678707241,0.039110854310222064
21,100,Base,79,0.020599275731808652,0.038912333719787445
21,100,Base,80,0.020492376085779286,0.03871039872192737
21,100,Base,81,0.02039230673238411,0.0385213662469446
21,100,Base,82,0.020303693208395927,0.038353974001585696
21,100,Base,83,0.02021907157387103,0.03819412249392021
21,100,Base,84,0.020130501834367622,0.038026812958094666
21,100,Base,85,0.020039962436615,0.037855782708972927
21,100,Base,86,0.019955220956409905,0.037695704811061326
21,100,Base,87,0.019876948094156556,0.037547846227251894
21,100,Base,88,0.019800296340033004,0.037403049940455416
21,100,Base,89,0.019721601007023724,0.037254393303197124
21,100,Base,90,0.0196439528292149,0.03710771475745755
21,100,Base,91,0.019567165067007522,0.03696266154939765
21,100,Base,92,0.0194930231492318,0.036822606380241436
21,100,Base,93,0.019421482921445618,0.03668746584160071
21,100,Base,94,0.019351676793279773,0.03655560104255434
21,100,Base,95,0.019283093747699785,0.03642604666443575
21,100,Base,96,0.019216330797262746,0.03629993047271392
21,100,Base,97,0.01915450637593748,0.036183143234853575
21,100,Base,98,0.01909481439066727,0.03607038419995002
21,100,Base,99,0.019032720670124695,0.03595308825192186
21,100,Base,100,0.01896933104941817,0.035833344329493845
21,100,Stacking,1,0.4700431675476502,0.8879184315241065
21,100,Stacking,2,0.4256541203941469,0.804066870972718
21,100,Stacking,3,0.3805063833547249,0.7187821341089649
21,100,Stacking,4,0.3329124791055061,0.6288765515396982
21,100,Stacking,5,0.282620757376453,0.5338747522171269
21,100,Stacking,6,0.23001063848317815,0.43449346667747946
21,100,Stacking,7,0.176828714318622,0.3340320326011301
21,100,Stacking,8,0.1269634252783558,0.23983577087663455
21,100,Stacking,9,0.0859585909269741,0.16237703790080904
21,100,Stacking,10,0.05897802882553684,0.1114103607172324
21,100,Stacking,11,0.04935580560471134,0.09323384004874699
21,100,Stacking,12,0.05671900418265014,0.10714303006300493
21,100,Stacking,13,0.07351605596509207,0.1388729070245355
21,100,Stacking,14,0.08548454358179378,0.1614815555190595
21,100,Stacking,15,0.08446469260307048,0.1595550420753245
21,100,Stacking,16,0.07289046128759909,0.13769114951126818
21,100,Stacking,17,0.056949900893925494,0.10757919733417137
21,100,Stacking,18,0.04212750403718595,0.07957947246394478
21,100,Stacking,19,0.03218588972705842,0.060799617347401295
21,100,Stacking,20,0.028461370624243178,0.05376394618296929
21,100,Stacking,21,0.02964177492432405,0.05599374720350188
21,100,Stacking,22,0.03331044162357627,0.06292391235914054
21,100,Stacking,23,0.037412830025356454,0.07067338416662529
21,100,Stacking,24,0.040377109513867936,0.07627295155906351
21,100,Stacking,25,0.041309132108511816,0.0780335558982327
21,100,Stacking,26,0.0401070796209193,0.07576286113425743
21,100,Stacking,27,0.03722154778102775,0.07031204920403265
21,100,Stacking,28,0.03341746752913365,0.06312608586309924
21,100,Stacking,29,0.029588652076055873,0.05589339736465949
21,100,Stacking,30,0.026518914503857103,0.050094618106750075
21,100,Stacking,31,0.024662454505518322,0.04658773796526794
21,100,Stacking,32,0.02405185211426428,0.045434301100403404
21,100,Stacking,33,0.024428933085829246,0.04614661258144543
21,100,Stacking,34,0.02524137230766376,0.04768132217699941
21,100,Stacking,35,0.025817428468289615,0.04876950070596581
21,100,Stacking,36,0.025734159717455404,0.048612204815417226
21,100,Stacking,37,0.024956116259498805,0.04714246932186517
21,100,Stacking,38,0.023681261186822268,0.04473424940781494
21,100,Stacking,39,0.02225483894670404,0.04203971689339756
21,100,Stacking,40,0.02106734750561244,0.039796528159640535
21,100,Stacking,41,0.020371106083100894,0.03848131790977365
21,100,Stacking,42,0.020193980029939437,0.038146724199741196
21,100,Stacking,43,0.020401206145509193,0.03853817736875015
21,100,Stacking,44,0.02075104577567592,0.039199029556695464
21,100,Stacking,45,0.021005123680979742,0.039678986443079586
21,100,Stacking,46,0.02103256834356545,0.03973082981287889
21,100,Stacking,47,0.02081097841916159,0.03931224319849465
21,100,Stacking,48,0.020392618578776563,0.038521955329349745
21,100,Stacking,49,0.019884265018472222,0.03756166800450662
21,100,Stacking,50,0.019431282281670986,0.03670597697666655
21,100,Stacking,51,0.01913281432828596,0.03614216663896394
21,100,Stacking,52,0.01901478425563339,0.03591920610210703
21,100,Stacking,53,0.019045835145385815,0.035977861687870025
21,100,Stacking,54,0.019133631490945314,0.03614371027120219
21,100,Stacking,55,0.0191680258523128,0.03620868172384136
21,100,Stacking,56,0.01908565149309085,0.03605307535215479
21,100,Stacking,57,0.018885416671395854,0.03567482883972589
21,100,Stacking,58,0.018618163863716047,0.03516998436968812
21,100,Stacking,59,0.018363558083039487,0.03468903031898939
21,100,Stacking,60,0.018184605169038217,0.034350985642059656
21,100,Stacking,61,0.0181016202644796,0.03419422594128516
21,100,Stacking,62,0.018099950322319668,0.03419107139607367
21,100,Stacking,63,0.018140696566863027,0.034268041649112756
21,100,Stacking,64,0.01817175734027981,0.03432671590526256
21,100,Stacking,65,0.018160641564233717,0.034305718041420574
21,100,Stacking,66,0.01809788172180513,0.03418716377938837
21,100,Stacking,67,0.017995140120169346,0.033993083388319884
21,100,Stacking,68,0.017885519363027173,0.03378600817169247
21,100,Stacking,69,0.01779741085311971,0.03361956990533255
21,100,Stacking,70,0.017742622485002614,0.03351607387508897
21,100,Stacking,71,0.01772057212410334,0.03347442042022359
21,100,Stacking,72,0.01772025198815547,0.03347381567872679
21,100,Stacking,73,0.01771435559609059,0.033462677307710326
21,100,Stacking,74,0.017687002451908112,0.03341100681751583
21,100,Stacking,75,0.017638337415101537,0.03331907784984931
21,100,Stacking,76,0.017574463776565998,0.033198419610649475
21,100,Stacking,77,0.01751149641956288,0.033079473350545056
21,100,Stacking,78,0.01746157615391889,0.0329851732372105
21,100,Stacking,79,0.017430403891613953,0.03292628837691721
21,100,Stacking,80,0.01741331934084943,0.032894015410165504
21,100,Stacking,81,0.017398292806823288,0.03286563006719085
21,100,Stacking,82,0.017378763271184493,0.03282873848818277
21,100,Stacking,83,0.017351362002234274,0.032776977089596794
21,100,Stacking,84,0.017318396720606158,0.03271470518952706
21,100,Stacking,85,0.017284341423220266,0.03265037423371777
21,100,Stacking,86,0.017255566955517717,0.032596018842565744
21,100,Stacking,87,0.017231262946751154,0.03255010821385404
21,100,Stacking,88,0.017212493040089344,0.03251465158511511
21,100,Stacking,89,0.017195278990323207,0.03248213399285167
21,100,Stacking,90,0.01717694182023716,0.0324474948098457
21,100,Stacking,91,0.017155922183711987,0.032407788408427264
21,100,Stacking,92,0.017132241673404363,0.032363055577441256
21,100,Stacking,93,0.01710773125538909,0.03231675503863401
21,100,Stacking,94,0.017084315338103603,0.03227252202774417
21,100,Stacking,95,0.017062563259233488,0.03223143203200292
21,100,Stacking,96,0.017042272807942196,0.032193103072176786
21,100,Stacking,97,0.01702250671322217,0.03215576462959771
21,100,Stacking,98,0.01700221043191202,0.03211742465678053
21,100,Stacking,99,0.016980146498995815,0.032075745564176285
21,100,Stacking,100,0.016957117638313195,0.032032243708881206
21,100,DirectReturns,1,0.4881627528713212,0.9221465937254648
21,100,DirectReturns,2,0.4555108008247092,0.8604665778267356
21,100,DirectReturns,3,0.4234039627040959,0.7998162901223338
21,100,DirectReturns,4,0.39009630029412623,0.7368976277384227
21,100,DirectReturns,5,0.35513552582082003,0.6708562124421156
21,100,DirectReturns,6,0.318389783681015,0.6014429670668228
21,100,DirectReturns,7,0.2799657903808439,0.5288594806564557
21,100,DirectReturns,8,0.24018390674494608,0.4537109195033356
21,100,DirectReturns,9,0.20042947532308358,0.37861421598481365
21,100,DirectReturns,10,0.16336047782301893,0.3085903364969967
21,100,DirectReturns,11,0.1321282283080893,0.24959215948497873
21,100,DirectReturns,12,0.11052600419215386,0.20878524157034029
21,100,DirectReturns,13,0.10094303528342277,0.19068287287263508
21,100,DirectReturns,14,0.10181334173194093,0.19232689450738252
21,100,DirectReturns,15,0.10523548022188155,0.19879136426299984
21,100,DirectReturns,16,0.10344949986934941,0.1954176212052573
21,100,DirectReturns,17,0.09530825939017949,0.18003869863812452
21,100,DirectReturns,18,0.08397053104161237,0.15862156364427188
21,100,DirectReturns,19,0.0734437950719657,0.13873640513850652
21,100,DirectReturns,20,0.0667687219574995,0.12612709420855936
21,100,DirectReturns,21,0.06454572663471457,0.12192782346797887
21,100,DirectReturns,22,0.06500072702608145,0.12278732587486021
21,100,DirectReturns,23,0.06551240407284335,0.12375389131432414
21,100,DirectReturns,24,0.06404215107763095,0.12097656186123668
21,100,DirectReturns,25,0.06007176314111504,0.11347644086697489
21,100,DirectReturns,26,0.05491098194960795,0.10372764956997652
21,100,DirectReturns,27,0.050276819812638936,0.09497364938409189
21,100,DirectReturns,28,0.047208709794367,0.08917794459940048
21,100,DirectReturns,29,0.045867026549384196,0.0866434852885617
21,100,DirectReturns,30,0.04571804760133667,0.08636206187255797
21,100,DirectReturns,31,0.04582363564952337,0.08656151924287304
21,100,DirectReturns,32,0.04540276136044527,0.08576648154330013
21,100,DirectReturns,33,0.04431460677966264,0.08371094159435206
21,100,DirectReturns,34,0.042703001155331495,0.08066659495347366
21,100,DirectReturns,35,0.04084988862972771,0.07716603823704188
21,100,DirectReturns,36,0.03916071534447511,0.07397516514800402
21,100,DirectReturns,37,0.037874225079097226,0.0715449661844385
21,100,DirectReturns,38,0.03701506408053451,0.06992199846798262
21,100,DirectReturns,39,0.03652015913102038,0.06898711576599854
21,100,DirectReturns,40,0.03616370589664866,0.06831377038279404
21,100,DirectReturns,41,0.03570921230037753,0.06745522531927516
21,100,DirectReturns,42,0.035059972117096466,0.06622880109907221
21,100,DirectReturns,43,0.03419350841958933,0.06459203847729637
21,100,DirectReturns,44,0.03332875571952023,0.06295850795475398
21,100,DirectReturns,45,0.03265411117156648,0.061684094517408035
21,100,DirectReturns,46,0.03217523887101574,0.06077949772425871
21,100,DirectReturns,47,0.031794554201430514,0.060060378804847714
21,100,DirectReturns,48,0.031411375545040476,0.059336548707815476
21,100,DirectReturns,49,0.03094674518550066,0.05845885514993762
21,100,DirectReturns,50,0.030444149749577917,0.05750944500643105
21,100,DirectReturns,51,0.02997112335363722,0.056615891212756154
21,100,DirectReturns,52,0.02953884698329791,0.05579931481459438
21,100,DirectReturns,53,0.02914339991508009,0.055052309507837786
21,100,DirectReturns,54,0.028745276978654737,0.05430024944682491
21,100,DirectReturns,55,0.028318847150965238,0.05349471725340404
21,100,DirectReturns,56,0.02788519063787785,0.05267553374536648
21,100,DirectReturns,57,0.027449873403774736,0.051853213110993966
21,100,DirectReturns,58,0.027052493032199722,0.051102555765864956
21,100,DirectReturns,59,0.026691948852790366,0.05042148252753552
21,100,DirectReturns,60,0.026350114813951764,0.0497757530189232
21,100,DirectReturns,61,0.026011974033027938,0.04913700012863301
21,100,DirectReturns,62,0.02564874300226189,0.04845085138871759
21,100,DirectReturns,63,0.02528583681678937,0.047765316286321934
21,100,DirectReturns,64,0.024944474880225137,0.0471204785858241
21,100,DirectReturns,65,0.024613719395028197,0.04649567662738633
21,100,DirectReturns,66,0.024306129433271307,0.045914634682195095
21,100,DirectReturns,67,0.024013553855176673,0.04536195512776308
21,100,DirectReturns,68,0.02372159937980274,0.04481044884547213
21,100,DirectReturns,69,0.02343629330329889,0.04427150148607261
21,100,DirectReturns,70,0.023150423141986627,0.04373148856220387
21,100,DirectReturns,71,0.02288076086770721,0.043222092574451046
21,100,DirectReturns,72,0.022629049704203055,0.0427466064980088
21,100,DirectReturns,73,0.02236168778068313,0.042241555906550064
21,100,DirectReturns,74,0.022102047318414926,0.04175109126854635
21,100,DirectReturns,75,0.021850839565890113,0.04127655614282108
21,100,DirectReturns,76,0.021608376971936114,0.04081854074978789
21,100,DirectReturns,77,0.02137902063916543,0.04038528327618953
21,100,DirectReturns,78,0.02117385647625016,0.03999772516596082
21,100,DirectReturns,79,0.020950749120014715,0.03957627210061021
21,100,DirectReturns,80,0.020752320834659867,0.03920143816180089
21,100,DirectReturns,81,0.02055534548645235,0.03882934884255427
21,100,DirectReturns,82,0.020357237851153457,0.03845512061639946
21,100,DirectReturns,83,0.020174714058087323,0.03811033049658843
21,100,DirectReturns,84,0.01999830364999926,0.037777088650586696
21,100,DirectReturns,85,0.01982776812022273,0.03745494453580609
21,100,DirectReturns,86,0.019647540695630725,0.03711449228969374
21,100,DirectReturns,87,0.019472975593118426,0.036784736252965786
21,100,DirectReturns,88,0.019310628258418856,0.036478059758675616
21,100,DirectReturns,89,0.0191432891742484,0.0361619537764857
21,100,DirectReturns,90,0.018999819953201703,0.03589093831552624
21,100,DirectReturns,91,0.018841108160199568,0.03559112941277786
21,100,DirectReturns,92,0.01869471836917154,0.03531459695232555
21,100,DirectReturns,93,0.018546832540437375,0.035035238454723366
21,100,DirectReturns,94,0.018404119355702794,0.03476565115743648
21,100,DirectReturns,95,0.018267424066792905,0.03450743175354886
21,100,DirectReturns,96,0.018125545591153994,0.034239421233975546
21,100,DirectReturns,97,0.01799972458396354,0.034001743507607984
21,100,DirectReturns,98,0.017863582537629267,0.03374456918705294
21,100,DirectReturns,99,0.017753931626221204,0.03353743700857538
21,100,DirectReturns,100,0.017636789092180107,0.033316153045161556
100,100,Base,1,0.49018136674070034,0.9259597849055498
100,100,Base,2,0.45624242209888644,0.8618486211348564
100,100,Base,3,0.4210485375007184,0.7953668573966826
100,100,Base,4,0.3828496846159956,0.7232086645303117
100,100,Base,5,0.34121552330576166,0.6445611237070383
100,100,Base,6,0.2979547202352783,0.5628408327617969
100,100,Base,7,0.2552295822971338,0.48213242110119636
100,100,Base,8,0.2148997708620552,0.40594881630607343
100,100,Base,9,0.17815911144048077,0.33654517226000047
100,100,Base,10,0.14695264686583934,0.27759570337804024
100,100,Base,11,0.12407691775168558,0.23438311585978713
100,100,Base,12,0.11197429178508816,0.21152107805664275
100,100,Base,13,0.10900902714866735,0.20591964970536744
100,100,Base,14,0.10906604380471184,0.20602735500415925
100,100,Base,15,0.10589159761889214,0.20003077964071675
100,100,Base,16,0.0984925047295022,0.1860537847461313
100,100,Base,17,0.0893057718557881,0.16869991172502785
100,100,Base,18,0.08019049519560512,0.15148102053840617
100,100,Base,19,0.07152594935041051,0.13511356646632036
100,100,Base,20,0.06355394047898529,0.12005432488614234
100,100,Base,21,0.05732856187564769,0.10829449347755392
100,100,Base,22,0.0538835357256153,0.10178678859662679
100,100,Base,23,0.05340159736864718,0.10087639997797494
100,100,Base,24,0.05508141063722579,0.10404959185835368
100,100,Base,25,0.05753271241148656,0.10868013683138159
100,100,Base,26,0.059304949701617204,0.11202791904285647
100,100,Base,27,0.05939920895182179,0.1122059761477708
100,100,Base,28,0.057482654889475654,0.10858557743875856
100,100,Base,29,0.05397121114864965,0.10195240875553695
100,100,Base,30,0.049736731355021054,0.09395341437317933
100,100,Base,31,0.045667465252728724,0.08626651107480231
100,100,Base,32,0.04237610796566224,0.08004908892788588
100,100,Base,33,0.04015732559827744,0.07585777652179301
100,100,Base,34,0.03899034019581019,0.07365332399549349
100,100,Base,35,0.03853014702280421,0.0727840123480007
100,100,Base,36,0.03828355304698454,0.07231819271408187
100,100,Base,37,0.03782427203460452,0.07145060415137837
100,100,Base,38,0.03691727652458928,0.06973727634182032
100,100,Base,39,0.03573877207653257,0.06751106416960186
100,100,Base,40,0.034619030191849885,0.0653958553407053
100,100,Base,41,0.033751683773776055,0.06375742524684357
100,100,Base,42,0.033210668842400065,0.06273544011342538
100,100,Base,43,0.03296998882365084,0.06228079203107592
100,100,Base,44,0.03279375009266253,0.061947874485631375
100,100,Base,45,0.03250671868614344,0.06140566795255002
100,100,Base,46,0.03198499028943306,0.060420115365740636
100,100,Base,47,0.031167141494632903,0.05887518700758251
100,100,Base,48,0.030178533070169194,0.057007691206673226
100,100,Base,49,0.02930271962404602,0.055353266772750195
100,100,Base,50,0.028722869503258468,0.054257921397441546
100,100,Base,51,0.02843103860271788,0.053706648549821656
100,100,Base,52,0.028325557083986846,0.05350739241520941
100,100,Base,53,0.028223829638736157,0.053315227780413844
100,100,Base,54,0.028060667497052754,0.053007012103791
100,100,Base,55,0.027807182726694996,0.052528175658011815
100,100,Base,56,0.02747162147692567,0.051894295539873
100,100,Base,57,0.027095290407900246,0.05118340063571726
100,100,Base,58,0.026721281578268214,0.050476892475805814
100,100,Base,59,0.026324761256192538,0.04972785977678423
100,100,Base,60,0.025937247949176893,0.048995841461200125
100,100,Base,61,0.025636255292676487,0.048427261922315494
100,100,Base,62,0.02545641741393805,0.04808754553402894
100,100,Base,63,0.02534306335850056,0.04787341806221382
100,100,Base,64,0.0251954838064989,0.04759463812584753
100,100,Base,65,0.025022149831828808,0.04726720770765449
100,100,Base,66,0.024879209447432347,0.04699719122687692
100,100,Base,67,0.02466727573689616,0.04659684534199115
100,100,Base,68,0.024402406915710554,0.04609650425737593
100,100,Base,69,0.02422199504265375,0.04575570358541066
100,100,Base,70,0.02407892818537118,0.04548544819549789
100,100,Base,71,0.02390246819362845,0.04515211268524589
100,100,Base,72,0.02373517171170601,0.044836087179326765
100,100,Base,73,0.023624367080084207,0.04462677560645881
100,100,Base,74,0.023503431883044542,0.04439832724706289
100,100,Base,75,0.023353789541638,0.044115650671282605
100,100,Base,76,0.023235001985880816,0.0438912592377409
100,100,Base,77,0.023115271120899995,0.04366508587925246
100,100,Base,78,0.0229662003671137,0.04338348904086288
100,100,Base,79,0.02283589548624451,0.043137341211409365
100,100,Base,80,0.022709083426833594,0.042897791372874444
100,100,Base,81,0.022560960751169146,0.0426179854679502
100,100,Base,82,0.022427831568324376,0.04236650249067741
100,100,Base,83,0.02234117921040474,0.042202814916760985
100,100,Base,84,0.022224633906688142,0.041982659130181975
100,100,Base,85,0.02211526047149232,0.04177605110833548
100,100,Base,86,0.022025131267998842,0.04160579572218027
100,100,Base,87,0.021925674453227417,0.04141792034163391
100,100,Base,88,0.02182471526032283,0.04122720694677813
100,100,Base,89,0.021728055311435488,0.041044614886872166
100,100,Base,90,0.02162069887068906,0.04084181699709768
100,100,Base,91,0.021504370956133747,0.040622071861829964
100,100,Base,92,0.021395925622620802,0.04041721703766286
100,100,Base,93,0.021298560423088576,0.040233292748953944
