Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2022,Crossing_H60,2022-03-09,2022-03-09,2022-03-08,741131,2012-06-05,2022-03-08,2629,2022-03-09,2022-03-11,3,6.265402396741225,new equal-MSE validation selection
2022,Crossing_H60,2022-03-14,2022-03-14,2022-03-11,741131,2012-06-05,2022-03-11,2632,2022-03-14,2022-04-24,32,6.382025349207016,new equal-MSE validation selection
2022,Crossing_H60,2022-04-25,2022-04-25,2022-04-24,741131,2012-06-05,2022-04-24,2664,2022-04-25,2022-05-02,6,11.847911989569777,new equal-MSE validation selection
2022,Crossing_H60,2022-05-03,2022-05-03,2022-05-02,741131,2012-06-05,2022-05-02,2670,2022-05-03,2022-05-03,1,12.336830701407607,new equal-MSE validation selection
2022,Crossing_H60,2022-05-04,2022-05-04,2022-05-03,741131,2012-06-05,2022-05-03,2671,2022-05-04,2022-05-07,4,12.547073267773277,new equal-MSE validation selection
2022,Crossing_H60,2022-05-09,2022-05-09,2022-05-07,741131,2012-06-05,2022-05-07,2675,2022-05-09,2022-05-09,1,14.327918803637624,new equal-MSE validation selection
2022,Crossing_H60,2022-05-10,2022-05-10,2022-05-09,741131,2012-06-05,2022-05-09,2676,2022-05-10,2022-05-10,1,14.447361685602905,new equal-MSE validation selection
2022,Crossing_H60,2022-05-11,2022-05-11,2022-05-10,741131,2012-06-05,2022-05-10,2677,2022-05-11,2022-05-11,1,14.377856937275366,new equal-MSE validation selection
2022,Crossing_H60,2022-05-12,2022-05-12,2022-05-11,741131,2012-06-05,2022-05-11,2678,2022-05-12,2022-05-12,1,14.167993238018262,new equal-MSE validation selection
2022,Crossing_H60,2022-05-13,2022-05-13,2022-05-12,741131,2012-06-05,2022-05-12,2679,2022-05-13,2022-05-17,3,14.391984003165032,new equal-MSE validation selection
2022,Crossing_H60,2022-05-18,2022-05-18,2022-05-17,741131,2012-06-05,2022-05-17,2682,2022-05-18,2022-06-02,13,13.668888310619634,new equal-MSE validation selection
2022,Crossing_H60,2022-06-03,2022-06-03,2022-06-02,741131,2012-06-05,2022-06-02,2695,2022-06-03,2022-06-09,5,11.502066210051364,new equal-MSE validation selection
2022,Crossing_H60,2022-06-10,2022-06-10,2022-06-09,785634,2012-06-05,2022-06-09,2700,2022-06-10,2022-06-14,3,11.956308643202256,new equal-MSE validation selection
2022,Crossing_H60,2022-06-15,2022-06-15,2022-06-14,785634,2012-06-05,2022-06-14,2703,2022-06-15,2022-07-03,15,12.171126064663817,new equal-MSE validation selection
2022,Crossing_H60,2022-07-04,2022-07-04,2022-07-03,785634,2012-06-05,2022-07-03,2718,2022-07-04,2022-07-13,8,9.860908509587174,new equal-MSE validation selection
2022,Crossing_H60,2022-07-14,2022-07-14,2022-07-13,798291,2012-06-05,2022-07-13,2726,2022-07-14,2022-07-14,1,7.856430055806629,new equal-MSE validation selection
2022,Crossing_H60,2022-07-15,2022-07-15,2022-07-14,785634,2012-06-05,2022-07-14,2727,2022-07-15,2022-07-19,3,6.2555867609910525,new equal-MSE validation selection
2022,Crossing_H60,2022-07-20,2022-07-20,2022-07-19,785634,2012-06-05,2022-07-19,2730,2022-07-20,2022-07-20,1,6.5662549541467214,new equal-MSE validation selection
2022,Crossing_H60,2022-07-21,2022-07-21,2022-07-20,798291,2012-06-05,2022-07-20,2731,2022-07-21,2022-07-21,1,6.690470479793728,new equal-MSE validation selection
2022,Crossing_H60,2022-07-22,2022-07-22,2022-07-21,798291,2012-06-05,2022-07-21,2732,2022-07-22,2022-07-25,2,6.8833546370581065,new equal-MSE validation selection
2022,Crossing_H60,2022-07-26,2022-07-26,2022-07-25,798291,2012-06-05,2022-07-25,2734,2022-07-26,2022-07-29,4,6.3575051116097265,new equal-MSE validation selection
2022,Crossing_H60,2022-08-01,2022-08-01,2022-07-29,550343,2012-06-05,2022-07-29,2738,2022-08-01,2022-08-03,3,6.39590249244825,new equal-MSE validation selection
2022,Crossing_H60,2022-08-04,2022-08-04,2022-08-03,550343,2012-06-05,2022-08-03,2741,2022-08-04,2022-08-04,1,5.435851719591744,new equal-MSE validation selection
2022,Crossing_H60,2022-08-05,2022-08-05,2022-08-04,550343,2012-06-05,2022-08-04,2742,2022-08-05,2022-08-05,1,5.132874032033943,new equal-MSE validation selection
2022,Crossing_H60,2022-08-08,2022-08-08,2022-08-05,550343,2012-06-05,2022-08-05,2743,2022-08-08,2022-08-09,2,4.758409938197915,new equal-MSE validation selection
2022,Crossing_H60,2022-08-10,2022-08-10,2022-08-09,550343,2012-06-05,2022-08-09,2745,2022-08-10,2022-08-10,1,4.6024573375693825,new equal-MSE validation selection
2022,Crossing_H60,2022-08-11,2022-08-11,2022-08-10,550343,2012-06-05,2022-08-10,2746,2022-08-11,2022-08-17,5,4.536271700501531,new equal-MSE validation selection
2022,Crossing_H60,2022-08-18,2022-08-18,2022-08-17,550343,2012-06-05,2022-08-17,2751,2022-08-18,2022-08-19,2,4.211181146947383,new equal-MSE validation selection
2022,Crossing_H60,2022-08-22,2022-08-22,2022-08-19,550343,2012-06-05,2022-08-19,2753,2022-08-22,2022-08-22,1,4.2234696475601785,new equal-MSE validation selection
2022,Crossing_H60,2022-08-23,2022-08-23,2022-08-22,550343,2012-06-05,2022-08-22,2754,2022-08-23,2022-09-01,8,4.198919827733779,new equal-MSE validation selection
2022,Crossing_H60,2022-09-02,2022-09-02,2022-09-01,550343,2012-06-05,2022-09-01,2762,2022-09-02,2022-09-02,1,4.430697317228166,new equal-MSE validation selection
2022,Crossing_H60,2022-09-04,2022-09-04,2022-09-02,550343,2012-06-05,2022-09-02,2763,2022-09-04,2022-09-08,5,4.496021312824093,new equal-MSE validation selection
2022,Crossing_H60,2022-09-09,2022-09-09,2022-09-08,550343,2012-06-05,2022-09-08,2768,2022-09-09,2022-09-23,11,5.21021242883832,new equal-MSE validation selection
2022,Crossing_H60,2022-09-26,2022-09-26,2022-09-23,550343,2012-06-05,2022-09-23,2779,2022-09-26,2022-09-26,1,7.948183483250585,new equal-MSE validation selection
2022,Crossing_H60,2022-09-27,2022-09-27,2022-09-26,550343,2012-06-05,2022-09-26,2780,2022-09-27,2022-09-28,2,8.249595493197539,new equal-MSE validation selection
2022,Crossing_H60,2022-09-29,2022-09-29,2022-09-28,550343,2012-06-05,2022-09-28,2782,2022-09-29,2022-10-26,22,8.91781982600367,new equal-MSE validation selection
2022,Crossing_H60,2022-10-27,2022-10-27,2022-10-26,385735,2012-06-05,2022-10-26,2804,2022-10-27,2022-10-27,1,4.351306537284049,new equal-MSE validation selection
2022,Crossing_H60,2022-10-28,2022-10-28,2022-10-27,385735,2012-06-05,2022-10-27,2805,2022-10-28,2022-11-04,6,4.367704735825762,new equal-MSE validation selection
2022,Crossing_H60,2022-11-07,2022-11-07,2022-11-04,385735,2012-06-05,2022-11-04,2811,2022-11-07,2022-11-08,2,4.571121159074125,new equal-MSE validation selection
2022,Crossing_H60,2022-11-09,2022-11-09,2022-11-08,385735,2012-06-05,2022-11-08,2813,2022-11-09,2022-11-17,7,4.4515055081598325,new equal-MSE validation selection
2022,Crossing_H60,2022-11-18,2022-11-18,2022-11-17,385735,2012-06-05,2022-11-17,2820,2022-11-18,2022-11-21,2,4.268858784857031,new equal-MSE validation selection
2022,Crossing_H60,2022-11-22,2022-11-22,2022-11-21,385735,2012-06-05,2022-11-21,2822,2022-11-22,2022-12-01,8,4.2789643975376865,new equal-MSE validation selection
2022,Crossing_H60,2022-12-02,2022-12-02,2022-12-01,550343,2012-06-05,2022-12-01,2830,2022-12-02,2022-12-02,1,4.625207669566366,new equal-MSE validation selection
2022,Crossing_H60,2022-12-05,2022-12-05,2022-12-02,550343,2012-06-05,2022-12-02,2831,2022-12-05,2022-12-05,1,4.424988788034854,new equal-MSE validation selection
2022,Crossing_H60,2022-12-06,2022-12-06,2022-12-05,550343,2012-06-05,2022-12-05,2832,2022-12-06,2022-12-07,2,4.461891973457415,new equal-MSE validation selection
2022,Crossing_H60,2022-12-08,2022-12-08,2022-12-07,550343,2012-06-05,2022-12-07,2834,2022-12-08,2022-12-12,3,4.5459617828794485,new equal-MSE validation selection
2022,Crossing_H60,2022-12-13,2022-12-13,2022-12-12,374583,2012-06-05,2022-12-12,2837,2022-12-13,2022-12-14,2,4.614557576384247,new equal-MSE validation selection
2022,Crossing_H60,2022-12-15,2022-12-15,2022-12-14,374583,2012-06-05,2022-12-14,2839,2022-12-15,2022-12-15,1,4.448797103584591,new equal-MSE validation selection
2022,Crossing_H60,2022-12-16,2022-12-16,2022-12-15,374583,2012-06-05,2022-12-15,2840,2022-12-16,2022-12-31,12,4.271300458372951,new equal-MSE validation selection
