Method,Month,Seed,Stage,Epoch,Weighted_MSE,Train_MSE,Train_MSE_standardized
A,2020-03,785634,Base,77,0.02555283220935976,0.02555283220935976,0.04743730574403103
A,2020-03,785634,Base,78,0.02530701756820836,0.02530701756820836,0.04698096555468846
A,2020-03,785634,Base,79,0.025043735022517218,0.025043735022517218,0.04649219724459707
A,2020-03,785634,Base,80,0.02483148808739331,0.02483148808739331,0.04609817349520547
A,2020-03,785634,Base,81,0.02464264451092409,0.02464264451092409,0.04574759668237432
A,2020-03,785634,Base,82,0.024440524697449954,0.024440524697449954,0.04537237332904336
A,2020-03,785634,Base,83,0.02421645802753399,0.02421645802753399,0.044956406948457296
A,2020-03,785634,Base,84,0.02396954763907374,0.02396954763907374,0.04449803256972694
A,2020-03,785634,Base,85,0.02374026946223752,0.02374026946223752,0.044072391338027
A,2020-03,785634,Base,86,0.023543944635739635,0.023543944635739635,0.04370792603166019
A,2020-03,785634,Base,87,0.02335958340755091,0.02335958340755091,0.04336567043050885
A,2020-03,785634,Base,88,0.023203360732819256,0.023203360732819256,0.04307565237205343
A,2020-03,785634,Base,89,0.02306262957985225,0.02306262957985225,0.04281439339785015
A,2020-03,785634,Base,90,0.022891346060329647,0.022891346060329647,0.04249641578120336
A,2020-03,785634,Base,91,0.022701029904845568,0.022701029904845568,0.04214310521344485
A,2020-03,785634,Base,92,0.022528383292390552,0.022528383292390552,0.041822597096238964
A,2020-03,785634,Base,93,0.022383746947191294,0.022383746947191294,0.04155408836606372
A,2020-03,785634,Base,94,0.0222511938498323,0.0222511938498323,0.041308011463307176
A,2020-03,785634,Base,95,0.022116228710042943,0.022116228710042943,0.041057456747942644
A,2020-03,785634,Base,96,0.021984481477768526,0.021984481477768526,0.04081287588555033
A,2020-03,785634,Base,97,0.021841397602167058,0.021841397602167058,0.04054724922239471
A,2020-03,785634,Base,98,0.02170617489792438,0.02170617489792438,0.04029621635401681
A,2020-03,785634,Base,99,0.021593668179329298,0.021593668179329298,0.0400873543552949
A,2020-03,785634,Base,100,0.0214769606280357,0.0214769606280357,0.03987069376174537
A,2020-03,785634,Stacking,1,0.4992962519517137,0.4992962519517137,0.9269136495956211
A,2020-03,785634,Stacking,2,0.46800387000084515,0.46800387000084515,0.868821212800352
A,2020-03,785634,Stacking,3,0.43703271026986373,0.43703271026986373,0.8113251058573557
A,2020-03,785634,Stacking,4,0.4044569594305123,0.4044569594305123,0.7508501714255608
A,2020-03,785634,Stacking,5,0.3689478889562584,0.3689478889562584,0.6849297044114766
A,2020-03,785634,Stacking,6,0.3299121138818783,0.3299121138818783,0.6124621210928528
A,2020-03,785634,Stacking,7,0.28731534139366616,0.28731534139366616,0.5333837589106718
A,2020-03,785634,Stacking,8,0.2419901228097211,0.2419901228097211,0.44924019962670036
A,2020-03,785634,Stacking,9,0.1953194294076632,0.1953194294076632,0.36259884675981896
A,2020-03,785634,Stacking,10,0.14920733714142334,0.14920733714142334,0.2769945035148712
A,2020-03,785634,Stacking,11,0.10728048678149026,0.10728048678149026,0.19915981172364702
A,2020-03,785634,Stacking,12,0.07484414685744276,0.07484414685744276,0.13894368532374238
A,2020-03,785634,Stacking,13,0.0572964216438176,0.0572964216438176,0.10636738226462111
A,2020-03,785634,Stacking,14,0.05716724983497178,0.05716724983497178,0.10612758252189498
A,2020-03,785634,Stacking,15,0.07017446550906664,0.07017446550906664,0.13027470100000166
A,2020-03,785634,Stacking,16,0.08374728899634237,0.08374728899634237,0.15547183657778804
A,2020-03,785634,Stacking,17,0.08762727660704239,0.08762727660704239,0.16267480167628742
A,2020-03,785634,Stacking,18,0.08033398577199749,0.08033398577199749,0.1491352431495642
A,2020-03,785634,Stacking,19,0.06617416591389999,0.06617416591389999,0.12284838389319831
A,2020-03,785634,Stacking,20,0.050753989929182466,0.050753989929182466,0.09422174881726839
A,2020-03,785634,Stacking,21,0.03881044655133592,0.03881044655133592,0.07204927438312426
A,2020-03,785634,Stacking,22,0.03231014116445562,0.03231014116445562,0.05998184594542395
A,2020-03,785634,Stacking,23,0.031058953386714463,0.031058953386714463,0.05765909061757572
A,2020-03,785634,Stacking,24,0.03345458691383852,0.03345458691383852,0.06210644107742844
A,2020-03,785634,Stacking,25,0.03731494242548163,0.03731494242548163,0.0692729603574084
A,2020-03,785634,Stacking,26,0.04067687172966354,0.04067687172966354,0.07551418117338818
A,2020-03,785634,Stacking,27,0.04233572039983754,0.04233572039983754,0.07859373458278673
A,2020-03,785634,Stacking,28,0.04192281078225013,0.04192281078225013,0.077827192556695
A,2020-03,785634,Stacking,29,0.03968548357639653,0.03968548357639653,0.07367372832056071
A,2020-03,785634,Stacking,30,0.03631407330975045,0.03631407330975045,0.06741490666442844
A,2020-03,785634,Stacking,31,0.03267089374780991,0.03267089374780991,0.06065156155480591
A,2020-03,785634,Stacking,32,0.02949633708006806,0.02949633708006806,0.054758186839408925
A,2020-03,785634,Stacking,33,0.02731457209427937,0.02731457209427937,0.05070787054395853
A,2020-03,785634,Stacking,34,0.02632846858649161,0.02632846858649161,0.04887722831960834
A,2020-03,785634,Stacking,35,0.02637084403542012,0.02637084403542012,0.048955895807830094
A,2020-03,785634,Stacking,36,0.02695740634036397,0.02695740634036397,0.0500448136690507
A,2020-03,785634,Stacking,37,0.027532929296850677,0.027532929296850677,0.05111323763966513
A,2020-03,785634,Stacking,38,0.02768663334158981,0.02768663334158981,0.05139858001207401
A,2020-03,785634,Stacking,39,0.027294629053018517,0.027294629053018517,0.05067084747982201
A,2020-03,785634,Stacking,40,0.026469628991386714,0.026469628991386714,0.04913928417436042
A,2020-03,785634,Stacking,41,0.025459359861489287,0.025459359861489287,0.04726377991690491
A,2020-03,785634,Stacking,42,0.024536481068101083,0.024536481068101083,0.04555051059599563
A,2020-03,785634,Stacking,43,0.023889690852304843,0.023889690852304843,0.044349783218005194
A,2020-03,785634,Stacking,44,0.02358985339497408,0.02358985339497408,0.0437931528992845
A,2020-03,785634,Stacking,45,0.023591844605012735,0.023591844605012735,0.04379684946170977
A,2020-03,785634,Stacking,46,0.02374664293638998,0.02374664293638998,0.0440842233118585
A,2020-03,785634,Stacking,47,0.023887199467562143,0.023887199467562143,0.044345158111136526
A,2020-03,785634,Stacking,48,0.02390050029859374,0.02390050029859374,0.04436985030897691
A,2020-03,785634,Stacking,49,0.023702632856568834,0.023702632856568834,0.044002521229083894
A,2020-03,785634,Stacking,50,0.023322866429831376,0.023322866429831376,0.043297507555888626
A,2020-03,785634,Stacking,51,0.022852643208849603,0.022852643208849603,0.042424566250639305
A,2020-03,785634,Stacking,52,0.022414780057596027,0.022414780057596027,0.04161169948072984
A,2020-03,785634,Stacking,53,0.022096360913763772,0.022096360913763772,0.041020573371617346
A,2020-03,785634,Stacking,54,0.021916723345805755,0.021916723345805755,0.040687086963358564
A,2020-03,785634,Stacking,55,0.021835660219342648,0.021835660219342648,0.04053659811409555
A,2020-03,785634,Stacking,56,0.021794321725779938,0.021794321725779938,0.04045985567153321
A,2020-03,785634,Stacking,57,0.021715135693200605,0.021715135693200605,0.04031285153487447
A,2020-03,785634,Stacking,58,0.021581754450024766,0.021581754450024766,0.040065237228905926
A,2020-03,785634,Stacking,59,0.021394288085529265,0.021394288085529265,0.03971721712779018
A,2020-03,785634,Stacking,60,0.021231132650658673,0.021231132650658673,0.039414328814497
A,2020-03,785634,Stacking,61,0.021115892107416927,0.021115892107416927,0.039200391633714964
A,2020-03,785634,Stacking,62,0.021056592398773073,0.021056592398773073,0.039090305268868086
A,2020-03,785634,Stacking,63,0.02101710728908503,0.02101710728908503,0.03901700352269523
A,2020-03,785634,Stacking,64,0.020940034534048756,0.020940034534048756,0.03887392255948789
A,2020-03,785634,Stacking,65,0.020823411276267557,0.020823411276267557,0.038657418451806036
A,2020-03,785634,Stacking,66,0.020699210273260025,0.020699210273260025,0.03842684671302142
A,2020-03,785634,Stacking,67,0.020575754854887673,0.020575754854887673,0.03819765910754959
A,2020-03,785634,Stacking,68,0.020453170288371816,0.020453170288371816,0.0379700881864999
A,2020-03,785634,Stacking,69,0.020369108634032,0.020369108634032,0.03781403274945108
A,2020-03,785634,Stacking,70,0.020315479105830522,0.020315479105830522,0.037714472735697696
A,2020-03,785634,Stacking,71,0.020285619349352024,0.020285619349352024,0.03765903988246611
A,2020-03,785634,Stacking,72,0.02025683437741795,0.02025683437741795,0.03760560230250306
A,2020-03,785634,Stacking,73,0.02020224028543024,0.02020224028543024,0.03750425163373101
A,2020-03,785634,Stacking,74,0.020123484994701284,0.020123484994701284,0.03735804714357272
A,2020-03,785634,Stacking,75,0.020040224625660227,0.020040224625660227,0.037203479244789485
A,2020-03,785634,Stacking,76,0.019964927405978966,0.019964927405978966,0.037063694456847776
A,2020-03,785634,Stacking,77,0.019906827271340036,0.019906827271340036,0.03695583502944439
A,2020-03,785634,Stacking,78,0.019858451756675947,0.019858451756675947,0.036866028777799036
A,2020-03,785634,Stacking,79,0.01980935625469247,0.01980935625469247,0.03677488591272775
A,2020-03,785634,Stacking,80,0.019755857329993683,0.019755857329993683,0.03667556835657115
A,2020-03,785634,Stacking,81,0.019698582954650597,0.019698582954650597,0.036569241901946166
A,2020-03,785634,Stacking,82,0.019642627339901908,0.019642627339901908,0.03646536364754443
A,2020-03,785634,Stacking,83,0.01959288398777309,0.01959288398777309,0.0363730180873993
A,2020-03,785634,Stacking,84,0.019549158078334555,0.019549158078334555,0.03629184354995559
A,2020-03,785634,Stacking,85,0.019505551937922316,0.019505551937922316,0.03621089135655079
A,2020-03,785634,Stacking,86,0.019463589698271753,0.019463589698271753,0.03613299096665667
A,2020-03,785634,Stacking,87,0.019423179810704707,0.019423179810704707,0.03605797242562396
A,2020-03,785634,Stacking,88,0.019384769968654576,0.019384769968654576,0.035986666849553824
A,2020-03,785634,Stacking,89,0.019348619967142714,0.019348619967142714,0.03591955653237586
A,2020-03,785634,Stacking,90,0.019311873598817,0.019311873598817,0.035851339095851885
A,2020-03,785634,Stacking,91,0.0192743113340186,0.0192743113340186,0.035781606996291224
A,2020-03,785634,Stacking,92,0.019240505933531844,0.019240505933531844,0.03571884929078325
A,2020-03,785634,Stacking,93,0.019202926077530234,0.019202926077530234,0.03564908453420523
A,2020-03,785634,Stacking,94,0.01916606109091422,0.01916606109091422,0.03558064688991494
A,2020-03,785634,Stacking,95,0.019131387433216518,0.019131387433216518,0.03551627731678922
A,2020-03,785634,Stacking,96,0.019093776408711113,0.019093776408711113,0.03544645469774679
A,2020-03,785634,Stacking,97,0.019055903981293025,0.019055903981293025,0.03537614679982062
A,2020-03,785634,Stacking,98,0.019019405770082046,0.019019405770082046,0.03530839005214819
A,2020-03,785634,Stacking,99,0.018983925306065033,0.018983925306065033,0.03524252269131221
A,2020-03,785634,Stacking,100,0.018952585441356563,0.018952585441356563,0.035184342105615427
B,2020-03,785634,Base,1,0.3719818002309341,0.5574782849291147,1.0349251163694413
B,2020-03,785634,Base,2,0.3302473905517009,0.5675825186465007,1.0536830223515898
B,2020-03,785634,Base,3,0.2895888394244672,0.5815741185692554,1.0796575913522333
B,2020-03,785634,Base,4,0.2512539422944759,0.597335344534177,1.1089173653323905
B,2020-03,785634,Base,5,0.2168313216066402,0.6149113042026803,1.1415460839694638
B,2020-03,785634,Base,6,0.19008116842600312,0.6346666048484892,1.1782206188751183
B,2020-03,785634,Base,7,0.17688705696964127,0.6600759100006094,1.2253914752157706
B,2020-03,785634,Base,8,0.1806063724686673,0.6859813414909514,1.2734833604506401
B,2020-03,785634,Base,9,0.1912934593332438,0.7095050737019617,1.3171537633238553
B,2020-03,785634,Base,10,0.19128079983683377,0.7320228577394898,1.3589566835369429
B,2020-03,785634,Base,11,0.17575093304722755,0.7584914567149059,1.4080940555482162
B,2020-03,785634,Base,12,0.15495936905645466,0.7947141943306975,1.475339402955801
B,2020-03,785634,Base,13,0.14058566827342206,0.8451511146774396,1.56897253104402
B,2020-03,785634,Base,14,0.13710955513276585,0.9118420813429265,1.6927803246441702
B,2020-03,785634,Base,15,0.13721361013136302,0.9943212374645266,1.8458979483343092
B,2020-03,785634,Base,16,0.132269802950022,1.0888534011249118,2.0213912601308737
B,2020-03,785634,Base,17,0.12060451209337933,1.1918184068984412,2.2125396392927628
B,2020-03,785634,Base,18,0.10652000558141293,1.3020829173923758,2.4172391126881525
B,2020-03,785634,Base,19,0.09641438534956892,1.4126231573633774,2.6224504613777992
B,2020-03,785634,Base,20,0.09248557281374947,1.5049055171180261,2.7937671466906098
B,2020-03,785634,Base,21,0.0876498988633993,1.5616620458905315,2.8991322501081886
B,2020-03,785634,Base,22,0.07725103320734546,1.5793334455406347,2.9319381473668047
B,2020-03,785634,Base,23,0.06828787264734765,1.5706769949814936,2.9158679642862126
B,2020-03,785634,Base,24,0.06612028496930822,1.5485475949783296,2.8747860558198184
B,2020-03,785634,Base,25,0.06321556970231239,1.5127513507421886,2.808332467880715
B,2020-03,785634,Base,26,0.054011591931898036,1.4630048266890734,2.715981019247713
B,2020-03,785634,Base,27,0.04687955171241072,1.4038211509546281,2.606110062562054
B,2020-03,785634,Base,28,0.0465264911121662,1.3420998889790425,2.491528228687262
B,2020-03,785634,Base,29,0.042858882215136576,1.2820708943124923,2.3800879879275354
B,2020-03,785634,Base,30,0.036686258962452825,1.2304436593741668,2.284245111943276
B,2020-03,785634,Base,31,0.03754870611314747,1.1895667749139813,2.2083596190901202
B,2020-03,785634,Base,32,0.03764122196352508,1.149454566233952,2.133893701119354
B,2020-03,785634,Base,33,0.0340240320689775,1.1052022456249095,2.051741912800363
B,2020-03,785634,Base,34,0.03580293084475037,1.0650194387211176,1.9771449334467268
B,2020-03,785634,Base,35,0.03619856708094023,1.0375171080330785,1.9260885002954895
B,2020-03,785634,Base,36,0.033831735282942046,1.019264570426975,1.8922037551552617
B,2020-03,785634,Base,37,0.035263889388634936,1.0013424216823366,1.8589323571895207
B,2020-03,785634,Base,38,0.03475515946132956,0.9744416802551932,1.8089927385450912
B,2020-03,785634,Base,39,0.032644237054849874,0.9400563118296893,1.745158357222605
B,2020-03,785634,Base,40,0.03323557678663458,0.9056843991118636,1.6813489556171968
B,2020-03,785634,Base,41,0.03229556324302284,0.8774208136375992,1.6288792984543352
B,2020-03,785634,Base,42,0.03055178602111363,0.8543150944119822,1.5859849117045233
B,2020-03,785634,Base,43,0.03082784129469323,0.8323573776062598,1.5452217228329441
B,2020-03,785634,Base,44,0.030353729812199286,0.8080256227631187,1.500051274237422
B,2020-03,785634,Base,45,0.0293224496163014,0.7825405940476087,1.4527398416272146
B,2020-03,785634,Base,46,0.029618680388199082,0.7601966376697785,1.4112596220749498
B,2020-03,785634,Base,47,0.02968311535048084,0.7432192839855616,1.3797421796699645
B,2020-03,785634,Base,48,0.029001738699811454,0.7314360932433454,1.357867390319843
B,2020-03,785634,Base,49,0.029076513840947237,0.7229025357006124,1.3420253507790898
B,2020-03,785634,Base,50,0.02923719365067048,0.7152452469333191,1.3278100518467324
B,2020-03,785634,Base,51,0.028690792706432818,0.7074644943374095,1.3133655496957877
B,2020-03,785634,Base,52,0.02847969362816867,0.7009415014173529,1.3012560032087437
B,2020-03,785634,Base,53,0.028576987119346985,0.6976916944052453,1.2952229307266263
B,2020-03,785634,Base,54,0.028143951200248613,0.6980641235139798,1.2959143231074892
B,2020-03,785634,Base,55,0.027771475299351048,0.7035478739496851,1.3060945780362259
B,2020-03,785634,Base,56,0.027816722096324215,0.7092608273137044,1.3167003345022785
B,2020-03,785634,Base,57,0.02756977299341685,0.7137248027436263,1.3249874380831286
B,2020-03,785634,Base,58,0.0272516898787801,0.7172893433017996,1.331604794582387
B,2020-03,785634,Base,59,0.027267298777481207,0.7213029122420986,1.3390557454353407
B,2020-03,785634,Base,60,0.027064051318643034,0.7264538007252747,1.3486180620438428
B,2020-03,785634,Base,61,0.026768812323109212,0.7326950966553845,1.360204654905637
B,2020-03,785634,Base,62,0.02673212767401809,0.7389818911443194,1.371875713122513
B,2020-03,785634,Base,63,0.026551164653945223,0.7440799075170865,1.381339875818124
B,2020-03,785634,Base,64,0.026277637350078153,0.7477952493024204,1.3882371857824534
B,2020-03,785634,Base,65,0.026199014844320797,0.7509570883410855,1.3941069509795823
B,2020-03,785634,Base,66,0.026022106863022393,0.7543075952429528,1.4003269667883638
B,2020-03,785634,Base,67,0.025783250773221182,0.7581011686924821,1.4073695091614886
B,2020-03,785634,Base,68,0.025682050279347935,0.7606737078702214,1.4121452743883356
B,2020-03,785634,Base,69,0.025492970933234577,0.7604930774673504,1.411809944841401
B,2020-03,785634,Base,70,0.025292179222992015,0.7582465785243456,1.4076394538234258
B,2020-03,785634,Base,71,0.025195298447368626,0.7555879997826951,1.4027039612886272
B,2020-03,785634,Base,72,0.025011068513000022,0.7533601037075602,1.3985680053829885
B,2020-03,785634,Base,73,0.02484127665968336,0.7511425500447952,1.3944512495477646
B,2020-03,785634,Base,74,0.024749167397606648,0.7476663634250343,1.3879979168543926
B,2020-03,785634,Base,75,0.02458180947329889,0.7420517737172868,1.3775747666371674
B,2020-03,785634,Base,76,0.024432507705904126,0.7347755756154867,1.3640669397481073
B,2020-03,785634,Base,77,0.024317966183349696,0.7272000296022241,1.3500033913529716
B,2020-03,785634,Base,78,0.02414967686309455,0.7201359531432152,1.336889355615576
B,2020-03,785634,Base,79,0.024015002940690356,0.7129826151143012,1.3236096111086753
B,2020-03,785634,Base,80,0.02390338869228354,0.7045915699139468,1.3080321372138093
B,2020-03,785634,Base,81,0.023765979292152368,0.6948219457821944,1.2898954139283
B,2020-03,785634,Base,82,0.023661828273713863,0.6839484939705885,1.2697095005291898
B,2020-03,785634,Base,83,0.023558051908556532,0.673032371518837,1.249444371637006
B,2020-03,785634,Base,84,0.02343649531793725,0.6618187527387942,1.2286269585922378
B,2020-03,785634,Base,85,0.02334322034914549,0.650841575631702,1.208248485381555
B,2020-03,785634,Base,86,0.02324385310965323,0.6401394094803843,1.1883805535732948
B,2020-03,785634,Base,87,0.02312947703902139,0.6301905442630493,1.1699110799253598
B,2020-03,785634,Base,88,0.023029036081445152,0.6205311580486598,1.1519790067446876
B,2020-03,785634,Base,89,0.022917570532777144,0.611228310262681,1.134708825846618
B,2020-03,785634,Base,90,0.02280494568788725,0.6019455245992612,1.117475889079998
B,2020-03,785634,Base,91,0.022706280677519095,0.5933583897136214,1.101534386404372
B,2020-03,785634,Base,92,0.02260076450181165,0.5846308573029764,1.0853322441149134
B,2020-03,785634,Base,93,0.02250405224896298,0.5773391684936032,1.0717956596530993
B,2020-03,785634,Base,94,0.022406705505656842,0.5714439197077668,1.0608514826319542
B,2020-03,785634,Base,95,0.02231325489301711,0.5660370070771673,1.0508138724959215
B,2020-03,785634,Base,96,0.02222332575732507,0.5617965954475669,1.042941801748311
B,2020-03,785634,Base,97,0.02213276541887315,0.558465892964136,1.0367585516586775
B,2020-03,785634,Base,98,0.02204444436904799,0.555141331875692,1.0305867027017757
B,2020-03,785634,Base,99,0.02195750322624027,0.5524331682568301,1.0255591588060442
B,2020-03,785634,Base,100,0.021866970293140626,0.5504403963441484,1.0218596968549978
B,2020-03,785634,Stacking,1,0.33750750697175763,0.5398405158637991,1.0021816522814364
B,2020-03,785634,Stacking,2,0.262970904351434,0.5540964574302142,1.0286469557442504
B,2020-03,785634,Stacking,3,0.20297884305635705,0.580938470601567,1.0784775488919003
B,2020-03,785634,Stacking,4,0.15737844914731303,0.62169803471871,1.15414524354025
B,2020-03,785634,Stacking,5,0.1278178014774763,0.6738987744552973,1.251052796905002
B,2020-03,785634,Stacking,6,0.1163028385790326,0.7292209839430895,1.3537551722975216
B,2020-03,785634,Stacking,7,0.11637463936655745,0.767993072013841,1.4257332364540671
B,2020-03,785634,Stacking,8,0.11335628224949505,0.7733922765366212,1.4357565369486347
B,2020-03,785634,Stacking,9,0.10087935022093455,0.7477682084231573,1.3881869860062923
B,2020-03,785634,Stacking,10,0.08197062583554764,0.7032883837571229,1.3056128500030553
B,2020-03,785634,Stacking,11,0.0630733922970272,0.6522045063842489,1.2107786848634279
B,2020-03,785634,Stacking,12,0.049803350372865866,0.6041159153551029,1.1215050897973715
B,2020-03,785634,Stacking,13,0.04364280798954415,0.5651214975515694,1.0491142837802152
B,2020-03,785634,Stacking,14,0.04189811595949403,0.5378392233979182,0.9984663724326359
B,2020-03,785634,Stacking,15,0.04059459355247771,0.5214128643704954,0.9679718186759035
B,2020-03,785634,Stacking,16,0.03727538597411394,0.5138661860763849,0.9539618614759956
B,2020-03,785634,Stacking,17,0.032282008316511575,0.513321454373115,0.9529505996266333
B,2020-03,785634,Stacking,18,0.02769687395940295,0.5187283870918987,0.9629882470551793
B,2020-03,785634,Stacking,19,0.02575136819900269,0.5287906193340731,0.9816681798089597
B,2020-03,785634,Stacking,20,0.027031458644009458,0.5407469207476568,1.0038643387739221
B,2020-03,785634,Stacking,21,0.029683783436088015,0.5507478987203238,1.0224305566374334
B,2020-03,785634,Stacking,22,0.031114485635330584,0.5553936062321397,1.0310550349664787
B,2020-03,785634,Stacking,23,0.030218790724179254,0.5537958085995371,1.0280888191594069
B,2020-03,785634,Stacking,24,0.027797793621591616,0.5474933169434537,1.016388620089915
B,2020-03,785634,Stacking,25,0.025509461478427753,0.5393384247150187,1.001249550072925
B,2020-03,785634,Stacking,26,0.024352797651323883,0.5319130440691205,0.9874647747071532
B,2020-03,785634,Stacking,27,0.024221680692408105,0.5268011881521102,0.9779749197248224
B,2020-03,785634,Stacking,28,0.024295400587804526,0.5246354534576396,0.9739543627070988
B,2020-03,785634,Stacking,29,0.023933050771239826,0.5254016854093715,0.9753768265290088
B,2020-03,785634,Stacking,30,0.023054291871710403,0.528787625973366,0.9816626228137154
B,2020-03,785634,Stacking,31,0.02198174271336965,0.5342205399917298,0.9917485029720704
B,2020-03,785634,Stacking,32,0.02113101171083072,0.5410390994030678,1.0044067509846333
B,2020-03,785634,Stacking,33,0.020817063749655806,0.5481807204370379,1.017664743590727
B,2020-03,785634,Stacking,34,0.02099568881275347,0.5544975320260134,1.029391526759753
B,2020-03,785634,Stacking,35,0.021331921897151013,0.5588733249468799,1.037514924783072
B,2020-03,785634,Stacking,36,0.02143875461163537,0.5606353206514767,1.0407859644969402
B,2020-03,785634,Stacking,37,0.02118700358966319,0.5597277134362134,1.0391010459480614
B,2020-03,785634,Stacking,38,0.0206901206080125,0.5566428174487185,1.033374120926665
B,2020-03,785634,Stacking,39,0.020196044765380745,0.5522566412575736,1.025231446982666
B,2020-03,785634,Stacking,40,0.019881112839891055,0.5475341794890313,1.0164644789634896
B,2020-03,785634,Stacking,41,0.019754553255400032,0.5433449582728683,1.008687440158855
B,2020-03,785634,Stacking,42,0.019686364054017594,0.5402866264419358,1.0030098299064187
B,2020-03,785634,Stacking,43,0.019528012635798512,0.538693237387977,1.0000517983621053
B,2020-03,785634,Stacking,44,0.019228653490037214,0.5386364867220728,0.9999464441427521
B,2020-03,785634,Stacking,45,0.018850740001865807,0.5399751830425943,1.002431653850024
B,2020-03,785634,Stacking,46,0.018520221232975673,0.5423316472295912,1.0068062887710205
B,2020-03,785634,Stacking,47,0.018329172955414474,0.5451821788591292,1.0120981303694598
B,2020-03,785634,Stacking,48,0.01826865900127547,0.5479435509026298,1.0172244525253489
B,2020-03,785634,Stacking,49,0.01824149392419947,0.5500509505713078,1.0211367140542815
B,2020-03,785634,Stacking,50,0.018157261699590237,0.5511329593810853,1.0231453987396664
B,2020-03,785634,Stacking,51,0.017974014802736988,0.5511568193747302,1.0231896933917937
B,2020-03,785634,Stacking,52,0.017745310478607706,0.5503876209884544,1.021761722561452
B,2020-03,785634,Stacking,53,0.01754072792663663,0.5492723777621087,1.0196913401680772
B,2020-03,785634,Stacking,54,0.01740006039239654,0.5482947678584746,1.017876465812189
B,2020-03,785634,Stacking,55,0.017299035625591666,0.5478704377440031,1.017088722316217
B,2020-03,785634,Stacking,56,0.017189545761932785,0.5482254172834438,1.017747720614619
B,2020-03,785634,Stacking,57,0.017050141189241155,0.549392944184428,1.0199151645250473
B,2020-03,785634,Stacking,58,0.016889287411964896,0.55123538297216,1.0233355420147994
B,2020-03,785634,Stacking,59,0.016749659774377357,0.5534396907226334,1.0274277076055414
B,2020-03,785634,Stacking,60,0.016654030670462634,0.5555882654108253,1.031416408097235
B,2020-03,785634,Stacking,61,0.016590183956909345,0.5572699787080685,1.0345384083202047
B,2020-03,785634,Stacking,62,0.01651672310662031,0.5581959321169584,1.036257385481028
B,2020-03,785634,Stacking,63,0.016409088427439787,0.5583107107423948,1.0364704651390126
B,2020-03,785634,Stacking,64,0.01627916711545697,0.5577724484746146,1.0354712134099688
B,2020-03,785634,Stacking,65,0.016153711649227433,0.5569041807151472,1.033859326209518
B,2020-03,785634,Stacking,66,0.016050942323581528,0.5560872578108661,1.0323427576639188
B,2020-03,785634,Stacking,67,0.015969200344099068,0.555652897199881,1.0315363931506765
B,2020-03,785634,Stacking,68,0.015885476365785956,0.5558016360720099,1.031812517976895
B,2020-03,785634,Stacking,69,0.01579077794042778,0.5565706787289308,1.0332401997049971
B,2020-03,785634,Stacking,70,0.015691671299202316,0.5578377128657376,1.0355923728513385
B,2020-03,785634,Stacking,71,0.015604386669870877,0.5593652806127322,1.0384282110733092
B,2020-03,785634,Stacking,72,0.0155350467529656,0.5608290518288856,1.0411456148487916
B,2020-03,785634,Stacking,73,0.015470843338239046,0.561967062990921,1.0432582645539707
B,2020-03,785634,Stacking,74,0.01539801158581127,0.5626027612854486,1.0444384004430725
B,2020-03,785634,Stacking,75,0.015313330958316256,0.5627285134530257,1.0446718518261697
B,2020-03,785634,Stacking,76,0.015226110080559024,0.5624555457143605,1.044165103534191
B,2020-03,785634,Stacking,77,0.015146478072405241,0.5620081927973144,1.043334619581276
B,2020-03,785634,Stacking,78,0.015075074494218067,0.5616249304135746,1.0426231158728538
B,2020-03,785634,Stacking,79,0.015006141151887153,0.5614893219947245,1.0423713669483607
B,2020-03,785634,Stacking,80,0.014933347348685197,0.5616813752056221,1.0427279022556735
B,2020-03,785634,Stacking,81,0.01485558294975507,0.5621630071958472,1.0436220232591387
B,2020-03,785634,Stacking,82,0.014778886230796604,0.5628039215733249,1.0448118424944806
B,2020-03,785634,Stacking,83,0.014703923454917925,0.563428351764016,1.0459710598222867
B,2020-03,785634,Stacking,84,0.014632867450244487,0.5638625102850254,1.0467770491675679
B,2020-03,785634,Stacking,85,0.014555385033966002,0.5640001733170916,1.0470326123586955
B,2020-03,785634,Stacking,86,0.014470240022146478,0.5638631221358485,1.0467781850320517
B,2020-03,785634,Stacking,87,0.014383176647461316,0.5635608125700646,1.0462169653917417
B,2020-03,785634,Stacking,88,0.014300650262988032,0.5632504490330279,1.0456407940351742
B,2020-03,785634,Stacking,89,0.014221895273587644,0.5630915401030535,1.0453457891044138
B,2020-03,785634,Stacking,90,0.014142494854193355,0.5631796386662864,1.0455093388215428
B,2020-03,785634,Stacking,91,0.014055157033060775,0.5634869317014584,1.0460798099749176
B,2020-03,785634,Stacking,92,0.013965785121832474,0.5639166812953013,1.0468776144104288
B,2020-03,785634,Stacking,93,0.013877961233680973,0.564330782705808,1.0476463689288438
B,2020-03,785634,Stacking,94,0.013793336586019108,0.5645939324298753,1.048134890663529
B,2020-03,785634,Stacking,95,0.013705235900997346,0.5646088446616968,1.0481625743306249
B,2020-03,785634,Stacking,96,0.013618364196038905,0.5643577549903587,1.047696441363021
B,2020-03,785634,Stacking,97,0.01353367501641675,0.5639051804660157,1.0468562638082466
B,2020-03,785634,Stacking,98,0.013454211083931833,0.5633771389843784,1.0458759863577969
B,2020-03,785634,Stacking,99,0.013373951671568317,0.5629233704201523,1.0450335921393454
B,2020-03,785634,Stacking,100,0.01328842762170324,0.5626206393463989,1.0444715899946833
