Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2015,Monthly_H60,2015-03-01,2015-03-02,,385735,2012-06-05,2015-02-28,739,2015-03-02,2015-03-31,22,3.5718941253048477,new equal-MSE validation selection
2015,Monthly_H60,2015-04-01,2015-04-01,,550343,2012-06-05,2015-03-31,761,2015-04-01,2015-04-30,22,3.152210475314515,new equal-MSE validation selection
2015,Monthly_H60,2015-05-01,2015-05-01,,374583,2012-06-05,2015-04-30,783,2015-05-01,2015-05-29,21,4.919595790461857,new equal-MSE validation selection
2015,Monthly_H60,2015-06-01,2015-06-01,,374583,2012-06-05,2015-05-29,804,2015-06-01,2015-06-30,22,8.72726124412707,new equal-MSE validation selection
2015,Monthly_H60,2015-07-01,2015-07-01,,374583,2012-06-05,2015-06-30,826,2015-07-01,2015-07-31,23,11.14136769793139,new equal-MSE validation selection
2015,Monthly_H60,2015-08-01,2015-08-03,,798291,2012-06-05,2015-07-31,849,2015-08-03,2015-08-31,21,3.41908873261459,new equal-MSE validation selection
2015,Monthly_H60,2015-09-01,2015-09-01,,385735,2012-06-05,2015-08-31,870,2015-09-01,2015-09-30,23,3.2148143050068523,new equal-MSE validation selection
2015,Monthly_H60,2015-10-01,2015-10-01,,565766,2012-06-05,2015-09-30,893,2015-10-01,2015-10-30,23,3.688436707625062,new equal-MSE validation selection
2015,Monthly_H60,2015-11-01,2015-11-02,,385735,2012-06-05,2015-10-30,916,2015-11-02,2015-11-30,21,4.079905828943234,new equal-MSE validation selection
2015,Monthly_H60,2015-12-01,2015-12-01,,741131,2012-06-05,2015-11-30,937,2015-12-01,2015-12-31,23,4.301878580345882,new equal-MSE validation selection
2015,Crossing_H60,2015-01-01,2015-01-01,,550343,2012-06-05,2014-12-31,694,2015-01-01,2015-01-04,3,3.2818553442374077,new equal-MSE validation selection
2015,Crossing_H60,2015-01-05,2015-01-05,2015-01-04,550343,2012-06-05,2015-01-04,697,2015-01-05,2015-01-06,2,3.8583234030243623,new equal-MSE validation selection
2015,Crossing_H60,2015-01-07,2015-01-07,2015-01-06,965409,2012-06-05,2015-01-06,699,2015-01-07,2015-01-12,4,3.6912258111110603,new equal-MSE validation selection
2015,Crossing_H60,2015-01-13,2015-01-13,2015-01-12,550343,2012-06-05,2015-01-12,703,2015-01-13,2015-01-15,3,3.064073931482723,new equal-MSE validation selection
2015,Crossing_H60,2015-01-16,2015-01-16,2015-01-15,42716,2012-06-05,2015-01-15,706,2015-01-16,2015-01-26,7,3.986141539460398,new equal-MSE validation selection
2015,Crossing_H60,2015-01-27,2015-01-27,2015-01-26,640934,2012-06-05,2015-01-26,713,2015-01-27,2015-01-27,1,5.152530754779957,new equal-MSE validation selection
2015,Crossing_H60,2015-01-28,2015-01-28,2015-01-27,640934,2012-06-05,2015-01-27,714,2015-01-28,2015-01-28,1,5.754226134687567,new equal-MSE validation selection
2015,Crossing_H60,2015-01-29,2015-01-29,2015-01-28,640934,2012-06-05,2015-01-28,715,2015-01-29,2015-02-03,4,6.165494585630114,new equal-MSE validation selection
2015,Crossing_H60,2015-02-04,2015-02-04,2015-02-03,550343,2012-06-05,2015-02-03,719,2015-02-04,2015-02-10,5,5.679912247720736,new equal-MSE validation selection
2015,Crossing_H60,2015-02-11,2015-02-11,2015-02-10,550343,2012-06-05,2015-02-10,724,2015-02-11,2015-02-23,10,5.96792092632779,new equal-MSE validation selection
2015,Crossing_H60,2015-02-24,2015-02-24,2015-02-23,640934,2012-06-05,2015-02-23,734,2015-02-24,2015-02-26,3,7.877445604795841,new equal-MSE validation selection
2015,Crossing_H60,2015-02-27,2015-02-27,2015-02-26,640934,2012-06-05,2015-02-26,737,2015-02-27,2015-03-03,4,4.708766940043471,new equal-MSE validation selection
2015,Crossing_H60,2015-03-04,2015-03-04,2015-03-03,42716,2012-06-05,2015-03-03,741,2015-03-04,2015-03-06,3,4.4068793948776595,new equal-MSE validation selection
2015,Crossing_H60,2015-03-09,2015-03-09,2015-03-06,42716,2012-06-05,2015-03-06,744,2015-03-09,2015-03-09,1,2.931485089494934,new equal-MSE validation selection
2015,Crossing_H60,2015-03-10,2015-03-10,2015-03-09,42716,2012-06-05,2015-03-09,745,2015-03-10,2015-03-10,1,2.511648720761365,new equal-MSE validation selection
2015,Crossing_H60,2015-03-11,2015-03-11,2015-03-10,42716,2012-06-05,2015-03-10,746,2015-03-11,2015-03-16,4,2.9810604750615184,new equal-MSE validation selection
2015,Crossing_H60,2015-03-17,2015-03-17,2015-03-16,42716,2012-06-05,2015-03-16,750,2015-03-17,2015-03-17,1,3.14120618160142,new equal-MSE validation selection
2015,Crossing_H60,2015-03-18,2015-03-18,2015-03-17,42716,2012-06-05,2015-03-17,751,2015-03-18,2015-03-18,1,3.5539151985699213,new equal-MSE validation selection
2015,Crossing_H60,2015-03-19,2015-03-19,2015-03-18,42716,2012-06-05,2015-03-18,752,2015-03-19,2015-03-20,2,3.057851905845626,new equal-MSE validation selection
2015,Crossing_H60,2015-03-23,2015-03-23,2015-03-20,42716,2012-06-05,2015-03-20,754,2015-03-23,2015-03-27,5,2.332639598495213,new equal-MSE validation selection
2015,Crossing_H60,2015-03-30,2015-03-30,2015-03-27,42716,2012-06-05,2015-03-27,759,2015-03-30,2015-03-30,1,2.9951247764529048,new equal-MSE validation selection
2015,Crossing_H60,2015-03-31,2015-03-31,2015-03-30,42716,2012-06-05,2015-03-30,760,2015-03-31,2015-03-31,1,3.192364201931904,new equal-MSE validation selection
2015,Crossing_H60,2015-04-01,2015-04-01,2015-03-31,550343,2012-06-05,2015-03-31,761,2015-04-01,2015-04-30,22,3.152210475314515,new equal-MSE validation selection
2015,Crossing_H60,2015-05-01,2015-05-01,2015-04-30,374583,2012-06-05,2015-04-30,783,2015-05-01,2015-05-14,10,4.919595790461857,new equal-MSE validation selection
2015,Crossing_H60,2015-05-15,2015-05-15,2015-05-14,374583,2012-06-05,2015-05-14,793,2015-05-15,2015-05-25,7,5.26926101791412,new equal-MSE validation selection
2015,Crossing_H60,2015-05-26,2015-05-26,2015-05-25,374583,2012-06-05,2015-05-25,800,2015-05-26,2015-06-09,11,7.169163547896841,new equal-MSE validation selection
2015,Crossing_H60,2015-06-10,2015-06-10,2015-06-09,374583,2012-06-05,2015-06-09,811,2015-06-10,2015-06-11,2,10.038220759882698,new equal-MSE validation selection
2015,Crossing_H60,2015-06-12,2015-06-12,2015-06-11,374583,2012-06-05,2015-06-11,813,2015-06-12,2015-06-12,1,12.500391959155676,new equal-MSE validation selection
2015,Crossing_H60,2015-06-15,2015-06-15,2015-06-12,374583,2012-06-05,2015-06-12,814,2015-06-15,2015-06-15,1,12.85215208663507,new equal-MSE validation selection
2015,Crossing_H60,2015-06-16,2015-06-16,2015-06-15,374583,2012-06-05,2015-06-15,815,2015-06-16,2015-06-23,6,12.962349083783952,new equal-MSE validation selection
2015,Crossing_H60,2015-06-24,2015-06-24,2015-06-23,385735,2012-06-05,2015-06-23,821,2015-06-24,2015-07-03,8,15.454543936199903,new equal-MSE validation selection
2015,Crossing_H60,2015-07-06,2015-07-06,2015-07-03,374583,2012-06-05,2015-07-03,829,2015-07-06,2015-07-09,4,13.578906154783752,new equal-MSE validation selection
2015,Crossing_H60,2015-07-10,2015-07-10,2015-07-09,385735,2012-06-05,2015-07-09,833,2015-07-10,2015-07-20,7,12.630836862172451,new equal-MSE validation selection
2015,Crossing_H60,2015-07-21,2015-07-21,2015-07-20,385735,2012-06-05,2015-07-20,840,2015-07-21,2015-07-31,9,8.613745363212635,new equal-MSE validation selection
2015,Crossing_H60,2015-08-03,2015-08-03,2015-07-31,798291,2012-06-05,2015-07-31,849,2015-08-03,2015-08-10,6,3.464382364730915,new equal-MSE validation selection
2015,Crossing_H60,2015-08-11,2015-08-11,2015-08-10,42716,2012-06-05,2015-08-10,855,2015-08-11,2015-08-18,6,3.0717957264974767,new equal-MSE validation selection
2015,Crossing_H60,2015-08-19,2015-08-19,2015-08-18,42716,2012-06-05,2015-08-18,861,2015-08-19,2015-08-20,2,3.4942705540686605,new equal-MSE validation selection
2015,Crossing_H60,2015-08-21,2015-08-21,2015-08-20,385735,2012-06-05,2015-08-20,863,2015-08-21,2015-08-24,2,3.5741611239371154,new equal-MSE validation selection
2015,Crossing_H60,2015-08-25,2015-08-25,2015-08-24,385735,2012-06-05,2015-08-24,865,2015-08-25,2015-08-25,1,3.680027381603406,new equal-MSE validation selection
2015,Crossing_H60,2015-08-26,2015-08-26,2015-08-25,385735,2012-06-05,2015-08-25,866,2015-08-26,2015-08-26,1,3.677186385832799,new equal-MSE validation selection
2015,Crossing_H60,2015-08-27,2015-08-27,2015-08-26,385735,2012-06-05,2015-08-26,867,2015-08-27,2015-08-27,1,4.032297084920825,new equal-MSE validation selection
2015,Crossing_H60,2015-08-28,2015-08-28,2015-08-27,385735,2012-06-05,2015-08-27,868,2015-08-28,2015-09-06,7,4.272789518487525,new equal-MSE validation selection
2015,Crossing_H60,2015-09-07,2015-09-07,2015-09-06,42716,2012-06-05,2015-09-06,875,2015-09-07,2015-09-14,6,3.6907898362144587,new equal-MSE validation selection
2015,Crossing_H60,2015-09-15,2015-09-15,2015-09-14,42716,2012-06-05,2015-09-14,881,2015-09-15,2015-09-16,2,4.040337464205842,new equal-MSE validation selection
2015,Crossing_H60,2015-09-17,2015-09-17,2015-09-16,565766,2012-06-05,2015-09-16,883,2015-09-17,2015-09-18,2,3.4824654060342124,new equal-MSE validation selection
2015,Crossing_H60,2015-09-21,2015-09-21,2015-09-18,565766,2012-06-05,2015-09-18,885,2015-09-21,2015-09-22,2,3.4765392909501953,new equal-MSE validation selection
2015,Crossing_H60,2015-09-23,2015-09-23,2015-09-22,565766,2012-06-05,2015-09-22,887,2015-09-23,2015-09-30,6,3.757625036633617,new equal-MSE validation selection
2015,Crossing_H60,2015-10-01,2015-10-01,2015-09-30,565766,2012-06-05,2015-09-30,893,2015-10-01,2015-10-14,11,3.688436707625062,new equal-MSE validation selection
2015,Crossing_H60,2015-10-15,2015-10-15,2015-10-14,385735,2012-06-05,2015-10-14,904,2015-10-15,2015-10-15,1,4.711746426512749,new equal-MSE validation selection
2015,Crossing_H60,2015-10-16,2015-10-16,2015-10-15,385735,2012-06-05,2015-10-15,905,2015-10-16,2015-10-16,1,4.79242343591108,new equal-MSE validation selection
2015,Crossing_H60,2015-10-19,2015-10-19,2015-10-16,385735,2012-06-05,2015-10-16,906,2015-10-19,2015-11-03,12,4.7047077109359225,new equal-MSE validation selection
2015,Crossing_H60,2015-11-04,2015-11-04,2015-11-03,385735,2012-06-05,2015-11-03,918,2015-11-04,2015-11-05,2,4.158955011031468,new equal-MSE validation selection
2015,Crossing_H60,2015-11-06,2015-11-06,2015-11-05,385735,2012-06-05,2015-11-05,920,2015-11-06,2015-11-20,11,4.386826962888151,new equal-MSE validation selection
2015,Crossing_H60,2015-11-23,2015-11-23,2015-11-20,741131,2012-06-05,2015-11-20,931,2015-11-23,2015-11-23,1,4.774718438249597,new equal-MSE validation selection
2015,Crossing_H60,2015-11-24,2015-11-24,2015-11-23,741131,2012-06-05,2015-11-23,932,2015-11-24,2015-11-24,1,4.792714795501859,new equal-MSE validation selection
2015,Crossing_H60,2015-11-25,2015-11-25,2015-11-24,741131,2012-06-05,2015-11-24,933,2015-11-25,2015-12-01,5,4.7665477981382525,new equal-MSE validation selection
2015,Crossing_H60,2015-12-02,2015-12-02,2015-12-01,741131,2012-06-05,2015-12-01,938,2015-12-02,2015-12-02,1,4.187486381189141,new equal-MSE validation selection
2015,Crossing_H60,2015-12-03,2015-12-03,2015-12-02,741131,2012-06-05,2015-12-02,939,2015-12-03,2015-12-03,1,4.361926564961623,new equal-MSE validation selection
2015,Crossing_H60,2015-12-04,2015-12-04,2015-12-03,741131,2012-06-05,2015-12-03,940,2015-12-04,2015-12-21,12,4.5204181891940305,new equal-MSE validation selection
2015,Crossing_H60,2015-12-22,2015-12-22,2015-12-21,741131,2012-06-05,2015-12-21,952,2015-12-22,2015-12-22,1,6.474279611562587,new equal-MSE validation selection
2015,Crossing_H60,2015-12-23,2015-12-23,2015-12-22,741131,2012-06-05,2015-12-22,953,2015-12-23,2015-12-31,7,6.631970649064408,new equal-MSE validation selection
