epoch,fit_mse,val_mse
1,0.8571877479553223,2.2048070430755615
2,0.7500326037406921,1.8919458389282227
3,0.6427408456802368,1.5913337469100952
4,0.5312520265579224,1.2944931983947754
5,0.41758987307548523,1.0049660205841064
6,0.3082968592643738,0.7279741764068604
7,0.2123374044895172,0.48029670119285583
8,0.14199526607990265,0.2846221923828125
9,0.10640063136816025,0.17883381247520447
10,0.10502824187278748,0.19122228026390076
11,0.12539048492908478,0.302927702665329
12,0.14401723444461823,0.4210954010486603
13,0.14007428288459778,0.4503852128982544
14,0.1138913705945015,0.37687283754348755
15,0.08083773404359818,0.2575066387653351
16,0.05621924251317978,0.16238857805728912
17,0.047602854669094086,0.13854260742664337
18,0.052081648260354996,0.19533221423625946
19,0.06021954491734505,0.30881267786026
20,0.06360480934381485,0.4363214075565338
21,0.05981365963816643,0.5459667444229126
22,0.05134247615933418,0.6326586008071899
23,0.04239818826317787,0.697251558303833
24,0.036327704787254333,0.7446120381355286
25,0.03473484516143799,0.780479371547699
26,0.036811329424381256,0.8080456256866455
27,0.040036410093307495,0.8272140622138977
28,0.04183555021882057,0.8342556357383728
29,0.04090594872832298,0.8232370018959045
30,0.03738756105303764,0.7903482913970947
31,0.032592665404081345,0.7370524406433105
32,0.02833361178636551,0.6691129207611084
33,0.025982318446040154,0.5944566130638123
34,0.025774383917450905,0.5207279324531555
35,0.02681879885494709,0.4537792205810547
36,0.02772056870162487,0.39661744236946106
37,0.027453934773802757,0.3493309020996094
38,0.025893699377775192,0.31070011854171753
39,0.023752395063638687,0.27934467792510986
40,0.02203139290213585,0.2539041042327881
41,0.021329613402485847,0.23338472843170166
42,0.02147006057202816,0.21715618669986725
43,0.021838964894413948,0.20495405793190002
44,0.021862458437681198,0.1968335509300232
45,0.02134127914905548,0.1927010416984558
46,0.020438367500901222,0.19241051375865936
47,0.019472798332571983,0.19542469084262848
48,0.018732178956270218,0.20109619200229645
49,0.01836373470723629,0.2085464596748352
50,0.01833723485469818,0.21656782925128937
51,0.018471786752343178,0.2236696034669876
52,0.018520765006542206,0.22841627895832062
53,0.018302729353308678,0.22984498739242554
54,0.017816664651036263,0.2278018444776535
55,0.017239682376384735,0.2229684442281723
56,0.016801370307803154,0.21664710342884064
57,0.01660846173763275,0.21029770374298096
58,0.016569217666983604,0.2051502913236618
59,0.016496049240231514,0.20197007060050964
60,0.016272664070129395,0.20101845264434814
61,0.015937212854623795,0.20212845504283905
62,0.015616031363606453,0.2047838568687439
63,0.015405263751745224,0.2082616090774536
64,0.015306265093386173,0.21181903779506683
65,0.015254970639944077,0.21492256224155426
66,0.015183529816567898,0.21739481389522552
67,0.015055500902235508,0.21936531364917755
68,0.01487527135759592,0.2212224304676056
69,0.014681192114949226,0.22343994677066803
70,0.014522611163556576,0.22641289234161377
71,0.014425911009311676,0.23031195998191833
72,0.014371292665600777,0.23510733246803284
73,0.014312513172626495,0.240499809384346
74,0.014217234216630459,0.24608421325683594
75,0.014097587205469608,0.2514151632785797
76,0.01399260200560093,0.25614485144615173
77,0.013927388936281204,0.2600424289703369
78,0.013889589346945286,0.262943834066391
79,0.01384957879781723,0.2647377848625183
80,0.013792980462312698,0.2653328478336334
81,0.013721894472837448,0.2647225260734558
82,0.013651169836521149,0.26304250955581665
83,0.013593055307865143,0.2606055736541748
84,0.01354960072785616,0.25787869095802307
85,0.013515753671526909,0.25538843870162964
86,0.013480138033628464,0.25358206033706665
87,0.013433664105832577,0.25268417596817017
88,0.013378147035837173,0.2526719272136688
89,0.013323849067091942,0.25327980518341064
90,0.013280200771987438,0.254098117351532
91,0.01324508897960186,0.2547270655632019
92,0.013208098709583282,0.25490716099739075
93,0.013163071125745773,0.25459396839141846
94,0.013113864697515965,0.2539317309856415
95,0.013067620806396008,0.2531871795654297
96,0.013027477078139782,0.2526096701622009
97,0.012990702874958515,0.25232237577438354
98,0.012953581288456917,0.2522866725921631
99,0.012913414277136326,0.25233685970306396
100,0.0128703024238348,0.25225645303726196
101,0.012826343066990376,0.2518805265426636
102,0.012784489430487156,0.2511570453643799
103,0.012745460495352745,0.25014761090278625
104,0.012707231566309929,0.24899280071258545
105,0.012666422873735428,0.2478557825088501
106,0.012623263522982597,0.24685312807559967
107,0.01258087158203125,0.24605467915534973
108,0.012541468255221844,0.24546679854393005
109,0.012504050508141518,0.24507363140583038
110,0.012467077001929283,0.24486936628818512
111,0.012430230155587196,0.2448609322309494
112,0.012394217774271965,0.24506603181362152
113,0.01235906220972538,0.245468869805336
114,0.012324554845690727,0.24601145088672638
115,0.012289213947951794,0.24659667909145355
116,0.012252730317413807,0.2470998764038086
117,0.012214520014822483,0.24741099774837494
