,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price,elapsed_days
2012-05-09,-1.2879762349095358,-1.7649506550297327,0.5332738838710467,-0.4920620008271935,1.5298773944099964,0.745200489012668,0.3503370412990885,-1.7342890611575854
2012-05-10,-1.28754083173399,-1.7611084966578976,0.5069678647832524,-0.46829361051710405,1.5439484143242395,0.7920400354908491,0.35532752896707687,-1.7334761913300507
2012-05-11,-1.3046204244236312,-1.7393356144500567,0.42825694152843236,-0.527714586292328,1.5544011719748205,0.7278245282223753,0.3143349522624084,-1.732663321502516
2012-05-14,-1.3237534469368069,-1.6983509632318774,0.33587517370830217,-0.5990197572225973,1.4856541889652315,0.5857949356756327,0.23234979885307144,-1.730224712019912
2012-05-15,-1.3222694636245207,-1.6189427739930211,0.2507430961879577,-0.622788147532687,1.5101779665300556,0.5306451470803555,0.21880468675813672,-1.7294118421923772
2012-05-16,-1.3615032825214088,-1.5997310049826827,0.1612612044877425,-0.622788147532687,1.4458533040649426,0.47096249914848004,0.14537415777574617,-1.7285989723648425
2012-05-17,-1.3263601620183496,-1.5984509369595128,0.2644139407532688,-0.6940933184629561,1.426153876185002,0.47247345226067927,0.2818974351130907,-1.7277861025373078
2012-05-18,-1.3646556775653167,-1.6099774120750183,0.16043266845348136,-0.6822091233079113,1.3746941462129116,0.4566084445825858,0.34285152736130814,-1.726973232709773
2012-05-21,-1.3530680589916757,-1.636873497829027,0.21263043861194036,-0.6346723426877319,1.4144950311132,0.5072253738412646,0.33144507137310986,-1.7245346232271692
2012-05-22,-1.316811713338913,-1.5613084441131686,0.2296154273142961,-0.5871355620675524,1.444245187503315,0.48456107715827434,0.28831383856170434,-1.7237217533996345
2012-05-23,-1.3289412092270982,-1.5075162726051512,0.204137944260762,-0.6584407329978216,1.3284607950661116,0.34706434394813007,0.18779265026104058,-1.7229088835720998
2012-05-24,-1.3494460369418295,-1.4819002548743125,0.16146833849630735,-0.6109039523776421,1.3413257275591346,0.39617032009461034,0.22058697270181823,-1.7220960137445651
2012-05-25,-1.3739788193613371,-1.4678116894101418,0.03718793335711859,-0.6346723426877319,1.3678596508259935,0.4256339057824981,0.2615795494064867,-1.7212831439170304
2012-05-28,-1.3012180052854687,-1.4626884858639742,0.11983440277467959,-0.6465565378427767,1.3553967474733777,0.44678724935328984,0.1895749362047221,-1.7188445344344263
2012-05-29,-1.3012180052854687,-1.4626884858639742,0.1819746053442735,-0.6465565378427767,1.3553967474733777,0.44678724935328984,0.1895749362047221,-1.7180316646068916
2012-05-30,-1.3068563813425915,-1.3896845453456184,0.19191703775540844,-0.7772826845482701,1.2066459655228043,0.34479791427983086,0.24233077418904814,-1.717218794779357
2012-05-31,-1.314709799755656,-1.385842386973783,0.12501275298881234,-0.8248194651684493,1.2070479946632113,0.30853503958704565,0.23947894262779623,-1.7164059249518222
2012-06-01,-1.3155910633882566,-1.4050541559841216,0.11942013475754902,-0.9674298070289876,0.9967867542303738,0.2322319074209767,0.44586774193176454,-1.7155930551242875
2012-06-04,-1.387309001299117,-1.4485999203998035,0.13039823721151084,-0.8961246360987185,0.9610061607341548,0.2224107121916808,0.4162816212152944,-1.7131544456416834
2012-06-05,-1.3849922381139528,-1.416580631099627,0.15090450405947609,-0.848587855478539,0.9975908125111882,0.19445807961599224,0.42697533687738154,-1.7123415758141487
2012-06-06,-1.386084548700639,-1.4780580965024772,0.15753279233356635,-0.7416300990831356,1.0976960684725197,0.3296883831578374,0.4897121501976836,-1.711528705986614
2012-06-07,-1.4031166082925124,-1.5126384990001562,0.18881002762692953,-0.7416300990831356,1.0538748921681615,0.31760075826024226,0.3250286679244956,-1.7107158361590793
2012-06-08,-1.4206677293120027,-1.4537231239459711,0.05417292205947434,-0.7535142942381804,0.9541716653472365,0.1884142671671947,0.3375046695302649,-1.7099029663315446
2012-06-11,-1.3888671362439193,-1.4537231239459711,0.13495518539994728,-0.8129352700134045,0.9955806668091529,0.27529407111865944,0.3567534447477028,-1.7074643568489405
2012-06-12,-1.406513323458943,-1.4665306442358093,0.18798149159266744,-0.7297459039280907,0.9147728095873553,0.26396192277716435,0.41806390715897523,-1.7066514870214058
2012-06-13,-1.3642630541777612,-1.5126384990001562,0.22153720098024834,-0.8010510748583596,0.9429148494158422,0.2692502586698619,0.4373126823764138,-1.705838617193871
2012-06-14,-1.3806790848225747,-1.5318502680104946,0.24225060183678027,-0.7653984893932253,0.9095464307620645,0.29115907879675296,0.4383822279939842,-1.7050257473663364
2012-06-15,-1.3734844751445603,-1.5715548512055042,0.22630128317725143,-0.8129352700134045,0.9364823831693306,0.3342212424944357,0.4690374591996204,-1.704212877538802
2012-06-18,-1.3587311522596373,-1.526727064464327,0.2625497346761807,-0.8248194651684493,0.8592927882111951,0.3523526798408283,0.4644033416946876,-1.7017742680561978
2012-06-19,-1.3780267379671756,-1.5997310049826827,0.2596498585562666,-0.7653984893932253,0.8564785842283468,0.4105243746605046,0.45192734008891894,-1.700961398228663
2012-06-20,-1.3831042234706477,-1.584362371495342,0.26130693062478894,-0.7535142942381804,0.7905458052016061,0.3425314846115317,0.42554985622515995,-1.7001485284011284
2012-06-21,-1.4200203285204158,-1.4780580965024772,0.24059352976825793,-0.7772826845482701,0.6184773331074294,0.20730118106968726,0.2462517162394661,-1.6993356585735937
2012-06-22,-1.4696848103912958,-1.4908656167923153,0.1734821109930961,-0.705977513618001,0.6184773331074294,0.22089975907948156,0.32823686964880305,-1.698522788746059
2012-06-25,-1.4696848103912958,-1.4601273726664716,0.1734821109930961,-0.7772826845482701,0.5971697886658607,0.23676476675757505,0.32823686964880305,-1.696084179263455
2012-06-26,-1.4738487097556856,-1.471653847781977,0.16851089478752818,-0.7416300990831356,0.6574741597269039,0.2307209543087775,0.28011514916940977,-1.6952713094359202
2012-06-27,-1.4813484819213638,-1.4473198523766335,0.08545015735283751,-0.7535142942381804,0.7326536089830047,0.2851152663479554,0.29259115077517783,-1.6944584396083855
2012-06-28,-1.504439110154621,-1.4332312869124628,0.08565729136140235,-0.8129352700134045,0.6908425783806811,0.24960786821127007,0.19349587825513942,-1.6936455697808508
2012-06-29,-1.471514834655325,-1.5638695573106711,0.08565729136140235,-0.7297459039280907,0.8174817576088722,0.49891513172416857,0.3852700198466026,-1.692832699953316
2012-07-02,-1.4660599363555837,-1.53569242638233,0.10637069221793427,-0.8010510748583596,0.8621069921940442,0.45736392113868507,0.3628130429048572,-1.690394090470712
2012-07-03,-1.4626955436956353,-1.547219878648998,0.07550772494170167,-0.7535142942381804,1.0474424259216504,0.5646415921048417,0.44871957349301644,-1.6895812206431773
2012-07-04,-1.5040018056551643,-1.415300563076457,0.07364351886461451,-0.7891668797033148,1.1137772340887981,0.49362679583147034,0.4045187950640405,-1.6887683508156426
