,,MAPE,MAPE,MSE,MSE,MSE_standardized,MSE_standardized
,,mean,std,mean,std,mean,std
Model,Split,,,,,,
Base,Test,12.336916198497855,2.6564790917153465,1.03587921298975,0.5087261969888595,1.9567910131425181,0.9609912410008179
Base,Train,2.4676886717674584,0.06536283155165755,0.014681594123664946,0.0011284649604161353,0.027733746444121216,0.002131686846785263
DirectReturns,Test,19.31696625550049,6.408797383241587,3.642850126845126,2.179995646883877,6.881397272044842,4.118043722684867
DirectReturns,Train,2.232658596274979,0.06848188941424023,0.011482020385502431,0.0008738099210813384,0.021689704766083246,0.0016506397457592909
Stacking,Test,12.44936187828631,2.5862392903478555,1.0536857606504608,0.5209106041936803,1.990427842611281,0.9840077647613907
Stacking,Train,2.29662990739971,0.06111858305997119,0.012292271673881453,0.0008085718941204714,0.023220281323277765,0.001527404156830221
