Seed,Model,Epoch,Train_MSE,Train_MSE_standardized
42,DirectReturns,123,0.016560487841977754,0.031283004211378695
42,DirectReturns,124,0.01645772644950921,0.031088886435137107
42,DirectReturns,125,0.016357724016435305,0.030899980373621863
42,DirectReturns,126,0.016260702084787467,0.030716704522976816
42,DirectReturns,127,0.016165159235366534,0.03053622268033291
42,DirectReturns,128,0.01606943610443489,0.03035540028327342
42,DirectReturns,129,0.015975316707807927,0.03017760736381664
42,DirectReturns,130,0.015883488568103458,0.0300041426622626
42,DirectReturns,131,0.01579285547228255,0.02983293541611682
42,DirectReturns,132,0.015702467614228662,0.029662191427706656
42,DirectReturns,133,0.015612886519092692,0.02949297142627077
42,DirectReturns,134,0.015523779348019535,0.02932464667433443
42,DirectReturns,135,0.015435230149762308,0.02915737594122394
42,DirectReturns,136,0.015348368491097494,0.028993292995132768
42,DirectReturns,137,0.015262467660416812,0.028831025067183623
42,DirectReturns,138,0.015178756353464645,0.02867289318164299
42,DirectReturns,139,0.015095370061582103,0.028515375254331662
42,DirectReturns,140,0.015010830070417206,0.028355677972169622
42,DirectReturns,141,0.014929213361340881,0.028201502812710753
42,DirectReturns,142,0.01485017088377425,0.028052190414296563
42,DirectReturns,143,0.014771529444687998,0.027903635583448643
42,DirectReturns,144,0.014693354804254466,0.027755962542096186
42,DirectReturns,145,0.014615761743098575,0.027609388112521678
42,DirectReturns,146,0.014537361875655045,0.02746128961404685
42,DirectReturns,147,0.014460216583249521,0.027315561026203403
42,DirectReturns,148,0.014384059081574928,0.027171698389525795
42,DirectReturns,149,0.01431230655964565,0.02703615682413779
42,DirectReturns,150,0.014241228452550615,0.02690188923825457
42,DirectReturns,151,0.014167033488573596,0.026761733864046764
42,DirectReturns,152,0.014091390109915353,0.02661884241328102
42,DirectReturns,153,0.014014942215573936,0.026474431220600357
42,DirectReturns,154,0.013938783446557454,0.026330566189895353
42,DirectReturns,155,0.013862788510459684,0.026187010641974606
42,DirectReturns,156,0.013787333715771545,0.0260444754290919
42,DirectReturns,157,0.013715015935108158,0.025907866081671845
42,DirectReturns,158,0.013640657331091753,0.025767401589031656
42,DirectReturns,159,0.013566309255374798,0.02562695698450341
42,DirectReturns,160,0.013495181684604115,0.025492595961012044
42,DirectReturns,161,0.013423739978589654,0.02535764153144184
42,DirectReturns,162,0.013354554254968705,0.02522694868567221
42,DirectReturns,163,0.013286409155366061,0.02509822159392249
42,DirectReturns,164,0.013218036584991955,0.02496906480655212
42,DirectReturns,165,0.01314889615138642,0.024838457514285286
42,DirectReturns,166,0.013080464374560336,0.024709188885059515
42,DirectReturns,167,0.013014590117042146,0.024584751447284323
42,DirectReturns,168,0.012950584778083373,0.024463844424055053
42,DirectReturns,169,0.012886170896987223,0.02434216565874149
42,DirectReturns,170,0.012823694386938431,0.024224146615726683
42,DirectReturns,171,0.012760940091313462,0.024105602831687795
42,DirectReturns,172,0.012699831701639103,0.023990168188108767
42,DirectReturns,173,0.012639764497488408,0.023876700359241502
42,DirectReturns,174,0.012579818693388468,0.023763461856849116
42,DirectReturns,175,0.012519670283595685,0.02364984062933396
42,DirectReturns,176,0.012459474091717578,0.02353612914075942
42,DirectReturns,177,0.012400464951747552,0.023424660010634347
42,DirectReturns,178,0.01234239810498679,0.023314970886189963
42,DirectReturns,179,0.012285262040125247,0.02320704002239291
42,DirectReturns,180,0.01222776502987071,0.023098427327459186
42,DirectReturns,181,0.012170358100111368,0.02298998479590093
42,DirectReturns,182,0.012115262010860998,0.022885907475927243
42,DirectReturns,183,0.012060570749961462,0.022782594882640655
42,DirectReturns,184,0.012006261404605204,0.022680003733411915
42,DirectReturns,185,0.01195210812025625,0.022577707385712898
42,DirectReturns,186,0.011898046093160915,0.022475583424303253
42,DirectReturns,187,0.011845745442696873,0.022376786729161387
42,DirectReturns,188,0.011793159837309697,0.02227745174999398
42,DirectReturns,189,0.011743245558350622,0.022183162945594956
42,DirectReturns,190,0.011693989024044005,0.02209011663048303
42,DirectReturns,191,0.01164542460377115,0.021998377728923147
42,DirectReturns,192,0.011598072584692427,0.02190892907098554
42,DirectReturns,193,0.011550431036341225,0.021818933488009448
42,DirectReturns,194,0.011504353024616502,0.021731891448632887
42,DirectReturns,195,0.011459714320680268,0.021647568282760443
42,DirectReturns,196,0.011415549137789582,0.021564139605082033
42,DirectReturns,197,0.011373140608572445,0.021484029271935007
42,DirectReturns,198,0.01132995548319445,0.02140245193725986
42,DirectReturns,199,0.01128857638344027,0.02132428621145365
42,DirectReturns,200,0.011249385503935467,0.02125025406576476
7,Base,1,0.5006821624184127,0.9457959418197214
7,Base,2,0.4756580211854925,0.8985249723262233
7,Base,3,0.4497720895636948,0.8496260681594334
7,Base,4,0.42195940516036695,0.7970874997536405
7,Base,5,0.39247337099916696,0.7413879491339097
7,Base,6,0.36169224063885413,0.6832419428156765
7,Base,7,0.3295928705545174,0.6226057623412379
7,Base,8,0.2976050419050636,0.5621802852718246
7,Base,9,0.26830581959437666,0.5068336249752595
7,Base,10,0.24446790845305844,0.4618034615078486
7,Base,11,0.22671031222666976,0.4282591020158557
7,Base,12,0.21213318687445526,0.40072269861189286
7,Base,13,0.1972588368628738,0.3726248334708468
7,Base,14,0.1814594719817688,0.3427796016860753
7,Base,15,0.1660647839045443,0.31369881031398006
7,Base,16,0.15274399794228152,0.2885356504280709
7,Base,17,0.14179318197206736,0.26784939858675255
7,Base,18,0.1311719915466038,0.24778581422981064
7,Base,19,0.1200336066634933,0.22674524196339066
7,Base,20,0.10904911925933428,0.20599538428992822
7,Base,21,0.09911750580018457,0.1872344209274346
7,Base,22,0.09066204755176682,0.17126193638963616
7,Base,23,0.08352780883485034,0.157785254908034
7,Base,24,0.07740146123546231,0.14621249451710958
7,Base,25,0.07272133344892151,0.13737166454560185
7,Base,26,0.06940310881419397,0.13110348958523876
7,Base,27,0.06610718970869088,0.12487745009644657
7,Base,28,0.062144838376219806,0.11739251036499412
7,Base,29,0.05798520547411942,0.10953490285754189
7,Base,30,0.0541250807463347,0.10224307068037368
7,Base,31,0.05061746054604448,0.09561712472125442
7,Base,32,0.04719804286246456,0.08915779460872325
7,Base,33,0.04382869388122922,0.08279304500862923
7,Base,34,0.04116009119000517,0.07775201541912358
7,Base,35,0.039463072887184876,0.07454632297693922
7,Base,36,0.03798821709116792,0.07176029876568236
7,Base,37,0.03633444345291439,0.06863629612857323
7,Base,38,0.03485485579976233,0.0658413333698474
7,Base,39,0.033790821280206836,0.06383135657001349
7,Base,40,0.03297900379317753,0.06229782144061747
7,Base,41,0.03213502129311066,0.060703526130246425
7,Base,42,0.031316915119577335,0.05915811157988971
7,Base,43,0.030699992976933068,0.057992736612039214
7,Base,44,0.030013709740287123,0.056696337521200006
7,Base,45,0.02911320743219062,0.05499527546521803
7,Base,46,0.028206321303647402,0.05328215427886352
7,Base,47,0.027520771204242782,0.05198714009501659
7,Base,48,0.02708751279576946,0.051168708612428844
7,Base,49,0.02675288970814264,0.05053660069632508
7,Base,50,0.02642533591996443,0.04991784679047346
7,Base,51,0.026175433535528782,0.04944577752419753
7,Base,52,0.026002560265421124,0.049119217383674106
7,Base,53,0.025803098245415698,0.04874243070496147
7,Base,54,0.025537086912997,0.04823993139988455
7,Base,55,0.025241826246680327,0.04768217967445374
7,Base,56,0.02496632975648649,0.0471617627673438
7,Base,57,0.024690853154312974,0.04664138342899569
7,Base,58,0.0243921745732164,0.04607717521245942
7,Base,59,0.024157364462715675,0.04563361547280919
7,Base,60,0.023971106740405486,0.045281771905939024
7,Base,61,0.023815179929916084,0.044987223875968416
7,Base,62,0.02364460323888908,0.044665002006982486
7,Base,63,0.023471566510183867,0.04433813309077295
7,Base,64,0.023316158529485494,0.04404456513788054
7,Base,65,0.0231765256871716,0.04378079665256576
7,Base,66,0.02306075346882179,0.043562101235573435
7,Base,67,0.022954685309073134,0.04336173692748224
7,Base,68,0.022863765770489777,0.04318998858676065
7,Base,69,0.022773274257100427,0.04301904879190284
7,Base,70,0.022681528882243344,0.04284574043435835
7,Base,71,0.02258312682396367,0.04265985750428135
7,Base,72,0.022492786652371616,0.042489203596296383
7,Base,73,0.02239497748987752,0.042304440655046655
7,Base,74,0.02228992254440595,0.04210599032357256
7,Base,75,0.022187629559171494,0.04191275737546021
7,Base,76,0.022096964208628566,0.04174148919967187
7,Base,77,0.022003965875268622,0.04156581398515458
7,Base,78,0.021917893664533374,0.04140322231777096
7,Base,79,0.021839685898396775,0.041255486701479986
7,Base,80,0.021764111539136186,0.04111272562936782
7,Base,81,0.021684744961183288,0.040962801000574596
7,Base,82,0.021610299916509403,0.04082217322026572
7,Base,83,0.02153945881400678,0.040688353339530636
7,Base,84,0.021463669926055355,0.04054518701957777
7,Base,85,0.02138338880314607,0.04039353480196016
7,Base,86,0.021303831288311616,0.04024324949059969
7,Base,87,0.02122309779319071,0.040090742735245245
7,Base,88,0.02114638869799202,0.03994583813031755
7,Base,89,0.021069812658046326,0.039801184868712564
7,Base,90,0.020994563679785624,0.03965903844607733
7,Base,91,0.020920708992342902,0.03951952585922923
7,Base,92,0.02084999526131342,0.03938594658507341
7,Base,93,0.02077970692023437,0.039253170878767646
7,Base,94,0.020710980865110553,0.039123346353525094
7,Base,95,0.020641492152824514,0.03899208115772711
7,Base,96,0.020572954642726085,0.03886261279680046
7,Base,97,0.020506732747594413,0.0387375186664791
7,Base,98,0.02043867558522392,0.03860895768944955
7,Base,99,0.02037074469158615,0.03848063523590646
7,Base,100,0.020304090234923192,0.03835472399051374
7,Base,101,0.02023701421215971,0.03822801640057948
7,Base,102,0.02017180168407549,0.03810482897940206
7,Base,103,0.020108716428771795,0.037985660007680166
7,Base,104,0.02004539424725907,0.03786604347887749
7,Base,105,0.019983475431042362,0.037749077927683956
7,Base,106,0.019922094315968898,0.03763312810182949
7,Base,107,0.019858078366475365,0.03751220103514457
7,Base,108,0.019793729783296434,0.037390645618553514
7,Base,109,0.01972856426174241,0.037267546993400465
7,Base,110,0.019666196840861464,0.03714973402142231
7,Base,111,0.019604830848139812,0.037033812761912026
7,Base,112,0.01954479947334969,0.036920412615231935
7,Base,113,0.019485189482565404,0.03680780846911383
7,Base,114,0.0194274719865055,0.03669877927326277
7,Base,115,0.019370428253046593,0.036591022824838317
7,Base,116,0.01931436672861525,0.036485121783660264
7,Base,117,0.0192596231145623,0.036381710294499686
7,Base,118,0.01920538590230333,0.036279255405748764
7,Base,119,0.01915087662306829,0.036176286578493165
7,Base,120,0.019099095981451746,0.03607847218768445
7,Base,121,0.019048883817058233,0.03598362067333455
7,Base,122,0.018999700676113316,0.035890712999358386
7,Base,123,0.01895055113290415,0.0357978687919974
7,Base,124,0.018901167560295903,0.03570458249967208
7,Base,125,0.01885046924731012,0.03560881264350734
7,Base,126,0.018797116126770205,0.035508027816969226
7,Base,127,0.018741922588376456,0.03540376641413567
7,Base,128,0.018684986348084694,0.03529621302187917
7,Base,129,0.018626651579760064,0.03518601778967451
7,Base,130,0.018567527765820158,0.03507433203873989
7,Base,131,0.018509496327409135,0.034964709801187044
7,Base,132,0.018449785004559877,0.03485191423731329
7,Base,133,0.01838761026233708,0.0347344652381439
7,Base,134,0.018324004024787025,0.034614312123324144
7,Base,135,0.01825943142345666,0.034492333533162264
7,Base,136,0.018193486506949103,0.03436776261952071
7,Base,137,0.01812898023102971,0.03424590931903208
7,Base,138,0.018073528974783655,0.03414116108339892
7,Base,139,0.018024561427667878,0.034048660669325326
7,Base,140,0.017978135004739614,0.03396096047607965
7,Base,141,0.017935157700221787,0.033879775718054776
7,Base,142,0.0178952180113089,0.03380432906042093
7,Base,143,0.017856307207363042,0.03373082598156713
7,Base,144,0.017816067199186793,0.033654812016443915
7,Base,145,0.017774146779403744,0.03357562372917065
7,Base,146,0.017732429983697895,0.03349682009076314
7,Base,147,0.01769173777229625,0.03341995190712055
7,Base,148,0.017652017308572493,0.033344919369081516
7,Base,149,0.01761370660621398,0.033272549890920114
7,Base,150,0.017576048722407644,0.03320141359657019
7,Base,151,0.017538733818150114,0.033130925195613996
7,Base,152,0.01750210629256939,0.03306173526305115
7,Base,153,0.01746604318189852,0.03299361151852398
7,Base,154,0.017430129495625654,0.03292577003887431
7,Base,155,0.017394169797525658,0.032857841642208924
7,Base,156,0.017357678805427712,0.03278890962339582
7,Base,157,0.017320818577200983,0.032719280112124646
7,Base,158,0.017283777969438863,0.03264930986126783
7,Base,159,0.017247167762318827,0.032580152643531014
7,Base,160,0.017210511136811095,0.032510907740779624
7,Base,161,0.017174015107974828,0.03244196620749402
7,Base,162,0.017138030844699,0.032373991406851516
7,Base,163,0.01710234095076777,0.032306572674214655
7,Base,164,0.017066839771047806,0.03223951042548829
7,Base,165,0.017031593492920667,0.03217292968960612
7,Base,166,0.01699622613067259,0.03210612022404512
7,Base,167,0.016961547241667218,0.032040611294528495
7,Base,168,0.016927232979685198,0.03197579115080224
7,Base,169,0.016893540534356707,0.031912145627846625
7,Base,170,0.016861836926777198,0.031852257048543324
7,Base,171,0.016836407602405547,0.031804220682163195
7,Base,172,0.016821506961843813,0.031776073153787644
7,Base,173,0.016835906643483813,0.03180327436341897
7,Base,174,0.01689613361426472,0.03191704399379193
7,Base,175,0.017036462652816695,0.032182127604002526
7,Base,176,0.017096287968233672,0.032295138501507156
7,Base,177,0.01695765213097278,0.032033253373347635
7,Base,178,0.016641963789930034,0.031436913471011525
7,Base,179,0.016536490878015175,0.03123767359480116
7,Base,180,0.01667036488634829,0.03149056355833612
7,Base,181,0.016714088610648048,0.03157315831426712
7,Base,182,0.016546916226767846,0.03125736723136832
7,Base,183,0.01637400232882768,0.030930730344273932
7,Base,184,0.016399038793066065,0.030978024592105337
7,Base,185,0.016481570041177503,0.031133927329203216
7,Base,186,0.016400721386141,0.03098120303508066
7,Base,187,0.01624951788713561,0.030695577409718892
7,Base,188,0.016214945082120194,0.030630268874413856
7,Base,189,0.016262504417219343,0.030720109155352063
7,Base,190,0.01622902084375127,0.03065685819440159
7,Base,191,0.016113301136509838,0.030438261971662484
7,Base,192,0.016055098592903407,0.030328316513888127
7,Base,193,0.016071411997206783,0.030359132773674316
7,Base,194,0.01606187438081981,0.03034111607655481
7,Base,195,0.01598818422064719,0.030201914284130927
7,Base,196,0.01591005809216167,0.030054332882559157
7,Base,197,0.015885990066478787,0.03000886802935063
7,Base,198,0.01588655836277917,0.030009941549389883
7,Base,199,0.015852563301118693,0.029945724379748594
7,Base,200,0.015785757972919208,0.029819528135812495
7,Stacking,1,0.5384745773402916,1.017186367418326
7,Stacking,2,0.5193464120397634,0.9810529828609235
7,Stacking,3,0.5005217055959984,0.9454928365308418
7,Stacking,4,0.4802789597656868,0.9072539930195821
7,Stacking,5,0.4572957928813091,0.8638384539789797
7,Stacking,6,0.4305928411185437,0.8133961867932643
7,Stacking,7,0.3993424756459884,0.7543637884718197
7,Stacking,8,0.36298070855101167,0.6856758775829893
7,Stacking,9,0.3218662612590397,0.6080100841561175
7,Stacking,10,0.2771074654937906,0.523460063058834
7,Stacking,11,0.23022934174017487,0.4349066003348303
7,Stacking,12,0.18376404035704333,0.3471329651181826
7,Stacking,13,0.14049279427628522,0.2653929471735
7,Stacking,14,0.10310868751889185,0.1947738216809686
7,Stacking,15,0.07497927998210265,0.14163695863479686
7,Stacking,16,0.06014737114143551,0.11361926548754214
7,Stacking,17,0.06029704216896073,0.113901996251821
7,Stacking,18,0.07092012659207915,0.13396915839808765
7,Stacking,19,0.0819007482288817,0.1547117135803646
7,Stacking,20,0.08544011489914921,0.16139762908648467
7,Stacking,21,0.07922406919723225,0.14965542766544443
7,Stacking,22,0.06605790977677645,0.12478435958291062
7,Stacking,23,0.05154607013926724,0.0973712818507249
7,Stacking,24,0.040021990462530244,0.07560212646716144
7,Stacking,25,0.033132863698741424,0.0625884650568953
7,Stacking,26,0.03097893582661307,0.05851966374272157
7,Stacking,27,0.03255201724146596,0.06149123758736065
7,Stacking,28,0.035652543316870226,0.06734817677900089
7,Stacking,29,0.038181225147693364,0.07212489381280475
7,Stacking,30,0.03902322349737816,0.07371544103402826
7,Stacking,31,0.03796027424740339,0.07170751432433592
7,Stacking,32,0.03530017159285511,0.06668254142867058
7,Stacking,33,0.03167855562906421,0.059841255801801226
7,Stacking,34,0.027983853585776736,0.05286190949975726
7,Stacking,35,0.025052260379119333,0.04732408697272714
7,Stacking,36,0.023228030099152187,0.04387808924154428
7,Stacking,37,0.022452938276750118,0.042413929430808094
7,Stacking,38,0.022482308228812545,0.04246940970064217
7,Stacking,39,0.022856200696561715,0.043175698051251724
7,Stacking,40,0.022980465452547463,0.043410435996288244
7,Stacking,41,0.022484792517773588,0.042474102558894423
7,Stacking,42,0.021470546416965143,0.040558176811674666
7,Stacking,43,0.020255334202365444,0.0382626231305398
7,Stacking,44,0.019159896746923755,0.03619332572463731
7,Stacking,45,0.018486464507720624,0.03492120235628647
7,Stacking,46,0.018333995892762023,0.034633186908350044
7,Stacking,47,0.018483645123027168,0.03491587649728519
7,Stacking,48,0.018685097009778506,0.03529642206344042
7,Stacking,49,0.018703730449190947,0.0353316209035455
7,Stacking,50,0.01842800774312731,0.03481077667134253
7,Stacking,51,0.01793632814871592,0.03388198671241198
7,Stacking,52,0.017363116691648528,0.03279918187015389
7,Stacking,53,0.01685766029705195,0.03184436733378787
7,Stacking,54,0.01655615228966334,0.03127481428952345
7,Stacking,55,0.016469892485666906,0.03111186825572045
7,Stacking,56,0.016516059704963244,0.03119907880950704
7,Stacking,57,0.016601006210965993,0.03135954400415487
7,Stacking,58,0.016612036676198833,0.031380380714620466
7,Stacking,59,0.016476172707359973,0.03112373168652921
7,Stacking,60,0.01624862684908746,0.030693894225788637
7,Stacking,61,0.01600396275039545,0.030231720158044435
7,Stacking,62,0.01579454252142444,0.029836122276667914
7,Stacking,63,0.015672630643536512,0.029605828952837324
7,Stacking,64,0.01563445905885404,0.029533722270004593
7,Stacking,65,0.015624454636785063,0.0295148237701112
7,Stacking,66,0.015601910963537703,0.029472238440991276
7,Stacking,67,0.01554960577636804,0.02937343317594601
7,Stacking,68,0.015466071326229527,0.029215635375518034
7,Stacking,69,0.015379237116898797,0.02905160428162119
7,Stacking,70,0.0153099768617989,0.028920770644795646
7,Stacking,71,0.015261895397448502,0.028829944054050528
7,Stacking,72,0.01522853781358924,0.028766931089317355
7,Stacking,73,0.015188927781346737,0.02869210715796467
7,Stacking,74,0.01512800094958089,0.028577015479935377
7,Stacking,75,0.015055351969053842,0.028439780491119455
7,Stacking,76,0.014984609135404047,0.0283061462416874
7,Stacking,77,0.014927071837787223,0.028197457443335943
7,Stacking,78,0.014895978903263963,0.028138722434384714
7,Stacking,79,0.014882299705168621,0.028112882228727237
7,Stacking,80,0.014868734919094585,0.028087258149054606
7,Stacking,81,0.014844294053406981,0.028041088995613545
7,Stacking,82,0.01480231527462997,0.027961790467345496
7,Stacking,83,0.014748170194377592,0.02785950961730513
7,Stacking,84,0.014696282608527685,0.027761493207272427
7,Stacking,85,0.014655747453039644,0.02768492170455214
7,Stacking,86,0.014628633582786816,0.027633703206317084
7,Stacking,87,0.014609574762395779,0.027597700815309895
7,Stacking,88,0.01458879179155126,0.027558441478830326
7,Stacking,89,0.014561810536972475,0.02750747349354689
7,Stacking,90,0.014527236124108178,0.027442161920991755
7,Stacking,91,0.01449040580240163,0.027372588903575454
7,Stacking,92,0.014459728521508296,0.027314639070422156
7,Stacking,93,0.014435151124843962,0.027268212007965326
7,Stacking,94,0.014416170916680345,0.027232358116607718
7,Stacking,95,0.01439893771283938,0.02719980434201625
7,Stacking,96,0.01437751432488511,0.027159335248231668
7,Stacking,97,0.014352208315832176,0.027111531826295665
7,Stacking,98,0.014326112617515131,0.027062236669767627
7,Stacking,99,0.01430261210092327,0.02701784384954833
7,Stacking,100,0.014283390428649637,0.026981533828948478
7,Stacking,101,0.014267404898227795,0.026951336927729178
7,Stacking,102,0.01425153786944392,0.026921363877840526
7,Stacking,103,0.014234100872479663,0.02688842513505277
7,Stacking,104,0.0142149210274529,0.026852194126735195
7,Stacking,105,0.014195448163723045,0.02681540960179357
7,Stacking,106,0.014177025633699464,0.026780609172614725
7,Stacking,107,0.014160326866987682,0.026749064957591943
7,Stacking,108,0.014145735980441323,0.026721502559090584
7,Stacking,109,0.014131822745754096,0.026695220254881455
7,Stacking,110,0.014117097657635736,0.026667404347643992
7,Stacking,111,0.014101704647970819,0.026638326726817343
7,Stacking,112,0.014086166642312584,0.02660897520643454
7,Stacking,113,0.014071500276175871,0.02658127022588092
7,Stacking,114,0.014057823478925847,0.02655543455545543
7,Stacking,115,0.014044707472845475,0.026530658227767262
7,Stacking,116,0.014031542476470291,0.02650578935669429
7,Stacking,117,0.01401780653929158,0.026479841970076873
7,Stacking,118,0.014003805774241485,0.026453394319729612
7,Stacking,119,0.013991020140623426,0.026429242070464046
7,Stacking,120,0.01397909472580567,0.02640671478711792
7,Stacking,121,0.013967203781550391,0.026384252619169445
7,Stacking,122,0.013955455340278268,0.026362059641444398
7,Stacking,123,0.013943854659525464,0.026340145785505628
7,Stacking,124,0.013931985704462788,0.02631772515546421
7,Stacking,125,0.013920199672347908,0.026295461168086336
7,Stacking,126,0.01390912650401763,0.026274543790843905
7,Stacking,127,0.01389841237499476,0.026254304644114535
7,Stacking,128,0.013887313926472805,0.026233339512219567
7,Stacking,129,0.01387575884483238,0.02621151179367229
7,Stacking,130,0.01386390288833618,0.026189115718113432
7,Stacking,131,0.013852414934359878,0.026167414804707377
7,Stacking,132,0.013841151015845307,0.026146137097571555
7,Stacking,133,0.013830334561308553,0.02612570465644698
7,Stacking,134,0.013819862310102755,0.026105922420458543
7,Stacking,135,0.013809592681322046,0.02608652294120034
7,Stacking,136,0.013799695130112064,0.026067826321925672
7,Stacking,137,0.013789935248120406,0.026049389761821827
7,Stacking,138,0.0137803297401364,0.02603124481648064
7,Stacking,139,0.01377077768535751,0.026013200845027222
7,Stacking,140,0.013761702578735917,0.02599605783563215
7,Stacking,141,0.013752541389293528,0.025978752214527133
7,Stacking,142,0.013743736558312904,0.02596211975977848
7,Stacking,143,0.013734804258917764,0.025945246515326877
7,Stacking,144,0.013725886508153562,0.025928400753452315
7,Stacking,145,0.013716710501871503,0.025911067143120036
7,Stacking,146,0.01370755417419026,0.025893770705953067
7,Stacking,147,0.013698373523308749,0.02587642832190436
7,Stacking,148,0.013689350442050023,0.025859383589182126
7,Stacking,149,0.013680429008956028,0.025842530871332623
7,Stacking,150,0.013671578837524193,0.02582581276780721
7,Stacking,151,0.013662733834366853,0.025809104427228058
7,Stacking,152,0.01365398733973882,0.02579258217070431
7,Stacking,153,0.013645155188873227,0.025775898108292603
7,Stacking,154,0.013636268836064941,0.025759111657616872
7,Stacking,155,0.013627168280221189,0.025741920574268204
7,Stacking,156,0.013618242100009574,0.025725058889043955
7,Stacking,157,0.013609454887661635,0.025708459716150624
7,Stacking,158,0.013600902933219807,0.025692304948889418
7,Stacking,159,0.013592543494425654,0.025676513846507796
7,Stacking,160,0.013583952091895574,0.025660284561229808
7,Stacking,161,0.013575024383153144,0.025643419988588448
7,Stacking,162,0.013566109742887907,0.02562658010249201
7,Stacking,163,0.013557347809285327,0.025610028681519098
7,Stacking,164,0.013548273688350841,0.025592887534101418
7,Stacking,165,0.013539052070818422,0.02557546776344882
7,Stacking,166,0.013529818423452494,0.025558025268264437
7,Stacking,167,0.013519993469628778,0.02553946578651627
7,Stacking,168,0.013510486022363679,0.025521506079310082
7,Stacking,169,0.013500900219512276,0.025503398357253144
7,Stacking,170,0.013491041171893042,0.025484774471825632
7,Stacking,171,0.013481135564297014,0.025466062633919664
7,Stacking,172,0.013471087616478266,0.025447081913247124
7,Stacking,173,0.013461314847269038,0.02542862100900044
7,Stacking,174,0.013451633474379627,0.025410332753741216
7,Stacking,175,0.013442050932554616,0.025392231191810916
7,Stacking,176,0.013432656554168832,0.02537448507337467
7,Stacking,177,0.013423465397994772,0.025357122844674392
7,Stacking,178,0.013414127681375216,0.025339483761144876
7,Stacking,179,0.013404721620869212,0.02532171557501234
7,Stacking,180,0.013395367442265407,0.025304045394553342
7,Stacking,181,0.013386185806989732,0.025286701150969634
7,Stacking,182,0.013377100362840295,0.02526953861383298
7,Stacking,183,0.013368065793427532,0.02525247217981942
7,Stacking,184,0.013358788543738493,0.02523494731920773
7,Stacking,185,0.01334949111090031,0.025217384332331543
7,Stacking,186,0.013340150413219573,0.025199739617533773
7,Stacking,187,0.013331416584001088,0.02518324128615426
7,Stacking,188,0.013322836395145504,0.02516703318367172
7,Stacking,189,0.013314217100174315,0.025150751209163734
7,Stacking,190,0.013305649597780215,0.025134567071592846
7,Stacking,191,0.013296859142599997,0.025117961772941823
7,Stacking,192,0.013287849406609487,0.025100942249626806
7,Stacking,193,0.013279227265013667,0.025084654897803184
7,Stacking,194,0.013270594125644386,0.02506834677102433
7,Stacking,195,0.013261730618599156,0.025051603476329794
7,Stacking,196,0.013252513230493439,0.025034191695126214
7,Stacking,197,0.013244084886151333,0.025018270429154766
7,Stacking,198,0.013235550400519344,0.025002148660731333
7,Stacking,199,0.013226977453066906,0.024985954237365448
7,Stacking,200,0.01321868049690821,0.02497028116559783
7,DirectReturns,1,0.5398890028120816,1.0198582378615704
7,DirectReturns,2,0.500808082430228,0.9460338065672762
7,DirectReturns,3,0.4690274716329532,0.8859997670572057
7,DirectReturns,4,0.4384838846450806,0.8283024836504796
7,DirectReturns,5,0.40693704351400095,0.7687100384655194
7,DirectReturns,6,0.37427478886566823,0.7070105608011653
7,DirectReturns,7,0.34129335993670756,0.6447081582435155
7,DirectReturns,8,0.30885560108761323,0.5834327564336907
7,DirectReturns,9,0.2770126486242423,0.5232809526028079
7,DirectReturns,10,0.24510247769076318,0.4630021720968694
7,DirectReturns,11,0.21259705941269272,0.40159896063422545
7,DirectReturns,12,0.18011497730773968,0.34023983154456927
7,DirectReturns,13,0.15055988360423717,0.28440982643742846
7,DirectReturns,14,0.12733429104061517,0.24053634173622043
7,DirectReturns,15,0.11246171697621941,0.212441831385433
7,DirectReturns,16,0.10414945874929701,0.19673985378669662
7,DirectReturns,17,0.10121108381816549,0.19118922048275527
7,DirectReturns,18,0.10306975674966803,0.19470028088741217
7,DirectReturns,19,0.10499777191423548,0.1983423297864718
7,DirectReturns,20,0.10191709516772945,0.192522886267993
7,DirectReturns,21,0.09400434383037468,0.17757558303803572
7,DirectReturns,22,0.083418484304922,0.15757873926895447
7,DirectReturns,23,0.07276986011706363,0.13746333213283357
7,DirectReturns,24,0.06489532587755178,0.1225882215607361
7,DirectReturns,25,0.06080864108827276,0.11486841410738724
7,DirectReturns,26,0.059236264023057324,0.11189817078953487
7,DirectReturns,27,0.05923376414596804,0.11189344848507994
7,DirectReturns,28,0.05992037705258609,0.11319047032732746
7,DirectReturns,29,0.05956616256889182,0.11252135397695937
7,DirectReturns,30,0.05749237598477934,0.10860394073024045
7,DirectReturns,31,0.05457252874064068,0.10308830649853393
7,DirectReturns,32,0.05148339552345281,0.09725288858301574
7,DirectReturns,33,0.048403612287579424,0.09143513291921553
7,DirectReturns,34,0.04583323763916432,0.08657965754201263
7,DirectReturns,35,0.04429912668356569,0.08368169946597914
7,DirectReturns,36,0.04360253929439269,0.08236583568001897
7,DirectReturns,37,0.04329146721150075,0.08177821595697651
7,DirectReturns,38,0.04311625770638068,0.08144724263427938
7,DirectReturns,39,0.042781109472177004,0.08081414270859642
7,DirectReturns,40,0.04210547658109501,0.079537862276598
7,DirectReturns,41,0.041103125103138065,0.07764440564624887
7,DirectReturns,42,0.039909305543083265,0.07538926300303793
7,DirectReturns,43,0.03877652379865864,0.07324942168800234
7,DirectReturns,44,0.03794467404488707,0.07167804531317674
7,DirectReturns,45,0.03738513286398068,0.07062106382291143
