epoch,fit_mse,val_mse
1,0.90477454662323,23.791095733642578
2,0.8220805525779724,22.99032211303711
3,0.7396047711372375,21.92949104309082
4,0.6551806926727295,20.507972717285156
5,0.569494366645813,18.84596824645996
6,0.48257821798324585,16.84455108642578
7,0.3994181454181671,14.517171859741211
8,0.32949262857437134,12.035063743591309
9,0.28150424361228943,9.618950843811035
10,0.25759157538414,7.578710556030273
11,0.24782587587833405,6.203242778778076
12,0.2411467730998993,5.48859977722168
13,0.23077452182769775,5.273787021636963
14,0.21552588045597076,5.407435894012451
15,0.19825397431850433,5.792164325714111
16,0.18304015696048737,6.346641540527344
17,0.17235854268074036,6.977176666259766
18,0.16572140157222748,7.583811283111572
19,0.1615135371685028,8.086250305175781
20,0.15645727515220642,8.410371780395508
21,0.14967568218708038,8.500067710876465
22,0.1411660760641098,8.327702522277832
23,0.13115441799163818,7.89809513092041
24,0.12047931551933289,7.253929138183594
25,0.11057886481285095,6.467057704925537
26,0.10294594615697861,5.616221904754639
27,0.09814565628767014,4.785205364227295
28,0.09597515314817429,4.048112869262695
29,0.0951799601316452,3.4612090587615967
30,0.09424130618572235,3.045483112335205
31,0.0922626405954361,2.792483329772949
32,0.08932353556156158,2.6752843856811523
33,0.08572275936603546,2.676417112350464
34,0.08176250010728836,2.719825506210327
35,0.07774069160223007,2.7682385444641113
36,0.07398256659507751,2.7969486713409424
37,0.07094483822584152,2.7929840087890625
38,0.0688188448548317,2.7633402347564697
39,0.06734052300453186,2.720177412033081
40,0.06637591123580933,2.6712450981140137
41,0.06568694114685059,2.6192002296447754
42,0.06500184535980225,2.5612051486968994
43,0.06404531747102737,2.4900460243225098
44,0.06276679039001465,2.4099106788635254
45,0.061373233795166016,2.3265891075134277
46,0.06006552651524544,2.251296281814575
47,0.05896607041358948,2.191987991333008
48,0.0580616258084774,2.148686170578003
49,0.05728546157479286,2.116582155227661
50,0.0565761998295784,2.0862340927124023
51,0.055791374295949936,2.0499699115753174
52,0.05485028028488159,2.01039457321167
53,0.053820207715034485,1.9766240119934082
54,0.05277949571609497,1.9604870080947876
55,0.051771752536296844,1.9711536169052124
56,0.05084758996963501,2.004749298095703
57,0.05005032196640968,2.046586513519287
58,0.04938365891575813,2.085087537765503
59,0.04887121170759201,2.13515305519104
60,0.0482507087290287,2.0742874145507812
61,0.04757287725806236,1.9747689962387085
62,0.04690324142575264,1.911585807800293
63,0.046275895088911057,1.8639353513717651
64,0.04577529802918434,1.8336652517318726
65,0.04540141299366951,1.8174529075622559
66,0.04509348049759865,1.8077502250671387
67,0.04477576166391373,1.7972015142440796
68,0.04441611096262932,1.7817931175231934
69,0.0440223254263401,1.7603108882904053
70,0.043636105954647064,1.7325910329818726
71,0.04325985535979271,1.7004114389419556
72,0.042901404201984406,1.6719202995300293
73,0.04258811101317406,1.651945948600769
74,0.04230901971459389,1.6421531438827515
75,0.04202677309513092,1.638670563697815
76,0.0417141318321228,1.6355897188186646
77,0.04136890918016434,1.62643563747406
78,0.04102425277233124,1.609373927116394
79,0.04069327935576439,1.5877405405044556
80,0.040385033935308456,1.566659927368164
81,0.04008437320590019,1.5492044687271118
82,0.03978976234793663,1.5330722332000732
83,0.03950311243534088,1.5154517889022827
84,0.03921519219875336,1.4953187704086304
85,0.038926415145397186,1.4730064868927002
86,0.03863869979977608,1.4520539045333862
87,0.03836701437830925,1.4343867301940918
88,0.03810562193393707,1.420313835144043
89,0.03783932328224182,1.409741997718811
90,0.03757993131875992,1.4029940366744995
91,0.037330999970436096,1.4002443552017212
92,0.0369722917675972,1.3981629610061646
93,0.036670323461294174,1.3901036977767944
94,0.03640318661928177,1.373835802078247
95,0.03621863201260567,1.3692914247512817
96,0.03590100258588791,1.386244535446167
97,0.035627394914627075,1.4024218320846558
98,0.0354028046131134,1.3934887647628784
99,0.03518253192305565,1.371433973312378
100,0.03497478738427162,1.3635244369506836
101,0.0347004234790802,1.3802785873413086
102,0.03449656069278717,1.4050791263580322
103,0.03427400812506676,1.41972815990448
104,0.03407123312354088,1.4320287704467773
105,0.03383449465036392,1.4676353931427002
106,0.03362513706088066,1.532813549041748
107,0.033415038138628006,1.5404313802719116
108,0.03322821483016014,1.5349258184432983
109,0.03301627188920975,1.5444631576538086
110,0.03278958424925804,1.5866472721099854
111,0.03258310258388519,1.5935511589050293
112,0.03234763815999031,1.5262184143066406
113,0.03210919722914696,1.5376970767974854
114,0.03186168894171715,1.5088101625442505
115,0.0316283218562603,1.5028976202011108
116,0.031412385404109955,1.467288613319397
117,0.031204838305711746,1.449187994003296
118,0.030988279730081558,1.469691514968872
119,0.030764691531658173,1.4530593156814575
120,0.030518412590026855,1.401127815246582
121,0.03027178905904293,1.3759827613830566
122,0.03002568893134594,1.3549613952636719
123,0.02978356182575226,1.3122985363006592
124,0.02955109067261219,1.28813636302948
125,0.029323507100343704,1.2656733989715576
126,0.029105670750141144,1.246387243270874
127,0.028903890401124954,1.221039056777954
128,0.028732934966683388,1.182608962059021
129,0.02855241857469082,1.1746275424957275
130,0.028368322178721428,1.1456602811813354
131,0.028200451284646988,1.121694803237915
132,0.028044939041137695,1.1280221939086914
133,0.02787846326828003,1.087976098060608
134,0.027709010988473892,1.0730385780334473
135,0.02757434919476509,1.0522515773773193
136,0.027447842061519623,1.0109500885009766
137,0.027318023145198822,1.0089712142944336
138,0.027197256684303284,0.9870516657829285
139,0.027083750814199448,0.9455767273902893
140,0.026973260566592216,0.9389848709106445
141,0.02684646286070347,0.9051797986030579
142,0.026718061417341232,0.899420976638794
143,0.02660512737929821,0.8800013065338135
144,0.026506595313549042,0.8380323648452759
145,0.026392681524157524,0.8259766101837158
146,0.02627462148666382,0.8109692335128784
147,0.026203153654932976,0.7872622013092041
148,0.02611311338841915,0.8036007285118103
149,0.025977982208132744,0.7678426504135132
150,0.025886159390211105,0.7546362280845642
151,0.025808939710259438,0.7682845592498779
152,0.025706201791763306,0.7445432543754578
153,0.02559199556708336,0.7451708316802979
154,0.0255371555685997,0.7490953207015991
155,0.0254456028342247,0.7191066145896912
156,0.025325080379843712,0.7256449460983276
157,0.025265594944357872,0.7307251691818237
158,0.025185752660036087,0.7044839262962341
159,0.025064507499337196,0.7099330425262451
160,0.024981100112199783,0.7068230509757996
161,0.02491666004061699,0.6893588304519653
162,0.024802617728710175,0.701799213886261
163,0.024729609489440918,0.7015720009803772
164,0.024665452539920807,0.6778702139854431
165,0.024551071226596832,0.6837005615234375
166,0.02447403408586979,0.6814379096031189
167,0.024403750896453857,0.662212610244751
168,0.024296114221215248,0.6671440601348877
169,0.02421746589243412,0.6606108546257019
170,0.024161428213119507,0.6443530321121216
171,0.02406391315162182,0.6557506918907166
172,0.02398042380809784,0.6542152166366577
173,0.023915154859423637,0.6406905651092529
174,0.023831024765968323,0.6474873423576355
175,0.023746119812130928,0.6411247253417969
176,0.02369004301726818,0.6321168541908264
177,0.023616507649421692,0.6400797963142395
178,0.02352827787399292,0.6327270269393921
179,0.023468175902962685,0.6247902512550354
180,0.023396085947752,0.6300886869430542
181,0.02331843040883541,0.6218054890632629
182,0.023251889273524284,0.6238870024681091
183,0.02317427657544613,0.626550018787384
184,0.023113856092095375,0.6250806450843811
185,0.023037899285554886,0.6227253079414368
186,0.022982724010944366,0.6280243992805481
187,0.022921107709407806,0.6175023913383484
188,0.02284003607928753,0.6229228973388672
189,0.022780457511544228,0.6209758520126343
190,0.02273803949356079,0.6042049527168274
191,0.02267046645283699,0.6169601082801819
192,0.022582512348890305,0.605574905872345
193,0.022525550797581673,0.5999037623405457
194,0.02248845063149929,0.6104491353034973
195,0.02242792211472988,0.5925785899162292
196,0.022339709103107452,0.6068165302276611
197,0.022273290902376175,0.6067965030670166
198,0.022248713299632072,0.5943242311477661
199,0.022191224619746208,0.6105875968933105
200,0.02210756205022335,0.5957715511322021
201,0.02203182876110077,0.5975411534309387
202,0.02199198678135872,0.6049535870552063
203,0.02195800095796585,0.5912057757377625
204,0.021874845027923584,0.6087654829025269
205,0.021805856376886368,0.6037481427192688
206,0.021764902397990227,0.5933835506439209
207,0.021719733253121376,0.6052760481834412
208,0.021660175174474716,0.5940001606941223
209,0.021597782149910927,0.5947545170783997
210,0.021550072357058525,0.5907468795776367
211,0.021513639017939568,0.5816830992698669
212,0.02146356739103794,0.5955482721328735
213,0.02140660583972931,0.580960750579834
214,0.0213464368134737,0.580522894859314
215,0.02129601128399372,0.5844150185585022
216,0.021261420100927353,0.5800567269325256
217,0.02121695503592491,0.5903753042221069
218,0.0211599413305521,0.5767706036567688
219,0.02110365778207779,0.5792558789253235
220,0.021044999361038208,0.5825587511062622
221,0.02100154012441635,0.5795124769210815
222,0.02095366269350052,0.5822018384933472
223,0.02090092934668064,0.5733421444892883
224,0.02085109055042267,0.5750751495361328
225,0.020800212398171425,0.5754038095474243
226,0.020756427198648453,0.5778964161872864
227,0.020713042467832565,0.5691087245941162
228,0.02067614160478115,0.5681566596031189
229,0.020620469003915787,0.5637751221656799
230,0.020573953166604042,0.563758373260498
231,0.020530756562948227,0.5660378932952881
232,0.02050947956740856,0.560327410697937
233,0.02048337832093239,0.5725080370903015
234,0.0204188022762537,0.5575202703475952
235,0.02037079818546772,0.5620254278182983
236,0.020327089354395866,0.566905677318573
237,0.02030545473098755,0.5565469264984131
238,0.020286202430725098,0.5609586238861084
239,0.020262837409973145,0.546019971370697
240,0.020235178992152214,0.5625143647193909
241,0.0202519278973341,0.547182559967041
242,0.02026583068072796,0.5465914607048035
243,0.020228927955031395,0.5382758378982544
244,0.02008349634706974,0.548407256603241
245,0.01998581551015377,0.5409218072891235
246,0.019987434148788452,0.5427235960960388
247,0.01997886225581169,0.5411155223846436
248,0.019928742200136185,0.5372472405433655
249,0.019863136112689972,0.5436433553695679
250,0.01983870379626751,0.5375825762748718
251,0.019817542284727097,0.5537957549095154
252,0.019759098067879677,0.5418553352355957
253,0.01971336454153061,0.5369861721992493
254,0.019699465483427048,0.5483086705207825
255,0.01968681998550892,0.5366179943084717
256,0.019631696864962578,0.5490913987159729
257,0.0195719413459301,0.5401108860969543
258,0.019537365064024925,0.5457779765129089
259,0.01951226033270359,0.5485057830810547
260,0.019493309780955315,0.5358590483665466
261,0.019462618976831436,0.5476000905036926
262,0.019425800070166588,0.5408215522766113
263,0.019402995705604553,0.546108067035675
264,0.01939142495393753,0.5348824262619019
265,0.01938393898308277,0.5438089966773987
266,0.019388379529118538,0.5337530970573425
267,0.01937209628522396,0.544087827205658
268,0.01937319152057171,0.5229955911636353
269,0.019331226125359535,0.5452588200569153
270,0.019255392253398895,0.529958963394165
271,0.019165676087141037,0.5439379215240479
272,0.019110023975372314,0.5339234471321106
273,0.01908986084163189,0.5319865345954895
274,0.019077662378549576,0.5434796810150146
275,0.019074728712439537,0.5336384773254395
276,0.019054574891924858,0.5437390804290771
277,0.019028740003705025,0.5288474559783936
278,0.018990298733115196,0.5351749062538147
279,0.018935054540634155,0.5296370387077332
280,0.01889719069004059,0.5350699424743652
281,0.01885705627501011,0.5293270349502563
282,0.018826400861144066,0.5325216054916382
283,0.018799446523189545,0.530964732170105
284,0.018767088651657104,0.531385600566864
285,0.0187501423060894,0.534963071346283
286,0.018741026520729065,0.52378910779953
287,0.018750136718153954,0.5366649627685547
288,0.018770918250083923,0.5168330669403076
289,0.01884506084024906,0.5381696224212646
290,0.019001223146915436,0.5155062079429626
291,0.01911907270550728,0.5393965244293213
292,0.019119616597890854,0.5068874359130859
293,0.01887342892587185,0.5405125021934509
294,0.018577679991722107,0.515134334564209
295,0.018438376486301422,0.527082622051239
296,0.01850743032991886,0.5294813513755798
297,0.018625928089022636,0.5127816200256348
298,0.018635328859090805,0.5456160306930542
299,0.018491482362151146,0.5161364078521729
300,0.01832692325115204,0.5393975377082825
301,0.01826946623623371,0.5317790508270264
302,0.01832672208547592,0.517985999584198
303,0.018361469730734825,0.5431554913520813
304,0.018261894583702087,0.5145813822746277
305,0.018140578642487526,0.5289390683174133
306,0.01810857653617859,0.5310662388801575
307,0.01813826709985733,0.5160375237464905
308,0.018140338361263275,0.5384267568588257
309,0.01808662712574005,0.5221952199935913
310,0.018013007938861847,0.5335842370986938
311,0.017956066876649857,0.5305202007293701
312,0.017931627109646797,0.5193231701850891
313,0.01793684810400009,0.5326356887817383
314,0.017925340682268143,0.5249402523040771
315,0.01786651834845543,0.5306617021560669
316,0.0177996177226305,0.5209338068962097
317,0.017766544595360756,0.5256485342979431
318,0.01775364764034748,0.5274013876914978
319,0.017727864906191826,0.5234524011611938
320,0.017695175483822823,0.5291144251823425
321,0.017663829028606415,0.5191662907600403
322,0.017628997564315796,0.5287360548973083
323,0.01759497821331024,0.5232386589050293
324,0.017564119771122932,0.5240553617477417
