Method,Month,Seed,Stage,Epoch,Weighted_MSE,Train_MSE,Train_MSE_standardized
E60,initial,785634,Stacking,32,0.01399881298368185,1.0666798030450664,2.0151723340927568
E60,initial,785634,Stacking,33,0.013203918166495464,1.0883067793856078,2.056030035032742
E60,initial,785634,Stacking,34,0.01272525176080228,1.1045830939499375,2.086779261480449
E60,initial,785634,Stacking,35,0.012285745308711687,1.1250142703199186,2.1253778561629586
E60,initial,785634,Stacking,36,0.011579675960179617,1.152069398106307,2.1764904251408588
E60,initial,785634,Stacking,37,0.011108422598602135,1.1793914438908957,2.228107255813702
E60,initial,785634,Stacking,38,0.010840086019002321,1.196127909102677,2.2597257992313304
E60,initial,785634,Stacking,39,0.01044627380987922,1.1972885637318982,2.261918508881936
E60,initial,785634,Stacking,40,0.010199338815536429,1.1893778327341846,2.246973549575934
E60,initial,785634,Stacking,41,0.010034809875229912,1.1834079947169636,2.2356953268356365
E60,initial,785634,Stacking,42,0.0096963360414914,1.1847613849256071,2.238252152696504
E60,initial,785634,Stacking,43,0.009493863201357214,1.1900133803344015,2.248174226608817
E60,initial,785634,Stacking,44,0.009413713796338326,1.1913588342384644,2.250716059196745
E60,initial,785634,Stacking,45,0.009215754993482378,1.186318372090327,2.2411936140890645
E60,initial,785634,Stacking,46,0.009076820054746484,1.1808963084621054,2.230950247161059
E60,initial,785634,Stacking,47,0.008955667717270561,1.1829325499531034,2.2347971162088065
E60,initial,785634,Stacking,48,0.008737541519685877,1.194022400704196,2.255748071086758
E60,initial,785634,Stacking,49,0.008622119446412392,1.2070180374084827,2.2802994383064603
E60,initial,785634,Stacking,50,0.00849915596116047,1.2130465851248151,2.291688575457113
E60,initial,785634,Stacking,51,0.008267676889521269,1.210588969536533,2.2870456461289272
E60,initial,785634,Stacking,52,0.008130290408305955,1.206565496034879,2.2794444967827574
E60,initial,785634,Stacking,53,0.007996074783460715,1.2081788141485374,2.28249237864895
E60,initial,785634,Stacking,54,0.007864983709134797,1.2155697692033776,2.296455376829396
E60,initial,785634,Stacking,55,0.007772820453061845,1.2231487342515204,2.31077356363904
E60,initial,785634,Stacking,56,0.00761944860606653,1.2262615902312795,2.3166543736370526
E60,initial,785634,Stacking,57,0.007498578626225557,1.2265251552098755,2.3171523008046866
E60,initial,785634,Stacking,58,0.0074240676371564,1.2288823798153674,2.32160557140817
E60,initial,785634,Stacking,59,0.007309778382204533,1.2349207604881838,2.333013284988049
E60,initial,785634,Stacking,60,0.0072261349799594326,1.2406098679620734,2.3437611513621333
E60,initial,785634,Stacking,61,0.007146324606519115,1.241011050048828,2.3445190648801857
E60,initial,785634,Stacking,62,0.007051811527252608,1.236707874399843,2.336389502014346
E60,initial,785634,Stacking,63,0.007003316583105283,1.233161072206788,2.329688880484305
E60,initial,785634,Stacking,64,0.006930011089614086,1.234723709841581,2.3326410167494314
E60,initial,785634,Stacking,65,0.006860969899983155,1.2400494074902795,2.342702328992114
E60,initial,785634,Stacking,66,0.006819523093897328,1.244385079646259,2.3508932842848687
E60,initial,785634,Stacking,67,0.006772986908494674,1.2450973464737531,2.3522388993430714
E60,initial,785634,Stacking,68,0.00673919683089418,1.244643568777424,2.35138162215749
E60,initial,785634,Stacking,69,0.006694165132767649,1.246935671877284,2.3557118651606292
E60,initial,785634,Stacking,70,0.006636559434836829,1.252704551148562,2.3666104364779206
E60,initial,785634,Stacking,71,0.006603368048903228,1.2587371885898615,2.3780072999402404
E60,initial,785634,Stacking,72,0.006559168660946378,1.26215598521122,2.384466093242208
E60,initial,785634,Stacking,73,0.006517462773951534,1.2639937648127963,2.3879380279302787
E60,initial,785634,Stacking,74,0.006477685477259898,1.267491521379638,2.3945459924241868
E60,initial,785634,Stacking,75,0.0064301611416540914,1.2730569348117298,2.405060175915918
E60,initial,785634,Stacking,76,0.006394793126661197,1.2776183997715018,2.4136776991535616
E60,initial,785634,Stacking,77,0.006347175376233941,1.2786236576752572,2.415576833186561
E60,initial,785634,Stacking,78,0.006299753059608166,1.277685129828991,2.4138037656313567
E60,initial,785634,Stacking,79,0.006261538534770463,1.278770890541075,2.415854985634014
E60,initial,785634,Stacking,80,0.0062171047658612635,1.283464135633444,2.4247214680031925
E60,initial,785634,Stacking,81,0.006173119018158631,1.2896969670577962,2.4364965380978574
E60,initial,785634,Stacking,82,0.006125266697994914,1.294402009166133,2.4453853073990053
E60,initial,785634,Stacking,83,0.006088713755946068,1.2974034887639865,2.451055705047551
E60,initial,785634,Stacking,84,0.006047520785288777,1.3004098508216257,2.456735326643016
E60,initial,785634,Stacking,85,0.005997371488897636,1.3030671139454706,2.4617554302545126
E60,initial,785634,Stacking,86,0.005955727010256464,1.3035136220746,2.462598973767946
E60,initial,785634,Stacking,87,0.00591300090680281,1.3020945760713718,2.4599181109276196
E60,initial,785634,Stacking,88,0.005873734316437725,1.301823167676049,2.459405365970854
E60,initial,785634,Stacking,89,0.005833824748168468,1.304853637298768,2.465130531597482
E60,initial,785634,Stacking,90,0.005796921475571011,1.3097075791639092,2.474300602437863
E60,initial,785634,Stacking,91,0.005762713410087431,1.3128987909398286,2.480329442268434
E60,initial,785634,Stacking,92,0.0057224078548107835,1.3131058102896385,2.480720543389096
E60,initial,785634,Stacking,93,0.005685972574992648,1.312616196618668,2.4797955648516603
E60,initial,785634,Stacking,94,0.005650712184134103,1.3136624659450626,2.481772177696997
E60,initial,785634,Stacking,95,0.0056177288185825704,1.3154648905250386,2.4851773196500813
E60,initial,785634,Stacking,96,0.005582353358647067,1.3167224233686003,2.4875530517004347
E60,initial,785634,Stacking,97,0.005549288369350273,1.3181226337990604,2.490198330361675
E60,initial,785634,Stacking,98,0.005512948319956115,1.3207783840744725,2.4952155758987065
E60,initial,785634,Stacking,99,0.00547594925473143,1.32391999562842,2.5011507109503954
E60,initial,785634,Stacking,100,0.005439017491436621,1.3259701448506975,2.5050238544951604
E60,update_01,785634,Base,1,0.14933263132287034,0.54700093419932,1.0299479091138783
E60,update_01,785634,Base,2,0.13691145313724087,0.554302067564663,1.0436952111268152
E60,update_01,785634,Base,3,0.1281961654632804,0.5643533633016206,1.0626207931156613
E60,update_01,785634,Base,4,0.12309543170707551,0.572564026014541,1.078080647687921
E60,update_01,785634,Base,5,0.1203180306822917,0.580163619146683,1.0923899195139792
E60,update_01,785634,Base,6,0.11690495299567776,0.5906041963414083,1.1120484794529846
E60,update_01,785634,Base,7,0.11033378309859716,0.6023206983255558,1.1341094778283625
E60,update_01,785634,Base,8,0.10242919669912767,0.6213658903145701,1.1699696646056852
E60,update_01,785634,Base,9,0.09634192971708726,0.6539818911663484,1.231382323672013
E60,update_01,785634,Base,10,0.09239318667617553,0.7037922916948764,1.3251703131780572
E60,update_01,785634,Base,11,0.08817134837285681,0.7724147882090583,1.45437959306057
E60,update_01,785634,Base,12,0.0816849459747609,0.8604496361850001,1.6201403841910291
E60,update_01,785634,Base,13,0.07336728831361386,0.9706601654283817,1.827655759503337
E60,update_01,785634,Base,14,0.06609721293122846,1.1046122858828706,2.079874170401332
E60,update_01,785634,Base,15,0.061174517558474126,1.2568820036743404,2.3665827803057127
E60,update_01,785634,Base,16,0.05614792058745243,1.4084144249729753,2.6519031348457696
E60,update_01,785634,Base,17,0.04948835911807913,1.538335152725694,2.89653083753029
E60,update_01,785634,Base,18,0.04474292276078039,1.646305614038138,3.0998283895492618
E60,update_01,785634,Base,19,0.04317546029366824,1.7373203672068112,3.2712000433505564
E60,update_01,785634,Base,20,0.039789325165015176,1.8090500954131827,3.406259928934845
E60,update_01,785634,Base,21,0.03725583245531356,1.856645889303978,3.495878036209552
E60,update_01,785634,Base,22,0.037141295677286246,1.8781863990270131,3.536436656064492
E60,update_01,785634,Base,23,0.034925633285530534,1.873123426555854,3.52690358658591
E60,update_01,785634,Base,24,0.03403860176829905,1.8546292817624372,3.492080966422179
E60,update_01,785634,Base,25,0.03353902256549916,1.829122042804097,3.4440533931770525
E60,update_01,785634,Base,26,0.03115581113120345,1.7992103853168124,3.3877327414906815
E60,update_01,785634,Base,27,0.03032364523628275,1.7709944584485906,3.3346049805222777
E60,update_01,785634,Base,28,0.028938329660558263,1.7440771377129578,3.2839223646850795
E60,update_01,785634,Base,29,0.026965279457147544,1.7196014243751594,3.237837050748211
E60,update_01,785634,Base,30,0.026662800947286576,1.7020083369858705,3.204711031323803
E60,update_01,785634,Base,31,0.026177987872069562,1.693364493799574,3.1884355413569243
E60,update_01,785634,Base,32,0.02585403860080572,1.6947231235139262,3.1909937048737844
E60,update_01,785634,Base,33,0.026453483387327455,1.7062965044995781,3.212785220760313
E60,update_01,785634,Base,34,0.026185201314987038,1.726269220013715,3.250391841328928
E60,update_01,785634,Base,35,0.025909437424285652,1.7560096527810767,3.3063900940370745
E60,update_01,785634,Base,36,0.025935966737003005,1.7982041669986923,3.385838133295219
E60,update_01,785634,Base,37,0.025115366631022137,1.8542410987937707,3.4913500568168474
E60,update_01,785634,Base,38,0.02472327562022237,1.9224349641741945,3.6197522672550613
E60,update_01,785634,Base,39,0.024331027642752606,1.994982831680709,3.7563526271034013
E60,update_01,785634,Base,40,0.023579645541508352,2.0673620053481137,3.8926353533683073
E60,update_01,785634,Base,41,0.02356063926052171,2.1405580245145988,4.030456117799599
E60,update_01,785634,Base,42,0.023176560419997393,2.215080160030381,4.1707738263415965
E60,update_01,785634,Base,43,0.023072154673438646,2.286211144814758,4.304706338100681
E60,update_01,785634,Base,44,0.02308272804881889,2.3470736879680296,4.41930440392633
E60,update_01,785634,Base,45,0.02271941449318317,2.3957967649900076,4.511045072299841
E60,update_01,785634,Base,46,0.022640354145852738,2.4378104117078525,4.590152556192228
E60,update_01,785634,Base,47,0.022257474350185713,2.477143036432355,4.664211944508009
E60,update_01,785634,Base,48,0.02189639033273587,2.5129589147481615,4.73164965197452
E60,update_01,785634,Base,49,0.021696725705818938,2.5400679193432856,4.782693189298229
E60,update_01,785634,Base,50,0.02130936939699448,2.5568461483046607,4.814284912012006
E60,update_01,785634,Base,51,0.02117361347493411,2.5678518569590074,4.835007557821474
E60,update_01,785634,Base,52,0.021008629561141894,2.579030876692427,4.8560565310142385
E60,update_01,785634,Base,53,0.020885569963826754,2.5914214703052365,4.879386776332509
E60,update_01,785634,Base,54,0.020749897996653693,2.603524181479074,4.902174967885324
E60,update_01,785634,Base,55,0.020444807579906004,2.6141452428618113,4.92217336145248
E60,update_01,785634,Base,56,0.02023327048145018,2.625549775735987,4.943646953276179
E60,update_01,785634,Base,57,0.01994776452710037,2.6388282410764337,4.968648972027121
E60,update_01,785634,Base,58,0.019819413440005214,2.65340065417423,4.996087364655807
E60,update_01,785634,Base,59,0.019680030689135045,2.6891937789441784,5.0634822294770565
E60,update_01,785634,Base,60,0.019537457730549844,2.7189359624468765,5.119483778644289
E60,update_01,785634,Base,61,0.01941465112015723,2.748815374133532,5.1757437147214915
E60,update_01,785634,Base,62,0.019192908382931743,2.781149675859211,5.236625962580478
E60,update_01,785634,Base,63,0.01903774238075595,2.81274476030483,5.296116338425401
E60,update_01,785634,Base,64,0.018828852230392327,2.8411549010187005,5.349609784590559
E60,update_01,785634,Base,65,0.018712105784844904,2.869969194148251,5.403864209228453
E60,update_01,785634,Base,66,0.018547283833485514,2.9031772560631808,5.466391659908351
E60,update_01,785634,Base,67,0.018407200068494552,2.939747341880123,5.5352494644720815
E60,update_01,785634,Base,68,0.018240939295507252,2.9760645401755292,5.603631107190808
E60,update_01,785634,Base,69,0.01808502844701292,3.014120355301104,5.675286391062641
E60,update_01,785634,Base,70,0.017930682376971357,3.057671922362299,5.7572896247481
E60,update_01,785634,Base,71,0.017755170132222515,3.10740071460502,5.85092395403516
E60,update_01,785634,Base,72,0.017585146094945308,3.1585344366497248,5.947203625261395
E60,update_01,785634,Base,73,0.017417348716854495,3.2093577846489985,6.042898893282537
E60,update_01,785634,Base,74,0.017284452401620822,3.2630675162443294,6.144028932185764
E60,update_01,785634,Base,75,0.01712365567611251,3.3204033360998038,6.251986531680388
E60,update_01,785634,Base,76,0.016961282285040853,3.3760394398921694,6.356743736265544
E60,update_01,785634,Base,77,0.016811532656935958,3.4269164265928547,6.452540000582876
E60,update_01,785634,Base,78,0.01666499624272508,3.4774412658638942,6.547673206601424
E60,update_01,785634,Base,79,0.016509684580614626,3.5302349018644614,6.6470783293603
E60,update_01,785634,Base,80,0.01634951301175565,3.582322799671362,6.745154617867709
E60,update_01,785634,Base,81,0.01618359464812358,3.633092590658564,6.840749043405497
E60,update_01,785634,Base,82,0.016011064243083385,3.6848669414824817,6.938234954384566
E60,update_01,785634,Base,83,0.01585909914581955,3.7352802875385085,7.033158229859118
E60,update_01,785634,Base,84,0.01569487810599204,3.7824179669678277,7.121913753539845
E60,update_01,785634,Base,85,0.015536125875217459,3.829721034285668,7.210980686030548
E60,update_01,785634,Base,86,0.015369846635434765,3.879797289134778,7.305269252563966
E60,update_01,785634,Base,87,0.015210843399187221,3.929814298005427,7.399446264860775
E60,update_01,785634,Base,88,0.015051610212844367,3.9796742972042134,7.493327643689458
E60,update_01,785634,Base,89,0.014894174335858957,4.033138920431754,7.5939961681141375
E60,update_01,785634,Base,90,0.014734067546067998,4.090508314581764,7.702016984638743
E60,update_01,785634,Base,91,0.014564147092802317,4.149167159022525,7.812465706762468
E60,update_01,785634,Base,92,0.014401605188313998,4.210519083414819,7.9279852283889705
E60,update_01,785634,Base,93,0.014241576879640408,4.271956762432299,8.043666217375739
E60,update_01,785634,Base,94,0.01407326171390786,4.330256758741065,8.15343926445006
E60,update_01,785634,Base,95,0.013912723516518347,4.3885657569583145,8.2632292612154
E60,update_01,785634,Base,96,0.013760332404321235,4.447072946662315,8.373392432676834
E60,update_01,785634,Base,97,0.013611411569087909,4.502411883612579,8.477590101896427
E60,update_01,785634,Base,98,0.013471635500692117,4.556878401412343,8.580145093336604
E60,update_01,785634,Base,99,0.013333062178563107,4.606309642147838,8.673219162972245
E60,update_01,785634,Base,100,0.01319459113320662,4.649260351597996,8.75409104202653
E60,update_01,785634,Stacking,1,0.137951878357545,0.5417862135316808,1.0201291129977261
E60,update_01,785634,Stacking,2,0.12127889122579807,0.5630294942546856,1.060128080449956
E60,update_01,785634,Stacking,3,0.11361355918975267,0.5939004613598868,1.1182550159530305
E60,update_01,785634,Stacking,4,0.11229736573701399,0.628110730976381,1.1826695232395776
E60,update_01,785634,Stacking,5,0.1118340521044603,0.6521252315540791,1.2278864197968355
E60,update_01,785634,Stacking,6,0.107904795830687,0.6580039308889961,1.2389554211636609
E60,update_01,785634,Stacking,7,0.10073713691896978,0.6490680382423583,1.2221300313479333
E60,update_01,785634,Stacking,8,0.09294737560252617,0.6325376932702249,1.1910050493295734
E60,update_01,785634,Stacking,9,0.08686683720523444,0.6153314247454766,1.1586073710392126
E60,update_01,785634,Stacking,10,0.08325782817487781,0.6029028992480389,1.1352057037857703
E60,update_01,785634,Stacking,11,0.08063766317640751,0.5982895464473678,1.1265192230615446
E60,update_01,785634,Stacking,12,0.0776252754906446,0.6025519659974788,1.134544931664454
E60,update_01,785634,Stacking,13,0.07375936570357919,0.6158192079248427,1.1595258178539778
E60,update_01,785634,Stacking,14,0.06976735114418066,0.6379688203574162,1.2012313170338003
E60,update_01,785634,Stacking,15,0.0670023020497427,0.667938720175124,1.2576616331881652
E60,update_01,785634,Stacking,16,0.06578713828272433,0.7009779713913243,1.3198712302496833
E60,update_01,785634,Stacking,17,0.06464840711489028,0.7295902435049443,1.3737452695720402
E60,update_01,785634,Stacking,18,0.06241569580308598,0.7474449465206786,1.4073638849877939
E60,update_01,785634,Stacking,19,0.05935097427404655,0.7551682049072933,1.4219060060876116
E60,update_01,785634,Stacking,20,0.05661611964252253,0.757846908403458,1.4269497361665178
E60,update_01,785634,Stacking,21,0.054622814819752785,0.7624282466481905,1.4355759366921395
E60,update_01,785634,Stacking,22,0.05266818327948808,0.7755426770711125,1.460269094141823
E60,update_01,785634,Stacking,23,0.05009037734840281,0.7997761946113233,1.505898377677781
E60,update_01,785634,Stacking,24,0.04746223871791746,0.8344328045806295,1.5711532990923311
E60,update_01,785634,Stacking,25,0.04549940229702738,0.8760195081083793,1.64945689176908
E60,update_01,785634,Stacking,26,0.04406598760672383,0.918502493933172,1.7294480941373302
E60,update_01,785634,Stacking,27,0.04244670675338436,0.9557840530911295,1.7996455316598994
E60,update_01,785634,Stacking,28,0.04037752666238343,0.9859079380631008,1.856365786419032
E60,update_01,785634,Stacking,29,0.03836070836056891,1.0129557233276765,1.9072940538820264
E60,update_01,785634,Stacking,30,0.036882304747095,1.0458781345474775,1.969283652946341
E60,update_01,785634,Stacking,31,0.03563413713988226,1.0931782982179006,2.0583451181601182
E60,update_01,785634,Stacking,32,0.03409536440794953,1.1597014408765713,2.1836015252433576
E60,update_01,785634,Stacking,33,0.03267612368182205,1.2425532820691483,2.339603234321674
E60,update_01,785634,Stacking,34,0.03162638237402902,1.3303675027166029,2.5049486063157813
E60,update_01,785634,Stacking,35,0.030262284345529612,1.4097974302269305,2.6545071950594683
E60,update_01,785634,Stacking,36,0.028614953092010047,1.4769310419647756,2.7809130542046034
