epoch,fit_mse,val_mse
1,0.8586366176605225,6.39783239364624
2,0.7675371766090393,5.948185920715332
3,0.6751618981361389,5.367562770843506
4,0.5780059695243835,4.659217834472656
5,0.47611215710639954,3.8596456050872803
6,0.3787212371826172,3.0203323364257812
7,0.289874404668808,2.1791253089904785
8,0.21785913407802582,1.3904253244400024
9,0.17018303275108337,0.7159874439239502
10,0.15082326531410217,0.2550749182701111
11,0.15108591318130493,0.06833662837743759
12,0.1521761566400528,0.08653660863637924
13,0.13798031210899353,0.15015673637390137
14,0.10811465978622437,0.15235300362110138
15,0.0783873200416565,0.09562189131975174
16,0.061941005289554596,0.04339931160211563
17,0.062384117394685745,0.0538003109395504
18,0.06995311379432678,0.09672016650438309
19,0.07209789752960205,0.10943575203418732
20,0.06650948524475098,0.07532321661710739
21,0.057960059493780136,0.038170505315065384
22,0.05156129226088524,0.044421758502721786
23,0.04896679148077965,0.10350783914327621
24,0.048337116837501526,0.17994080483913422
25,0.047127459198236465,0.2263585925102234
26,0.044603776186704636,0.22105370461940765
27,0.04201875627040863,0.17659036815166473
28,0.04053347185254097,0.12133512645959854
29,0.040015824139118195,0.07683920860290527
30,0.039778247475624084,0.05013903230428696
31,0.03930860012769699,0.03776306286454201
32,0.038330692797899246,0.033296529203653336
33,0.036842409521341324,0.03218234330415726
34,0.03515315055847168,0.032545652240514755
35,0.03371819108724594,0.03405559062957764
36,0.03282136842608452,0.036813586950302124
37,0.03220294043421745,0.04068197309970856
38,0.031243110075592995,0.04491882026195526
39,0.02971123345196247,0.04811510443687439
40,0.028070418164134026,0.04857509583234787
41,0.026958344504237175,0.04537985846400261
42,0.026521719992160797,0.0394354946911335
43,0.026379533112049103,0.03337628021836281
44,0.02609582245349884,0.029816074296832085
45,0.02555457316339016,0.029376456514000893
46,0.02490999735891819,0.030443133786320686
47,0.02436414174735546,0.030936721712350845
48,0.024026937782764435,0.030189990997314453
49,0.023865871131420135,0.029303668066859245
50,0.023738697171211243,0.02934977598488331
51,0.023474249988794327,0.029837429523468018
52,0.02301427535712719,0.02950507402420044
53,0.02251005731523037,0.028330624103546143
54,0.0221815574914217,0.02760367840528488
55,0.022051405161619186,0.028591882437467575
56,0.02192286029458046,0.030977241694927216
57,0.02161264605820179,0.033272311091423035
58,0.021162137389183044,0.03435961902141571
59,0.020752688869833946,0.03423215076327324
60,0.020487334579229355,0.03374022617936134
61,0.020322425290942192,0.03353442624211311
62,0.020167987793684006,0.0339033417403698
63,0.01996958628296852,0.034847453236579895
64,0.019729675725102425,0.03629855439066887
65,0.01950519159436226,0.0379558689892292
66,0.019362740218639374,0.03964286670088768
67,0.019296737387776375,0.041384048759937286
68,0.019220327958464622,0.04332388937473297
69,0.01906910166144371,0.04529920965433121
70,0.01887243241071701,0.04691522195935249
71,0.018709003925323486,0.04763510823249817
72,0.01860843412578106,0.04720741882920265
73,0.018528908491134644,0.04597196727991104
74,0.01842804253101349,0.0447932630777359
75,0.01830110512673855,0.044413261115550995
76,0.01817101053893566,0.04527982324361801
77,0.018066328018903732,0.04736494645476341
78,0.017994413152337074,0.04999427869915962
79,0.01792684569954872,0.052081868052482605
80,0.01783226616680622,0.0527501106262207
81,0.017713801935315132,0.051968418061733246
82,0.01760397106409073,0.05055151507258415
83,0.017518801614642143,0.04955388605594635
84,0.017443615943193436,0.04974350333213806
85,0.01735958643257618,0.051150787621736526
86,0.01726446859538555,0.053120408207178116
87,0.017165476456284523,0.054853860288858414
88,0.01706942729651928,0.05564208701252937
89,0.016981156542897224,0.0553981252014637
90,0.016891824081540108,0.0544358491897583
91,0.01679719239473343,0.05338216945528984
92,0.01670246757566929,0.05273104086518288
93,0.01662176102399826,0.052529770880937576
94,0.01654980517923832,0.052672386169433594
95,0.016480030491948128,0.053004465997219086
96,0.016408376395702362,0.053447481244802475
97,0.016339566558599472,0.05396387726068497
98,0.01627272740006447,0.05453402176499367
99,0.01620672270655632,0.05505690723657608
100,0.016141751781105995,0.05548154190182686
101,0.016076240688562393,0.05570465698838234
102,0.016008960083127022,0.05579701438546181
103,0.01594054512679577,0.056029580533504486
104,0.015873702242970467,0.0567077212035656
105,0.01580873876810074,0.057970523834228516
106,0.015745515003800392,0.0596671886742115
107,0.015683727338910103,0.0612872838973999
108,0.015622922219336033,0.062395550310611725
109,0.015560644678771496,0.06270035356283188
110,0.01549967098981142,0.06258869171142578
111,0.015441889874637127,0.06249753758311272
112,0.015384556725621223,0.06274425238370895
113,0.015327109955251217,0.06336770951747894
114,0.015270805917680264,0.06407661736011505
115,0.015215975232422352,0.06462392210960388
116,0.015162625350058079,0.0648837611079216
117,0.01510971412062645,0.0649973601102829
118,0.0150567926466465,0.0650492012500763
119,0.015004291199147701,0.06522678583860397
120,0.01495281420648098,0.06550277769565582
121,0.014901990070939064,0.06583791971206665
122,0.014851444400846958,0.06623111665248871
123,0.01480180025100708,0.06672882288694382
124,0.014753919094800949,0.06734196096658707
125,0.014707456342875957,0.06810164451599121
126,0.01466213446110487,0.06877237558364868
127,0.014617344364523888,0.06916303187608719
128,0.014572959393262863,0.06916410475969315
129,0.014530944637954235,0.06899821758270264
130,0.014489737339317799,0.06895614415407181
131,0.014447880908846855,0.06918057054281235
132,0.014405358582735062,0.06959737092256546
133,0.014363034628331661,0.06998954713344574
