Year,Method,N,MAPE,MSE,MAE,Updates,Models,Start,End
2021,Baseline,272,4.28215932212365,0.3680452091560423,0.4654738823529411,82,83,2021-01-01,2021-12-31
2021,RSI,272,3.9438752012528346,0.31997414220817905,0.4284938025474548,82,83,2021-01-01,2021-12-31
2021,MACD,272,3.9704373330115597,0.3262239399498059,0.4272919678688049,82,83,2021-01-01,2021-12-31
2021,Both,272,4.401117278626768,0.38490025601060424,0.47653338593595174,82,83,2021-01-01,2021-12-31
