Method,Month,Seed,Stage,Epoch,Weighted_MSE,Train_MSE,Train_MSE_standardized
H240,2020-07,965409,Stacking,92,0.015301862888254794,0.027652799226920183,0.05232043827824276
H240,2020-07,965409,Stacking,93,0.015253717226584642,0.027522582254586165,0.052074061446448126
H240,2020-07,965409,Stacking,94,0.015203883127867438,0.027389091084338853,0.05182148967328689
H240,2020-07,965409,Stacking,95,0.01515471766285506,0.027275927222498764,0.05160737815422708
H240,2020-07,965409,Stacking,96,0.015105272135414462,0.027195793646300176,0.05145576153874058
H240,2020-07,965409,Stacking,97,0.015057250916780156,0.027148116468744807,0.05136555400477281
H240,2020-07,965409,Stacking,98,0.01501648000901227,0.027109200065294787,0.05129192228062042
H240,2020-07,965409,Stacking,99,0.014979854211264907,0.02706632200535972,0.05121079491011756
H240,2020-07,965409,Stacking,100,0.014943583568316281,0.02699975497400759,0.05108484685593886
H240,2020-08,798291,Base,1,0.5903417106534078,0.5653879758597502,0.9946150763941211
H240,2020-08,798291,Base,2,0.5173178804456006,0.5450468583579919,0.9588315383604581
H240,2020-08,798291,Base,3,0.4572225867166401,0.5298571275343973,0.9321101789956042
H240,2020-08,798291,Base,4,0.4063855778082064,0.5197242718348878,0.9142847361564055
H240,2020-08,798291,Base,5,0.3647150148451358,0.5147398721781433,0.90551631649231
H240,2020-08,798291,Base,6,0.3355283430774907,0.5148388020283691,0.9056903511813045
H240,2020-08,798291,Base,7,0.32229255867644163,0.5187134333509431,0.9125064967193146
H240,2020-08,798291,Base,8,0.3228439131498919,0.5215736167750036,0.9175380532367613
H240,2020-08,798291,Base,9,0.3241994539660515,0.5144275200734908,0.9049668352056619
H240,2020-08,798291,Base,10,0.3139679043369808,0.4931395495027756,0.867517619128382
H240,2020-08,798291,Base,11,0.29294109750770936,0.46251070141237816,0.8136361865829338
H240,2020-08,798291,Base,12,0.2681499388783016,0.43022600022895874,0.7568418225268552
H240,2020-08,798291,Base,13,0.2463720955166448,0.40208781453908826,0.7073418952124036
H240,2020-08,798291,Base,14,0.22996147367515987,0.3808525378516621,0.6699853767746046
H240,2020-08,798291,Base,15,0.21680442848623258,0.3667666305451284,0.645205833576035
H240,2020-08,798291,Base,16,0.2032166917177417,0.3589939856351682,0.6315324090587401
H240,2020-08,798291,Base,17,0.18700006157652638,0.35578401762934303,0.625885521063852
H240,2020-08,798291,Base,18,0.1671074482529913,0.3550853729969832,0.6246564845189374
H240,2020-08,798291,Base,19,0.14445860763325918,0.3552281086187043,0.6249075811240367
H240,2020-08,798291,Base,20,0.12435051846963123,0.3557218257325742,0.6257761147786162
H240,2020-08,798291,Base,21,0.11311249176465596,0.35751614423405736,0.6289326308518741
H240,2020-08,798291,Base,22,0.10976839930975493,0.3594427499247416,0.6323218629332734
H240,2020-08,798291,Base,23,0.10569967642060528,0.3581514734127841,0.6300502845810214
H240,2020-08,798291,Base,24,0.10116340344184574,0.3527481201410014,0.6205448531663785
H240,2020-08,798291,Base,25,0.10231292177838908,0.3434685561985007,0.6042204978676307
H240,2020-08,798291,Base,26,0.10302694416910786,0.3248990629306602,0.5715535527719061
H240,2020-08,798291,Base,27,0.0973054750290099,0.29931582967515313,0.5265482279590793
H240,2020-08,798291,Base,28,0.09164834846484946,0.2732001672563014,0.48060626831214714
H240,2020-08,798291,Base,29,0.08820471465394548,0.24930039059892262,0.4385624343417942
