Month,Method,N,MAPE,MSE
2018-01,Original,23,5.917231396489743,0.12883104378136026
2018-02,Original,22,11.35239733823175,0.47576553856491655
2018-03,Original,22,3.4096721955941875,0.03670372080975162
2018-04,Original,23,4.438913975059799,0.04367452365176517
2018-05,Original,23,2.676242343664333,0.02017535646979783
2018-06,Original,21,3.7052006316610715,0.030851649146166622
2018-07,Original,22,6.084023374532946,0.062292755982154065
2018-08,Original,23,1.7894576543882903,0.005331096677865283
2018-09,Original,22,1.5170929013181456,0.004639745387189206
2018-10,Original,23,2.1489043433014348,0.009502711627699424
2018-11,Original,22,2.1031433750509096,0.0068598073867244536
2018-12,Original,23,2.0931349162312625,0.01144892721293953
2018-01,Features_only,23,5.205387617052311,0.10457318667570271
2018-02,Features_only,22,11.405265130581896,0.46549054132274054
2018-03,Features_only,22,2.6923100464198346,0.019929975931278696
2018-04,Features_only,23,5.754758904745214,0.07481391355319182
2018-05,Features_only,23,2.3776847540498274,0.013811928434357926
2018-06,Features_only,21,4.255879169674224,0.036049965093230565
2018-07,Features_only,22,7.254818301894719,0.08401995943030496
2018-08,Features_only,23,2.5718211788174252,0.011067055144571408
2018-09,Features_only,22,1.9713799719983587,0.0076489945169786544
2018-10,Features_only,23,3.171260096913768,0.029729410470965733
2018-11,Features_only,22,2.1805675091155985,0.006806167520694712
2018-12,Features_only,23,1.945903627935537,0.01134338204263361
2018-01,Triggers_only,23,5.917231396489743,0.12883104378136026
2018-02,Triggers_only,22,10.544288125339968,0.44817387153521887
2018-03,Triggers_only,22,3.293630378205306,0.031785046212548414
2018-04,Triggers_only,23,4.438913975059799,0.04367452365176517
2018-05,Triggers_only,23,2.676242343664333,0.02017535646979783
2018-06,Triggers_only,21,3.0654170463721107,0.02357538342047291
2018-07,Triggers_only,22,3.247280690779672,0.018955142289857847
2018-08,Triggers_only,23,1.8156239035214967,0.0055875174174062955
2018-09,Triggers_only,22,1.5170929013181456,0.004639745387189206
2018-10,Triggers_only,23,3.1745989628496862,0.018648947909383696
2018-11,Triggers_only,22,2.1031433750509096,0.0068598073867244536
2018-12,Triggers_only,23,2.0931349162312625,0.01144892721293953
2018-01,Features_and_triggers,23,5.205387617052311,0.10457318667570271
2018-02,Features_and_triggers,22,10.87091065613567,0.4339447794410312
2018-03,Features_and_triggers,22,2.508662539346658,0.01825144800514071
2018-04,Features_and_triggers,23,5.754758904745214,0.07481391355319182
2018-05,Features_and_triggers,23,2.3776847540498274,0.013811928434357926
2018-06,Features_and_triggers,21,3.063559336065052,0.02411419127530224
2018-07,Features_and_triggers,22,3.4432721951252523,0.024169044148894234
2018-08,Features_and_triggers,23,2.7601726524893193,0.013565300778667865
2018-09,Features_and_triggers,22,1.9713799719983587,0.0076489945169786544
2018-10,Features_and_triggers,23,2.9099206277759313,0.019550002605786314
2018-11,Features_and_triggers,22,2.1805675091155985,0.006806167520694712
2018-12,Features_and_triggers,23,1.945903627935537,0.01134338204263361
