Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2020,Crossing_H60,2020-08-10,2020-08-10,2020-08-07,798291,2012-06-05,2020-08-07,2199,2020-08-10,2020-08-10,1,4.421821515823579,reused 12 crossing selection
2020,Crossing_H60,2020-08-11,2020-08-11,2020-08-10,798291,2012-06-05,2020-08-10,2200,2020-08-11,2020-08-11,1,4.418980431412855,reused 12 crossing selection
2020,Crossing_H60,2020-08-12,2020-08-12,2020-08-11,798291,2012-06-05,2020-08-11,2201,2020-08-12,2020-08-19,6,4.529493508174049,reused 12 crossing selection
2020,Crossing_H60,2020-08-20,2020-08-20,2020-08-19,798291,2012-06-05,2020-08-19,2207,2020-08-20,2020-08-20,1,4.293286044321397,reused 12 crossing selection
2020,Crossing_H60,2020-08-21,2020-08-21,2020-08-20,798291,2012-06-05,2020-08-20,2208,2020-08-21,2020-08-28,6,5.261560531901092,reused 12 crossing selection
2020,Crossing_H60,2020-08-31,2020-08-31,2020-08-28,565766,2012-06-05,2020-08-28,2214,2020-08-31,2020-09-01,2,5.53198507660918,reused 12 crossing selection
2020,Crossing_H60,2020-09-02,2020-09-02,2020-09-01,565766,2012-06-05,2020-09-01,2216,2020-09-02,2020-09-04,3,5.84668851329251,reused 12 crossing selection
2020,Crossing_H60,2020-09-06,2020-09-06,2020-09-04,42716,2012-06-05,2020-09-04,2219,2020-09-06,2020-09-08,3,5.178856533718712,reused 12 crossing selection
2020,Crossing_H60,2020-09-09,2020-09-09,2020-09-08,42716,2012-06-05,2020-09-08,2222,2020-09-09,2020-09-23,11,5.493983948303772,reused 12 crossing selection
2020,Crossing_H60,2020-09-24,2020-09-24,2020-09-23,374583,2012-06-05,2020-09-23,2233,2020-09-24,2020-09-27,3,8.235991539567793,reused 12 crossing selection
2020,Crossing_H60,2020-09-28,2020-09-28,2020-09-27,374583,2012-06-05,2020-09-27,2236,2020-09-28,2020-10-01,4,8.836460298604525,reused 12 crossing selection
2020,Crossing_H60,2020-10-02,2020-10-02,2020-10-01,42716,2012-06-05,2020-10-01,2240,2020-10-02,2020-10-02,1,8.85469749645128,reused 12 crossing selection
2020,Crossing_H60,2020-10-05,2020-10-05,2020-10-02,42716,2012-06-05,2020-10-02,2241,2020-10-05,2020-10-20,13,9.457477891087098,reused 12 crossing selection
2020,Crossing_H60,2020-10-21,2020-10-21,2020-10-20,42716,2012-06-05,2020-10-20,2254,2020-10-21,2020-10-23,3,6.644332628160186,reused 12 crossing selection
2020,Crossing_H60,2020-10-26,2020-10-26,2020-10-23,42716,2012-06-05,2020-10-23,2257,2020-10-26,2020-11-16,16,7.104865693461226,reused 12 crossing selection
2020,Crossing_H60,2020-11-17,2020-11-17,2020-11-16,550343,2012-06-05,2020-11-16,2273,2020-11-17,2020-11-17,1,10.809541192003628,reused 12 crossing selection
2020,Crossing_H60,2020-11-18,2020-11-18,2020-11-17,550343,2012-06-05,2020-11-17,2274,2020-11-18,2020-11-20,3,11.269262629228315,reused 12 crossing selection
2020,Crossing_H60,2020-11-23,2020-11-23,2020-11-20,550343,2012-06-05,2020-11-20,2277,2020-11-23,2020-11-24,2,11.705331656206155,reused 12 crossing selection
2020,Crossing_H60,2020-11-25,2020-11-25,2020-11-24,550343,2012-06-05,2020-11-24,2279,2020-11-25,2020-12-01,5,11.586275264381406,reused 12 crossing selection
2020,Crossing_H60,2020-12-02,2020-12-02,2020-12-01,965409,2012-06-05,2020-12-01,2284,2020-12-02,2020-12-17,12,10.347399798977868,reused 12 crossing selection
2020,Crossing_H60,2020-12-18,2020-12-18,2020-12-17,965409,2012-06-05,2020-12-17,2296,2020-12-18,2020-12-18,1,6.139700609235447,reused 12 crossing selection
2020,Crossing_H60,2020-12-21,2020-12-21,2020-12-18,965409,2012-06-05,2020-12-18,2297,2020-12-21,2020-12-21,1,6.29526047563968,reused 12 crossing selection
2020,Crossing_H60,2020-12-22,2020-12-22,2020-12-21,965409,2012-06-05,2020-12-21,2298,2020-12-22,2020-12-31,8,6.088279418241579,reused 12 crossing selection
