Year,Seed,Budget,Model,Split,N,MAPE,MSE,MSE_standardized
2016,21,100,DirectReturns,Test,268,5.425215427230703,0.046595519088500834,0.05268022254778164
2016,100,100,Base,Train,959,2.6562186732352573,0.0156183280360417,0.017657856653559307
2016,100,100,Base,Test,268,7.669790273520212,0.08138334516637184,0.09201083749929606
2016,100,100,Stacking,Train,959,2.8003042085037224,0.01419298134294058,0.0160463802182889
2016,100,100,Stacking,Test,268,7.855679957236436,0.08449574443910841,0.09552967127457597
2016,100,100,DirectReturns,Train,959,2.3398495799297456,0.013166744033564005,0.014886131102014184
2016,100,100,DirectReturns,Test,268,10.260158134751396,0.15225394219518876,0.17213611341866233
2016,999,100,Base,Train,959,2.623165113651105,0.016441167985633023,0.018588147645346408
2016,999,100,Base,Test,268,7.581383026640742,0.0897713098125397,0.10149414947708015
2016,999,100,Stacking,Train,959,2.6145327335259325,0.015109786570376586,0.01708290699938484
2016,999,100,Stacking,Test,268,7.939788723957091,0.09789788582224064,0.11068193922848053
2016,999,100,DirectReturns,Train,959,2.243342843101703,0.012191396787877496,0.013783417558539327
2016,999,100,DirectReturns,Test,268,11.424820677735994,0.19187341871138391,0.21692932274283647
2017,42,100,Base,Train,1227,2.7938283728002666,0.017678380507474268,0.025225508803064952
2017,42,100,Base,Test,267,13.955567096186499,0.44756727958269793,0.6386395148754613
2017,42,100,Stacking,Train,1227,2.8651518113838614,0.016577279649287638,0.023654333808867615
2017,42,100,Stacking,Test,267,14.270722542925451,0.46994828921889065,0.6705752657413602
2017,42,100,DirectReturns,Train,1227,2.4164530455885864,0.014022031362319097,0.020008217122461328
2017,42,100,DirectReturns,Test,267,14.678255383179609,0.462130374602029,0.6594197826977707
2017,7,100,Base,Train,1227,2.5172262103146235,0.015144141841360528,0.021609371015212056
2017,7,100,Base,Test,267,13.642178362688082,0.4331803072759068,0.6181105588197314
2017,7,100,Stacking,Train,1227,2.4532951527388662,0.013826495216740427,0.019729204078278537
2017,7,100,Stacking,Test,267,13.66061783564707,0.4424355183392764,0.6313169386719213
2017,7,100,DirectReturns,Train,1227,2.4808471557014395,0.013909181739526096,0.019847190542453964
2017,7,100,DirectReturns,Test,267,10.663837712121238,0.2539401561811404,0.36235047902101336
2017,123,100,Base,Train,1227,2.522137104300432,0.015080991895939212,0.021519261544864082
2017,123,100,Base,Test,267,13.760746849637782,0.3579415341077416,0.5107513844834326
2017,123,100,Stacking,Train,1227,2.639642369024249,0.014860595398882716,0.021204774945013334
2017,123,100,Stacking,Test,267,14.870148384618695,0.42413485964076675,0.6052034931045537
2017,123,100,DirectReturns,Train,1227,2.4703087871642464,0.014475942897014241,0.020655909336656175
2017,123,100,DirectReturns,Test,267,11.314270990094203,0.2670838020644206,0.38110531659184593
2017,2024,100,Base,Train,1227,2.506071894917881,0.015326399104145287,0.021869436250534696
2017,2024,100,Base,Test,267,15.493111884119443,0.48829218824489556,0.696750411488867
2017,2024,100,Stacking,Train,1227,2.536189594620154,0.01432009565687361,0.020433528902744896
2017,2024,100,Stacking,Test,267,16.25981185245331,0.5433332664706247,0.7752892348118686
2017,2024,100,DirectReturns,Train,1227,2.4794417132871627,0.014381403774979972,0.020521010245978657
2017,2024,100,DirectReturns,Test,267,15.4412279159347,0.46478353072184486,0.6632056053316948
2017,2025,100,Base,Train,1227,2.5482872318712753,0.01562868871160061,0.02230077718420876
2017,2025,100,Base,Test,267,14.93096704187602,0.4974555082627739,0.7098256708248997
2017,2025,100,Stacking,Train,1227,2.5725601998601326,0.014884563380920295,0.021238975167235333
2017,2025,100,Stacking,Test,267,15.415243847825888,0.5332631486911596,0.7609200540723547
2017,2025,100,DirectReturns,Train,1227,2.4872381880076775,0.014407625639469374,0.02055842656209599
2017,2025,100,DirectReturns,Test,267,9.995932865479048,0.25037361660044094,0.35726133776447255
2017,0,100,Base,Train,1227,2.8863889779625036,0.01699284953859033,0.024247315835499616
2017,0,100,Base,Test,267,12.716081367125721,0.33847024925040536,0.4829675573750582
2017,0,100,Stacking,Train,1227,2.78187890368347,0.015013017051757576,0.02142226736434139
2017,0,100,Stacking,Test,267,13.119750634624058,0.3466731283358876,0.4946723511763809
2017,0,100,DirectReturns,Train,1227,2.3954041394042616,0.01387433933293487,0.01979747346379875
2017,0,100,DirectReturns,Test,267,13.583090882472938,0.3854104079946099,0.5499470743686298
2017,1,100,Base,Train,1227,2.4219531372555396,0.01447215605567902,0.020650505843989128
2017,1,100,Base,Test,267,9.909186900536824,0.21366837881583697,0.3048861612904367
2017,1,100,Stacking,Train,1227,2.3733480790123167,0.01357239901642642,0.019366630937874843
2017,1,100,Stacking,Test,267,10.09647931079852,0.2192084409746484,0.3127913473281249
2017,1,100,DirectReturns,Train,1227,2.508915345921693,0.014651560845333185,0.020906500848668418
2017,1,100,DirectReturns,Test,267,14.591747429113392,0.4459216058401783,0.6362912818197609
2017,21,100,Base,Train,1227,2.617625038484927,0.016043778000929983,0.02289307343654981
2017,21,100,Base,Test,267,13.497298873965333,0.39277824260359284,0.5604603324529802
2017,21,100,Stacking,Train,1227,2.630614674613235,0.0141518474379292,0.02019345335248237
2017,21,100,Stacking,Test,267,13.775985438562689,0.39885342703133786,0.5691290913473558
2017,21,100,DirectReturns,Train,1227,2.4109960664906533,0.014064200455665291,0.020068388744798108
2017,21,100,DirectReturns,Test,267,14.756255278630654,0.4303023491388693,0.6140039632924998
2017,100,100,Base,Train,1227,2.7299434061811954,0.01677933565754212,0.023942650129063384
2017,100,100,Base,Test,267,12.519044300139853,0.3096329996527967,0.4418193145666683
2017,100,100,Stacking,Train,1227,2.7797106670120626,0.016104063815027773,0.02297909604102881
2017,100,100,Stacking,Test,267,13.026745691798824,0.3338828367641498,0.4764217194230804
2017,100,100,DirectReturns,Train,1227,2.3059819140145486,0.012328058023720619,0.01759106475112806
2017,100,100,DirectReturns,Test,267,12.71154160359508,0.354883596842192,0.5063879744200092
2017,999,100,Base,Train,1227,2.60750158715646,0.01639789254743331,0.02339836404313769
2017,999,100,Base,Test,267,11.696117545824745,0.2918856061889823,0.41649533028747315
2017,999,100,Stacking,Train,1227,2.563870364360345,0.014964825274424703,0.021353501896665673
2017,999,100,Stacking,Test,267,11.945431014525019,0.3013330657426029,0.4299760319861213
2017,999,100,DirectReturns,Train,1227,2.345170448338278,0.01306772300586223,0.018646502239332563
2017,999,100,DirectReturns,Test,267,12.514075762358026,0.35778730533531533,0.510531313461945
2018,42,100,Base,Train,1494,2.965449950255846,0.019248465651698427,0.03173780887275667
2018,42,100,Base,Test,269,7.171223532461089,0.16433743199595688,0.27096757225774554
2018,42,100,Stacking,Train,1494,2.9300946305426074,0.017717871836258732,0.029214091146094023
2018,42,100,Stacking,Test,269,7.311284849042159,0.169761005261896,0.27991022435461954
2018,42,100,DirectReturns,Train,1494,2.705873271403166,0.0158569481072928,0.026145709348530485
2018,42,100,DirectReturns,Test,269,7.648353811812777,0.22401366108776857,0.36936464906556066
2018,7,100,Base,Train,1494,2.76355864513199,0.016960371320934024,0.02796508735475708
2018,7,100,Base,Test,269,5.018811331381366,0.09580494824478622,0.15796787086710326
2018,7,100,Stacking,Train,1494,2.634002318235204,0.015591661399165738,0.02570829168670888
2018,7,100,Stacking,Test,269,5.151083193945027,0.09654048959169965,0.15918066731066233
2018,7,100,DirectReturns,Train,1494,2.450371776685435,0.013870775682373994,0.022870811392970557
2018,7,100,DirectReturns,Test,269,9.21213418427133,0.2573441838024476,0.4243216403753702
2018,123,100,Base,Train,1494,2.7930236211656316,0.018232808901813054,0.030063144492152243
2018,123,100,Base,Test,269,6.044838517571449,0.13354393820341465,0.22019375796019455
2018,123,100,Stacking,Train,1494,2.6441014382483012,0.015605142113511192,0.025730519345947084
2018,123,100,Stacking,Test,269,5.855172014461893,0.1258800989100808,0.20755724598440028
2018,123,100,DirectReturns,Train,1494,2.611308142770112,0.01556086208723418,0.02565750827917998
2018,123,100,DirectReturns,Test,269,7.104365697138775,0.2190140455585661,0.36112103916052424
2018,2024,100,Base,Train,1494,2.9258432594154344,0.01826080583832904,0.03010930720643013
2018,2024,100,Base,Test,269,8.349965386341951,0.1930890423629145,0.3183746295849332
2018,2024,100,Stacking,Train,1494,2.8442184787490965,0.016232967325851687,0.026765708173738266
2018,2024,100,Stacking,Test,269,8.565565752018577,0.2044516561712154,0.33710986136227644
2018,2024,100,DirectReturns,Train,1494,2.618353954545187,0.014175227263976957,0.023372806008165808
2018,2024,100,DirectReturns,Test,269,7.370281995452056,0.18393242562522766,0.30327675335934706
2018,2025,100,Base,Train,1494,2.7269699384880686,0.017443812339881095,0.028762208483174866
2018,2025,100,Base,Test,269,9.394084975249125,0.20954830872264943,0.34551347064185495
2018,2025,100,Stacking,Train,1494,2.6780282156014787,0.01612305114150956,0.02658447300861926
2018,2025,100,Stacking,Test,269,9.667124701134947,0.21357003153384105,0.3521446833437122
2018,2025,100,DirectReturns,Train,1494,2.50113178828769,0.014722937668201305,0.024275897633308344
2018,2025,100,DirectReturns,Test,269,5.2683427643117,0.10306501713814133,0.16993862651639935
2018,0,100,Base,Train,1494,2.6654375694686023,0.0165195584123408,0.0272382535335719
2018,0,100,Base,Test,269,8.035021692164316,0.20428801712684944,0.33684004532560186
2018,0,100,Stacking,Train,1494,2.609375709469307,0.014640473036331824,0.02413992592665936
2018,0,100,Stacking,Test,269,8.469990341562196,0.20934965857372337,0.3451859265885655
2018,0,100,DirectReturns,Train,1494,2.5476087960612928,0.014817735279755408,0.024432204558314206
2018,0,100,DirectReturns,Test,269,8.466119700076128,0.2791018687120115,0.46019677232971734
2018,1,100,Base,Train,1494,2.854045379569689,0.0190187632616265,0.031359064369914966
2018,1,100,Base,Test,269,5.06958283195726,0.08965564883027648,0.1478286061043639
2018,1,100,Stacking,Train,1494,2.7037236891168663,0.017038439493929948,0.02809380996560951
2018,1,100,Stacking,Test,269,4.943304793514745,0.08444188476724612,0.13923189765318905
