,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price,elapsed_days
2012-05-09,-1.3430573076196148,-1.8231922925556916,0.6251011430437142,-0.5891412720837922,1.564696529710657,0.5803800021527247,0.073945116750729,-1.7356695274890663
2012-05-10,-1.3426054795006013,-1.819447435102298,0.6019050239840134,-0.5683864775809191,1.5792934253719013,0.6244884872316921,0.0777603507161608,-1.7349205485768684
2012-05-11,-1.3603293746669678,-1.7982259412628983,0.532499313411678,-0.6202734638381022,1.5901368335773975,0.5640171770427854,0.04642147536387237,-1.7341715696646702
2012-05-14,-1.3801841622723494,-1.7582792077512772,0.4510389267925693,-0.6825378473467222,1.518820571918174,0.4302688674484972,-0.016256275340704486,-1.7319246329280762
2012-05-15,-1.37864419787545,-1.6808819948952134,0.37597117141038583,-0.7032926418495955,1.5442608757849148,0.378334683403907,-0.026611530211218412,-1.731175654015878
2012-05-16,-1.4193580548005276,-1.6621567552229919,0.29706783728604785,-0.7032926418495955,1.4775322099049388,0.32213193628715864,-0.08274926001071314,-1.7304266751036799
2012-05-17,-1.3828892118407665,-1.6609091043420292,0.38802584745716007,-0.7655570253582155,1.4570965559791966,0.3235547906445445,0.021622953572866845,-1.729677696191482
2012-05-18,-1.4226293693041274,-1.6721436767022104,0.2963372508589707,-0.7551796281067787,1.4037136232752163,0.30861481989199113,0.06822243213068169,-1.7289287172792838
2012-05-21,-1.4106046248878499,-1.6983586312812193,0.3423641957648347,-0.7136700391010321,1.4450019852884508,0.356280440864423,0.059502182486438175,-1.7266817805426897
2012-05-22,-1.3729805619993445,-1.6247072282838018,0.35734121751991743,-0.6721604500952855,1.4758639932579398,0.3349376255036328,0.026528301907878842,-1.7259328016304916
2012-05-23,-1.3855676252536957,-1.572277319125784,0.3348756848872929,-0.7344248336039054,1.3557523946739836,0.20545787898150283,-0.05032027028884402,-1.7251838227182936
2012-05-24,-1.406845967391253,-1.547310015427738,0.2972504838928167,-0.6929152445981588,1.369098127849979,0.2517006455965495,-0.025248970413292614,-1.7244348438060955
2012-05-25,-1.4323042128918235,-1.5335782364951258,0.1876625198312353,-0.7136700391010321,1.3966237025254689,0.27944630556557704,0.0060899049389958135,-1.7236858648938975
2012-05-28,-1.3567986042784324,-1.5285847757555167,0.2605385159321874,-0.7240474363524688,1.3836950235112235,0.29936626656898196,-0.04895771049091822,-1.7214389281573033
2012-05-29,-1.3567986042784324,-1.5285847757555167,0.3153324979629777,-0.7240474363524688,1.3836950235112235,0.29936626656898196,-0.04895771049091822,-1.720689949245105
2012-05-30,-1.3626496797672294,-1.4574296269252773,0.32409953508790407,-0.838198806118272,1.22938498366378,0.2033235974454237,-0.008625807409840891,-1.7199409703329072
2012-05-31,-1.3707993568221857,-1.4536847694718837,0.2651046811014198,-0.8797083951240184,1.22980203782553,0.16917509286815868,-0.010806036149002279,-1.719191991420709
2012-06-01,-1.3717138648272635,-1.472410009144105,0.26017322271864884,-1.0042371621412585,1.0116827112303604,0.09732094782016364,0.14697845498202056,-1.718443012508511
2012-06-04,-1.4461372563084323,-1.5148529968229043,0.269853492877422,-0.9419727786326384,0.9745648908346239,0.08807239449715444,0.12435982927397565,-1.7161960757719168
2012-06-05,-1.4437330966445985,-1.4836445815042862,0.28793550694758213,-0.9004631896268918,1.0125168195538603,0.061749588885512734,0.13253518806152895,-1.7154470968597189
2012-06-06,-1.4448666130392418,-1.5435651579743441,0.2937801983642,-0.8070666143639621,1.1163633058295719,0.18909505387156358,0.1804975590734694,-1.7146981179475207
2012-06-07,-1.4625411819917415,-1.5772698274601407,0.3213598359863652,-0.8070666143639621,1.0709044021988385,0.17771221901247525,0.05459683415142568,-1.7139491390353225
2012-06-08,-1.48075439319966,-1.5198464575625137,0.20263954158631806,-0.8174440116153987,0.9674749700848765,0.056058171455968565,0.06413475273690528,-1.7132001601231246
2012-06-11,-1.4477541695989629,-1.5198464575625137,0.2738717182263462,-0.8693309978725818,1.0104315487451108,0.13787229700566608,0.07885046508574149,-1.7109532233865303
2012-06-12,-1.4660660332346132,-1.5323296332089102,0.3206292495592873,-0.7966892171125254,0.926603662233392,0.127200889325271,0.12572238907190095,-1.7102042444743324
2012-06-13,-1.4222219347775933,-1.5772698274601407,0.35021799985591423,-0.8589536006211451,0.9557974535558813,0.1321808795761219,0.14043810142073765,-1.7094552655621342
2012-06-14,-1.4392572359983888,-1.595995067132362,0.3684826605328449,-0.8278214088668354,0.9211819581306435,0.15281226775821943,0.14125577036197323,-1.7087062866499363
2012-06-15,-1.4317912202676162,-1.6346941497630203,0.3544188718116089,-0.8693309978725818,0.9491245869678833,0.19336361694372187,0.16469173235505297,-1.7079573077377381
2012-06-18,-1.416481350007857,-1.5910016063927528,0.38638202799623617,-0.8797083951240184,0.8690501879119127,0.21043786923235439,0.1611489438179663,-1.7057103710011439
2012-06-19,-1.4365048332646606,-1.6621567552229919,0.3838249755014662,-0.8278214088668354,0.8661308087796641,0.2652177619917169,0.15161102523248718,-1.704961392088946
2012-06-20,-1.4417738594298375,-1.6471773254094169,0.3852861483556205,-0.8174440116153987,0.7977339262526892,0.20118931590934455,0.13144540634814902,-1.7042124131767478
2012-06-21,-1.4800825701668037,-1.5435651579743441,0.36702148767869064,-0.838198806118272,0.6192347450237549,0.07384385092329433,-0.005628242385644683,-1.7034634342645498
2012-06-22,-1.5316205714626578,-1.556048333620741,0.3078439870854367,-0.7759344226096521,0.6192347450237549,0.08664954013976855,0.05704950831893217,-1.7027144553523517
2012-06-25,-1.5316205714626578,-1.5260885215883384,0.3078439870854367,-0.838198806118272,0.597130874451013,0.10158951089232192,0.05704950831893217,-1.7004675186157576
2012-06-26,-1.5359415477973282,-1.5373230939485196,0.30346046852297315,-0.8070666143639621,0.65968899871349,0.09589809346277775,0.02026039377494154,-1.6997185397035595
2012-06-27,-1.543724237821121,-1.5136053459419416,0.2302191792084833,-0.8174440116153987,0.7376781269607114,0.14712085032867528,0.029798312360420152,-1.6989695607913613
2012-06-28,-1.5676859259929945,-1.4998735670093295,0.23040182581525218,-0.8693309978725818,0.6943044941387271,0.11368377293010351,-0.0459601454667225,-1.6982205818791634
2012-06-29,-1.5335196306965022,-1.62720348245098,0.23040182581525218,-0.7966892171125254,0.825676555089929,0.3484547418988003,0.10065142185255081,-1.6974716029669652
2012-07-02,-1.527858954393229,-1.5997399245857558,0.24866648649218284,-0.8589536006211451,0.871969567044162,0.3093262470706838,0.08348303533620811,-1.6952246662303712
2012-07-03,-1.524367644975787,-1.6109754493511896,0.22145214208355615,-0.8174440116153987,1.0642315356108412,0.4103489064450929,0.14915868372118193,-1.694475687318173
2012-07-04,-1.5672321248254264,-1.4823969306233236,0.219808322622633,-0.8485762033697085,1.133045472299566,0.3434747516479488,0.11536713420138703,-1.693726708405975
2012-07-05,-1.5672321248254264,-1.4823969306233236,0.21944302940909444,-0.8485762033697085,1.133045472299566,0.3434747516479488,0.11536713420138703,-1.692977729493777
2012-07-06,-1.5260427631986795,-1.4224763541532655,0.17688637003184646,-0.9004631896268918,1.0062610071276126,0.2246664128062145,0.03225098652792665,-1.6922287505815787
2012-07-09,-1.5834111229735064,-1.438704387253056,0.13104207173275217,-0.9419727786326384,1.0663168064195903,0.25596920866870776,0.06004707334312789,-1.6899818138449847
2012-07-10,-1.5923085854306729,-1.4137380359602627,0.1018186146496638,-0.9419727786326384,1.0333695276413528,0.20830358769627524,0.034703660695432646,-1.6892328349327865
2012-07-11,-1.5713646750231276,-1.3875230813812538,0.07423897702749854,-0.9315953813812018,1.0367059609353515,0.27873487838688377,0.02353040422748285,-1.6884838560205886
2012-07-12,-1.5517693433026818,-1.3775361599020353,0.09323422413150631,-0.9731049703869484,1.0346206901266024,0.2324921117718378,-0.0045381280160639885,-1.6877348771083904
2012-07-13,-1.5515769710686038,-1.42122775086705,0.10948977213397446,-0.9523501758840751,1.14847647628431,0.3591261495791954,0.06822243213068169,-1.6869858981961925
2012-07-16,-1.6088940315810096,-1.4474436578513117,0.1388958758238317,-0.9731049703869484,1.156400505357557,0.33209191678886046,0.067132317761101,-1.6847389614595982
2012-07-17,-1.5963296583850375,-1.454933372758099,0.1567952432872238,-0.9419727786326384,1.2443989334867747,0.29011771324597213,0.06140963314105418,-1.6839899825474
2012-07-18,-1.5919780997977704,-1.4649202942373176,0.15825641614137806,-0.9523501758840751,1.3157151951459987,0.31644051885761443,0.010450029761117327,-1.6832410036352021
2012-07-19,-1.5770450818119477,-1.4711614058578897,0.15862170935491662,-0.9315953813812018,1.39370432339322,0.4025232074794696,0.036883556778393264,-1.682492024723004
2012-07-20,-1.6006545808168169,-1.4000062570276504,0.1494893790164517,-0.9834823676383851,1.3599229362914824,0.27944630556557704,0.04342391033967666,-1.681743045810806
2012-07-23,-1.633534448455681,-1.3700464449952479,0.14035704867798596,-1.0042371621412585,1.2318873086342792,0.18269220926332616,0.028708197990839953,-1.6794961090742118
2012-07-24,-1.6236415830026958,-1.332595965650805,0.1401744020712171,-1.0353693538955684,1.2177074671347843,0.1442751416139035,0.025710632966643745,-1.6787471301620138
2012-07-25,-1.6368580487459783,-1.3937651454070783,0.14035704867798596,-1.045746751147005,1.1668268594013032,0.17486651029770287,0.11291446003388103,-1.6779981512498157
2012-07-26,-1.6482425389062738,-1.4823969306233236,0.14090498849829422,-1.0249919566441317,1.2677539665447661,0.20190074308803782,0.13199029720483924,-1.6772491723376177
2012-07-27,-1.6483027168871904,-1.4948801062697201,0.14108763510506392,-0.8900857923754552,1.3315632532924926,0.24814350970308444,0.13989321056404744,-1.6765001934254196
2012-07-30,-1.665569851313157,-1.4848931847905018,0.13944381564413996,-0.9419727786326384,1.3415725531744893,0.24316351945223288,0.14479822624285918,-1.6742532566888253
2012-07-31,-1.6740579061952352,-1.503618424462723,0.16866727272722834,-0.9627275731355118,1.3161322493077487,0.2445863738096194,0.11972725902350903,-1.6735042777766274
2012-08-01,-1.6445578707304767,-1.4511885153047053,0.16976315236784403,-0.9108405868783285,1.3515818530564854,0.18340363644201943,0.10119631270924052,-1.6727552988644292
2012-08-02,-1.6594622795122562,-1.4174828934136563,0.1588043559616855,-0.9627275731355118,1.3836950235112235,0.06317244324289863,0.05677706289058707,-1.6720063199522313
2012-08-03,-1.6378603574117374,-1.5360754430675567,0.16629286683922728,-0.8693309978725818,1.4679399641846922,0.1720208015829311,0.10746422084217881,-1.671257341040033
2012-08-06,-1.603930827941803,-1.5498072220001688,0.2024568949795492,-0.8797083951240184,1.486290347301686,0.20261217026673106,0.12626761258479194,-1.6690104043034388
2012-08-07,-1.5976802101206913,-1.5572969369069565,0.23898621633340966,-0.8070666143639621,1.5855492377981493,0.27517774249341875,0.11754703028434764,-1.668261425391241
2012-08-08,-1.6017407440461486,-1.5348268397813412,0.2837346349918882,-0.7863118198610888,1.6285058164583834,0.24814350970308444,0.12626761258479194,-1.6675124464790427
2012-08-09,-1.577144720763957,-1.503618424462723,0.18839310625831243,-0.7759344226096521,1.6326763580758819,0.25312349995393535,0.13771298182488656,-1.6667634675668448
2012-08-10,-1.586640016933181,-1.5148529968229043,0.15222907811799133,-0.8174440116153987,1.6164112457676376,0.20830358769627524,0.14479822624285918,-1.6660144886546466
2012-08-13,-1.6306232153133036,-1.5285847757555167,0.18948898589892893,-0.8174440116153987,1.6727135576038674,0.15281226775821943,0.11727458485600253,-1.6637675519180526
2012-08-14,-1.6229717330183946,-1.5235913150159073,0.203370128013396,-0.7344248336039054,1.6485244162223762,0.16063796672384276,0.0894784980408013,-1.6630185730058544
2012-08-15,-1.6482691750617615,-1.5023698211765077,0.25761617022387806,-0.6617830528438489,1.7156701362641016,0.146409423149982,0.10119631270924052,-1.6622695940936565
2012-08-16,-1.6608651170346083,-1.538571697234735,0.2694881996638826,-0.6306508610895388,1.7411104401308422,0.19336361694372187,0.13498786222903594,-1.6615206151814583
2012-08-17,-1.6674225439059676,-1.5086118852023325,0.24665737381772032,-0.6514056555924121,1.7027414572498563,0.2445863738096194,0.13553308574192593,-1.6607716362692602
2012-08-20,-1.6750730396765992,-1.5260885215883384,0.287204920520505,-0.6410282583409755,1.7152530821023515,0.1755779374763961,0.14588834061243985,-1.6585246995326661
2012-08-21,-1.6576352365506564,-1.5947464638461466,0.2897619730152758,-0.6617830528438489,1.7373569526750934,0.29225199478205127,0.1998458416727737,-1.657775720620468
2012-08-22,-1.6749092766465643,-1.6471773254094169,0.35496681163191635,-0.7551796281067787,1.7265135444695972,0.29367484913943775,0.1930330426831452,-1.65702674170827
2012-08-23,-1.6679010081804688,-1.6634053585092075,0.31241015225466917,-0.7863118198610888,1.7965786436435718,0.3463204603627212,0.2807817606070717,-1.6562777627960719
2012-08-24,-1.6976387959960622,-1.6346941497630203,0.2506755991666445,-0.7863118198610888,1.7260964903078477,0.33351477114624695,0.28132698411996365,-1.655528783883874
2012-08-27,-1.7465348852772478,-1.6259548791647647,0.2751502444737316,-0.8174440116153987,1.6418515496343784,0.3235547906445445,0.2884122285379353,-1.6532818471472797
2012-08-28,-1.7353033063799375,-1.6621567552229919,0.29999018299435637,-0.8278214088668354,1.595141483518396,0.306480538355912,0.27233395639117375,-1.6525328682350815
2012-08-29,-1.7561574430782465,-1.6396866580973768,0.3564279844860706,-0.8070666143639621,1.5913879960626471,0.27944630556557704,0.25407578816145165,-1.6517838893228836
2012-08-30,-1.767806321744864,-1.6234586249975864,0.34930476682206824,-0.838198806118272,1.580961642018901,0.2773120240294979,0.23690740164510893,-1.6510349104106854
2012-08-31,-1.7728987600644002,-1.6771371374418196,0.353688285384531,-0.9004631896268918,1.6497755787076258,0.29296342196074454,0.3216585545448397,-1.6502859314984875
2012-09-03,-1.7705093982647262,-1.6683988192488166,0.36702148767869064,-0.8797083951240184,1.6935662656913597,0.310037674249377,0.3442771802528846,-1.6480389947618932
2012-09-04,-1.7705093982647262,-1.6683988192488166,0.33688479756175543,-0.8797083951240184,1.6935662656913597,0.310037674249377,0.3442771802528846,-1.6472900158496953
2012-09-05,-1.7731463776580076,-1.6783857407280351,0.34619977450699,-0.8693309978725818,1.6243352748408848,0.39540893569253954,0.33855449563283735,-1.646541036937497
2012-09-06,-1.753469164422544,-1.6983586312812193,0.3600809166214571,-0.7863118198610888,1.673547665927367,0.3790461105825997,0.3707107072701606,-1.645792058025299
2012-09-07,-1.6583435609817734,-1.801970798716292,0.3964275913685479,-0.7966892171125254,1.6376810080168802,0.5633057498640922,0.46581744769660655,-1.645043079113101
2012-09-10,-1.649462869437321,-1.78823901978368,0.47843591780796485,-0.7863118198610888,1.6460220912518773,0.6259113415890781,0.4418362621906363,-1.6427961423765067
2012-09-11,-1.6635346517290415,-1.850655850420916,0.49724851830520295,-0.7655570253582155,1.6885616157503613,0.6387170308055523,0.45028439906273504,-1.6420471634643088
2012-09-12,-1.6537019642569737,-1.8656362326397438,0.5328646066252166,-0.6929152445981588,1.6885616157503613,0.6330256133760082,0.44701405595399346,-1.6412981845521106
2012-09-13,-1.6765222438399852,-1.925555856704549,0.5191661111175192,-0.7136700391010321,1.7361057901898438,0.6565027102728781,0.5519311603942636,-1.6405492056399127
2012-09-14,-1.661085111948451,-1.976738114981604,0.6380690521243353,-0.5787638748323558,1.7978298061288214,0.8329366505887473,0.5538389437050799,-1.6398002267277145
2012-09-17,-1.718536339762573,-1.956764272023167,0.6804430648948128,-0.6098960665866655,1.7652995815123331,0.7753110491146123,0.5481159264288318,-1.6375532899911203
2012-09-18,-1.7404174482335744,-1.9268044599907643,0.5889371149033923,-0.6410282583409755,1.6230841123556357,0.7681967773276823,0.5500237097396481,-1.6368043110789223
2012-09-19,-1.7281026656797644,-1.950523160402595,0.5798047845649273,-0.6721604500952855,1.422898114715709,0.8059024177984123,0.5516587149659186,-1.6360553321667242
2012-09-20,-1.7810119357210958,-1.9068306170323275,0.5807180175987742,-0.6617830528438489,1.4612670975966948,0.7276454281421798,0.5481159264288318,-1.6353063532545262
2012-09-21,-1.7827926120416622,-1.916817538511546,0.5491201546276847,-0.6929152445981588,1.5388391716821663,0.7703310588637614,0.5693719923389504,-1.634557374342328
2012-09-24,-1.7679523273379076,-1.893099790504968,0.5414489971433741,-0.7240474363524688,1.4525089601999484,0.6885169333140639,0.5328553232233054,-1.632310437605734
2012-09-25,-1.7752387956502078,-1.8893539806463215,0.49030794724796944,-0.7655570253582155,1.517986463594674,0.7262225737847939,0.5374882261299723,-1.6315614586935359
2012-09-26,-1.8050998990004667,-1.8469109929675223,0.4479339344774911,-0.8278214088668354,1.4437508228032012,0.6550798559154922,0.5015164478710165,-1.6308124797813377
2012-09-27,-1.7422829656419903,-1.8893539806463215,0.46272830962580497,-0.8070666143639621,1.5463461465936639,0.7006111953518456,0.5750946769589977,-1.6300635008691398
2012-09-28,-1.7011508224233283,-1.8406689289416975,0.4718606399642699,-0.8174440116153987,1.542592659137915,0.7205311563552498,0.5573813995859659,-1.6293145219569416
2012-09-29,-1.7224646794348695,-1.8556493111605252,0.4716779933575002,-0.8278214088668354,1.5934732668713962,0.7596596511833658,0.5639217531472482,-1.6285655430447437
