Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2023,Monthly_H60,2023-08-01,2023-08-01,,798291,2012-06-05,2023-07-31,3012,2023-08-01,2023-08-31,23,3.0977910528383834,new equal-MSE validation selection
2023,Monthly_H60,2023-09-01,2023-09-01,,798291,2012-06-05,2023-08-31,3035,2023-09-01,2023-09-29,22,3.509460211826914,new equal-MSE validation selection
2023,Monthly_H60,2023-10-01,2023-10-02,,798291,2012-06-05,2023-09-29,3057,2023-10-02,2023-10-31,24,7.814368158053258,new equal-MSE validation selection
2023,Monthly_H60,2023-11-01,2023-11-01,,785634,2012-06-05,2023-10-31,3081,2023-11-01,2023-11-30,22,8.36518297021477,new equal-MSE validation selection
2023,Monthly_H60,2023-12-01,2023-12-01,,785634,2012-06-05,2023-11-30,3103,2023-12-01,2023-12-31,22,5.338815878879175,new equal-MSE validation selection
2023,Crossing_H60,2023-01-01,2023-01-02,,374583,2012-06-05,2022-12-31,2852,2023-01-02,2023-01-09,6,3.751192617281112,new equal-MSE validation selection
2023,Crossing_H60,2023-01-10,2023-01-10,2023-01-09,374583,2012-06-05,2023-01-09,2858,2023-01-10,2023-01-12,3,3.879089687000923,new equal-MSE validation selection
2023,Crossing_H60,2023-01-13,2023-01-13,2023-01-12,374583,2012-06-05,2023-01-12,2861,2023-01-13,2023-01-17,4,3.9306665655160957,new equal-MSE validation selection
2023,Crossing_H60,2023-01-18,2023-01-18,2023-01-17,385735,2012-06-05,2023-01-17,2865,2023-01-18,2023-01-19,2,3.9297857847127555,new equal-MSE validation selection
2023,Crossing_H60,2023-01-20,2023-01-20,2023-01-19,385735,2012-06-05,2023-01-19,2867,2023-01-20,2023-01-20,1,3.9177150177767377,new equal-MSE validation selection
2023,Crossing_H60,2023-01-23,2023-01-23,2023-01-20,385735,2012-06-05,2023-01-20,2868,2023-01-23,2023-01-27,5,3.828777843863946,new equal-MSE validation selection
2023,Crossing_H60,2023-01-28,2023-01-28,2023-01-27,374583,2012-06-05,2023-01-27,2873,2023-01-28,2023-02-03,7,3.76017725754168,new equal-MSE validation selection
2023,Crossing_H60,2023-02-06,2023-02-06,2023-02-03,385735,2012-06-05,2023-02-03,2880,2023-02-06,2023-02-07,2,4.216621869978426,new equal-MSE validation selection
2023,Crossing_H60,2023-02-08,2023-02-08,2023-02-07,385735,2012-06-05,2023-02-07,2882,2023-02-08,2023-02-08,1,4.350776766000622,new equal-MSE validation selection
2023,Crossing_H60,2023-02-09,2023-02-09,2023-02-08,374583,2012-06-05,2023-02-08,2883,2023-02-09,2023-02-09,1,4.416622023583609,new equal-MSE validation selection
2023,Crossing_H60,2023-02-10,2023-02-10,2023-02-09,374583,2012-06-05,2023-02-09,2884,2023-02-10,2023-02-10,1,4.107995441334928,new equal-MSE validation selection
2023,Crossing_H60,2023-02-13,2023-02-13,2023-02-10,374583,2012-06-05,2023-02-10,2885,2023-02-13,2023-02-13,1,3.87977231903805,new equal-MSE validation selection
2023,Crossing_H60,2023-02-14,2023-02-14,2023-02-13,374583,2012-06-05,2023-02-13,2886,2023-02-14,2023-02-15,2,3.88496750705034,new equal-MSE validation selection
2023,Crossing_H60,2023-02-16,2023-02-16,2023-02-15,374583,2012-06-05,2023-02-15,2888,2023-02-16,2023-02-16,1,3.649401762661069,new equal-MSE validation selection
2023,Crossing_H60,2023-02-17,2023-02-17,2023-02-16,374583,2012-06-05,2023-02-16,2889,2023-02-17,2023-02-24,7,3.4488122867518665,new equal-MSE validation selection
2023,Crossing_H60,2023-02-27,2023-02-27,2023-02-24,374583,2012-06-05,2023-02-24,2896,2023-02-27,2023-02-27,1,2.579249415753581,new equal-MSE validation selection
2023,Crossing_H60,2023-02-28,2023-02-28,2023-02-27,374583,2012-06-05,2023-02-27,2897,2023-02-28,2023-03-13,10,2.6075920942317565,new equal-MSE validation selection
2023,Crossing_H60,2023-03-14,2023-03-14,2023-03-13,374583,2012-06-05,2023-03-13,2907,2023-03-14,2023-03-15,2,3.3760998669595086,new equal-MSE validation selection
2023,Crossing_H60,2023-03-16,2023-03-16,2023-03-15,42716,2012-06-05,2023-03-15,2909,2023-03-16,2023-03-20,3,3.607600238155876,new equal-MSE validation selection
2023,Crossing_H60,2023-03-21,2023-03-21,2023-03-20,42716,2012-06-05,2023-03-20,2912,2023-03-21,2023-03-27,5,3.518779869650773,new equal-MSE validation selection
2023,Crossing_H60,2023-03-28,2023-03-28,2023-03-27,374583,2012-06-05,2023-03-27,2917,2023-03-28,2023-03-28,1,3.929728692400257,new equal-MSE validation selection
2023,Crossing_H60,2023-03-29,2023-03-29,2023-03-28,374583,2012-06-05,2023-03-28,2918,2023-03-29,2023-03-29,1,3.959497299289836,new equal-MSE validation selection
2023,Crossing_H60,2023-03-30,2023-03-30,2023-03-29,374583,2012-06-05,2023-03-29,2919,2023-03-30,2023-03-30,1,4.073632120888613,new equal-MSE validation selection
2023,Crossing_H60,2023-03-31,2023-03-31,2023-03-30,374583,2012-06-05,2023-03-30,2920,2023-03-31,2023-03-31,1,4.140444960495355,new equal-MSE validation selection
2023,Crossing_H60,2023-04-03,2023-04-03,2023-03-31,374583,2012-06-05,2023-03-31,2921,2023-04-03,2023-04-04,2,4.249132231027508,new equal-MSE validation selection
2023,Crossing_H60,2023-04-05,2023-04-05,2023-04-04,374583,2012-06-05,2023-04-04,2923,2023-04-05,2023-04-06,2,4.452443829288759,new equal-MSE validation selection
2023,Crossing_H60,2023-04-07,2023-04-07,2023-04-06,374583,2012-06-05,2023-04-06,2925,2023-04-07,2023-04-25,14,4.879922079124318,new equal-MSE validation selection
2023,Crossing_H60,2023-04-26,2023-04-26,2023-04-25,374583,2012-06-05,2023-04-25,2939,2023-04-26,2023-04-28,3,7.240550520400355,new equal-MSE validation selection
2023,Crossing_H60,2023-05-01,2023-05-01,2023-04-28,42716,2012-06-05,2023-04-28,2942,2023-05-01,2023-05-02,2,8.350448143088707,new equal-MSE validation selection
2023,Crossing_H60,2023-05-03,2023-05-03,2023-05-02,42716,2012-06-05,2023-05-02,2944,2023-05-03,2023-05-04,2,7.865578495604164,new equal-MSE validation selection
2023,Crossing_H60,2023-05-05,2023-05-05,2023-05-04,42716,2012-06-05,2023-05-04,2946,2023-05-05,2023-05-11,6,7.757590482145632,new equal-MSE validation selection
2023,Crossing_H60,2023-05-12,2023-05-12,2023-05-11,42716,2012-06-05,2023-05-11,2952,2023-05-12,2023-05-17,4,7.897878669801332,new equal-MSE validation selection
2023,Crossing_H60,2023-05-18,2023-05-18,2023-05-17,42716,2012-06-05,2023-05-17,2956,2023-05-18,2023-05-18,1,8.037027100535257,new equal-MSE validation selection
2023,Crossing_H60,2023-05-19,2023-05-19,2023-05-18,42716,2012-06-05,2023-05-18,2957,2023-05-19,2023-05-19,1,7.922755509587279,new equal-MSE validation selection
2023,Crossing_H60,2023-05-22,2023-05-22,2023-05-19,42716,2012-06-05,2023-05-19,2958,2023-05-22,2023-05-22,1,8.12289577289991,new equal-MSE validation selection
2023,Crossing_H60,2023-05-23,2023-05-23,2023-05-22,42716,2012-06-05,2023-05-22,2959,2023-05-23,2023-05-25,3,8.085350491619495,new equal-MSE validation selection
2023,Crossing_H60,2023-05-26,2023-05-26,2023-05-25,42716,2012-06-05,2023-05-25,2962,2023-05-26,2023-05-26,1,7.938764347655915,new equal-MSE validation selection
2023,Crossing_H60,2023-05-28,2023-05-28,2023-05-26,42716,2012-06-05,2023-05-26,2963,2023-05-28,2023-06-13,13,7.978933880116261,new equal-MSE validation selection
2023,Crossing_H60,2023-06-14,2023-06-14,2023-06-13,374583,2012-06-05,2023-06-13,2976,2023-06-14,2023-06-19,5,7.530879165865106,new equal-MSE validation selection
2023,Crossing_H60,2023-06-20,2023-06-20,2023-06-19,374583,2012-06-05,2023-06-19,2981,2023-06-20,2023-06-21,2,6.845984329986169,new equal-MSE validation selection
2023,Crossing_H60,2023-06-22,2023-06-22,2023-06-21,374583,2012-06-05,2023-06-21,2983,2023-06-22,2023-06-22,1,6.658362832886342,new equal-MSE validation selection
2023,Crossing_H60,2023-06-23,2023-06-23,2023-06-22,374583,2012-06-05,2023-06-22,2984,2023-06-23,2023-06-29,6,6.555503741362497,new equal-MSE validation selection
2023,Crossing_H60,2023-06-30,2023-06-30,2023-06-29,374583,2012-06-05,2023-06-29,2990,2023-06-30,2023-06-30,1,6.1308014917604465,new equal-MSE validation selection
2023,Crossing_H60,2023-07-03,2023-07-03,2023-06-30,374583,2012-06-05,2023-06-30,2991,2023-07-03,2023-07-13,9,6.034211295526756,new equal-MSE validation selection
2023,Crossing_H60,2023-07-14,2023-07-14,2023-07-13,374583,2012-06-05,2023-07-13,3000,2023-07-14,2023-07-17,2,4.690378277130538,new equal-MSE validation selection
2023,Crossing_H60,2023-07-18,2023-07-18,2023-07-17,374583,2012-06-05,2023-07-17,3002,2023-07-18,2023-07-31,10,4.399625728915911,new equal-MSE validation selection
2023,Crossing_H60,2023-08-01,2023-08-01,2023-07-31,798291,2012-06-05,2023-07-31,3012,2023-08-01,2023-08-01,1,3.0977910528383834,new equal-MSE validation selection
2023,Crossing_H60,2023-08-02,2023-08-02,2023-08-01,798291,2012-06-05,2023-08-01,3013,2023-08-02,2023-08-11,8,3.1376273621303032,new equal-MSE validation selection
2023,Crossing_H60,2023-08-14,2023-08-14,2023-08-11,798291,2012-06-05,2023-08-11,3021,2023-08-14,2023-08-14,1,3.257539346813936,new equal-MSE validation selection
2023,Crossing_H60,2023-08-15,2023-08-15,2023-08-14,798291,2012-06-05,2023-08-14,3022,2023-08-15,2023-08-15,1,3.278585914308337,new equal-MSE validation selection
2023,Crossing_H60,2023-08-16,2023-08-16,2023-08-15,798291,2012-06-05,2023-08-15,3023,2023-08-16,2023-08-18,3,3.1930785673548656,new equal-MSE validation selection
2023,Crossing_H60,2023-08-21,2023-08-21,2023-08-18,798291,2012-06-05,2023-08-18,3026,2023-08-21,2023-09-25,27,3.126648217843682,new equal-MSE validation selection
2023,Crossing_H60,2023-09-26,2023-09-26,2023-09-25,798291,2012-06-05,2023-09-25,3053,2023-09-26,2023-09-28,3,7.120752156178074,new equal-MSE validation selection
2023,Crossing_H60,2023-09-29,2023-09-29,2023-09-28,798291,2012-06-05,2023-09-28,3056,2023-09-29,2023-09-29,1,7.521918079513974,new equal-MSE validation selection
2023,Crossing_H60,2023-10-02,2023-10-02,2023-09-29,798291,2012-06-05,2023-09-29,3057,2023-10-02,2023-10-03,2,7.814368158053258,new equal-MSE validation selection
2023,Crossing_H60,2023-10-04,2023-10-04,2023-10-03,798291,2012-06-05,2023-10-03,3059,2023-10-04,2023-10-04,1,8.030334125016388,new equal-MSE validation selection
2023,Crossing_H60,2023-10-05,2023-10-05,2023-10-04,798291,2012-06-05,2023-10-04,3060,2023-10-05,2023-10-06,2,8.207365437581714,new equal-MSE validation selection
2023,Crossing_H60,2023-10-07,2023-10-07,2023-10-06,565766,2012-06-05,2023-10-06,3062,2023-10-07,2023-10-18,10,8.49626663953978,new equal-MSE validation selection
2023,Crossing_H60,2023-10-19,2023-10-19,2023-10-18,565766,2012-06-05,2023-10-18,3072,2023-10-19,2023-10-31,9,9.038326239113497,new equal-MSE validation selection
2023,Crossing_H60,2023-11-01,2023-11-01,2023-10-31,785634,2012-06-05,2023-10-31,3081,2023-11-01,2023-11-06,4,8.36518297021477,new equal-MSE validation selection
2023,Crossing_H60,2023-11-07,2023-11-07,2023-11-06,785634,2012-06-05,2023-11-06,3085,2023-11-07,2023-11-07,1,8.1140292015373,new equal-MSE validation selection
2023,Crossing_H60,2023-11-08,2023-11-08,2023-11-07,565766,2012-06-05,2023-11-07,3086,2023-11-08,2023-11-20,9,7.993174917256879,new equal-MSE validation selection
2023,Crossing_H60,2023-11-21,2023-11-21,2023-11-20,785634,2012-06-05,2023-11-20,3095,2023-11-21,2023-11-22,2,5.898285258545694,new equal-MSE validation selection
2023,Crossing_H60,2023-11-23,2023-11-23,2023-11-22,785634,2012-06-05,2023-11-22,3097,2023-11-23,2023-11-29,5,5.915542548022756,new equal-MSE validation selection
2023,Crossing_H60,2023-11-30,2023-11-30,2023-11-29,785634,2012-06-05,2023-11-29,3102,2023-11-30,2023-11-30,1,5.469495801700369,new equal-MSE validation selection
2023,Crossing_H60,2023-12-01,2023-12-01,2023-11-30,785634,2012-06-05,2023-11-30,3103,2023-12-01,2023-12-01,1,5.338815878879175,new equal-MSE validation selection
2023,Crossing_H60,2023-12-04,2023-12-04,2023-12-01,785634,2012-06-05,2023-12-01,3104,2023-12-04,2023-12-04,1,5.092850589361117,new equal-MSE validation selection
2023,Crossing_H60,2023-12-05,2023-12-05,2023-12-04,785634,2012-06-05,2023-12-04,3105,2023-12-05,2023-12-31,20,4.905209603278741,new equal-MSE validation selection
