epoch,fit_mse,val_mse
1,0.9221076965332031,0.4567905366420746
2,0.8211272358894348,0.3725831210613251
3,0.7348772287368774,0.2980026304721832
4,0.6572831869125366,0.22192707657814026
5,0.5883829593658447,0.15767855942249298
6,0.524583101272583,0.11939463019371033
7,0.4612998366355896,0.10229365527629852
8,0.39680540561676025,0.09619075804948807
9,0.3361710011959076,0.09449467062950134
10,0.2874048948287964,0.09445521980524063
11,0.2548631727695465,0.0928732380270958
12,0.23674313724040985,0.09153769910335541
13,0.22261835634708405,0.09922527521848679
14,0.20118623971939087,0.13391757011413574
15,0.16993841528892517,0.2157708704471588
16,0.13604474067687988,0.35013625025749207
17,0.10899008065462112,0.5099286437034607
18,0.09367047995328903,0.640879213809967
19,0.08550947159528732,0.695293128490448
20,0.07829225808382034,0.6690592169761658
21,0.07380697131156921,0.5980581641197205
22,0.07120585441589355,0.5277142524719238
23,0.06938159465789795,0.48298269510269165
24,0.07192767411470413,0.462006151676178
25,0.07844921946525574,0.44777345657348633
26,0.08097003400325775,0.42321673035621643
27,0.07661009579896927,0.3849320709705353
28,0.06830891966819763,0.34069859981536865
29,0.058719437569379807,0.3018987774848938
30,0.050289593636989594,0.2749526798725128
31,0.04538803920149803,0.2603982388973236
32,0.043203048408031464,0.25454002618789673
33,0.04137757048010826,0.2529507577419281
34,0.039980530738830566,0.2521292567253113
35,0.039645686745643616,0.2503212094306946
36,0.0396493561565876,0.2457997351884842
37,0.03979800269007683,0.2373024821281433
38,0.040722500532865524,0.22446738183498383
39,0.04170036315917969,0.20896655321121216
40,0.04150215536355972,0.1942748874425888
41,0.04039956256747246,0.1840868443250656
42,0.038872040808200836,0.18068107962608337
43,0.03696930408477783,0.18520836532115936
44,0.03544005751609802,0.19723133742809296
45,0.03466779738664627,0.21169166266918182
46,0.033939458429813385,0.22148630023002625
47,0.033059876412153244,0.22378727793693542
48,0.03246767073869705,0.21995331346988678
49,0.032144300639629364,0.2136269360780716
50,0.032120462507009506,0.207249253988266
51,0.032435107976198196,0.20135138928890228
52,0.032471247017383575,0.19529955089092255
53,0.032013989984989166,0.188729926943779
54,0.03144856542348862,0.18189741671085358
55,0.03081858903169632,0.17474254965782166
56,0.03022637963294983,0.16660138964653015
57,0.02982732094824314,0.1572069674730301
58,0.029421692714095116,0.14726461470127106
59,0.02899971604347229,0.13863162696361542
60,0.02872117981314659,0.1330260932445526
61,0.028515484184026718,0.13108859956264496
62,0.02838529646396637,0.13225603103637695
63,0.028345055878162384,0.13514654338359833
64,0.028242086991667747,0.13799811899662018
65,0.028070541098713875,0.13952480256557465
66,0.027862004935741425,0.13940294086933136
67,0.027608828619122505,0.13803784549236298
68,0.027400067076086998,0.1361197829246521
69,0.02723447047173977,0.13431327044963837
70,0.027022529393434525,0.13319715857505798
71,0.02681524120271206,0.1330423206090927
72,0.026628606021404266,0.13370084762573242
73,0.026480039581656456,0.13447222113609314
74,0.026372987776994705,0.13439948856830597
75,0.026238609105348587,0.13301324844360352
76,0.026109838858246803,0.1307964026927948
77,0.025991372764110565,0.12861746549606323
78,0.025870509445667267,0.1270768940448761
79,0.025766463950276375,0.12626978754997253
80,0.02565779536962509,0.1258697807788849
81,0.02553470805287361,0.1255122572183609
82,0.02541511319577694,0.12494216859340668
83,0.025294121354818344,0.1239921823143959
84,0.025190452113747597,0.12265988439321518
85,0.02509724348783493,0.12111874669790268
86,0.024997446686029434,0.11970783025026321
87,0.024898268282413483,0.11880584806203842
88,0.02479943446815014,0.11847285181283951
89,0.024708392098546028,0.11849870532751083
90,0.024621613323688507,0.11854012310504913
91,0.024528764188289642,0.11836141347885132
92,0.024435928091406822,0.11804379522800446
93,0.024343905970454216,0.11779970675706863
94,0.024258801713585854,0.11770758032798767
95,0.02417626976966858,0.11767981946468353
96,0.024092556908726692,0.11751784384250641
97,0.02400820143520832,0.1171443983912468
98,0.023922735825181007,0.11647814512252808
99,0.02383952960371971,0.11557359248399734
100,0.023757891729474068,0.114588163793087
101,0.023674646392464638,0.11371695250272751
102,0.023590119555592537,0.11318594962358475
103,0.023505453020334244,0.11298827081918716
104,0.023422900587320328,0.1129479929804802
105,0.023339712992310524,0.11288569867610931
106,0.023256152868270874,0.11273065954446793
107,0.023171810433268547,0.1124945655465126
108,0.023089036345481873,0.1122499331831932
109,0.02300793118774891,0.11199357360601425
110,0.022926630452275276,0.11180416494607925
111,0.022845109924674034,0.11173459142446518
112,0.022762855514883995,0.11172868311405182
